f/Hz	Re{Y}/µS	Im{Y}/µS	Re{Z}/mOhm	Im{Z}/mOhm
851000	24	-2669	3316	374666
861000	16	-2635	2258	379550
871000	17	-2602	2447	384377
881000	21	-2580	3196	387570
891000	23	-2535	3518	394457
901000	21	-2514	3246	397726
911000	19	-2488	3118	401864
921000	18	-2458	2929	406824
931000	16	-2428	2669	411792
941000	21	-2399	3633	416743
951000	17	-2382	3048	419844
961000	7	-2355	1292	424576
971000	19	-2328	3576	429432
981000	21	-2310	3924	432871
991000	26	-2281	4912	438334
1001000	16	-2252	3144	443940
1011000	9	-2230	1848	448479
1021000	10	-2211	2078	452324
1031000	23	-2192	4790	456085
1041000	15	-2157	3140	463685
1051000	18	-2139	3989	467557
1061000	11	-2116	2444	472505
1071000	16	-2099	3566	476295
1081000	20	-2081	4560	480483
1091000	9	-2057	2102	486196
1101000	6	-2038	1443	490780
1111000	13	-2016	3307	496132
1121000	18	-1999	4567	500321
1131000	14	-1984	3641	504119
1141000	9	-1962	2287	509636
1151000	11	-1945	2823	514232
1161000	11	-1929	3070	518287
1171000	15	-1907	4164	524223
1181000	23	-1893	6371	528148
1191000	16	-1876	4509	533096
1201000	8	-1862	2420	537077
1211000	6	-1849	1663	540799
1221000	10	-1828	3041	546921
1231000	12	-1818	3755	550153
1241000	13	-1807	4014	553501
1251000	9	-1783	2736	560853
1261000	11	-1761	3569	567967
1271000	14	-1751	4460	570974
1281000	11	-1739	3750	574890
1291000	7	-1728	2256	578627
1301000	10	-1715	3375	583146
1311000	15	-1701	5033	587762
1321000	12	-1687	4273	592867
1331000	9	-1666	3140	600347
1341000	15	-1650	5349	606114
1351000	9	-1632	3236	612595
1361000	4	-1623	1333	616194
1371000	8	-1618	3238	617868
1381000	11	-1609	4154	621483
1391000	8	-1595	3201	626893
1401000	3	-1575	1223	634873
1411000	1	-1563	285	639798
1421000	6	-1556	2618	642675
1431000	5	-1542	2028	648578
1441000	9	-1524	3902	656260
1451000	13	-1514	5578	660246
1461000	15	-1505	6444	664262
1471000	16	-1498	7154	667485
1481000	9	-1487	4103	672556
1491000	2	-1474	1150	678381
1501000	7	-1464	3321	682914
1511000	6	-1448	3090	690465
1521000	8	-1441	3807	694053
1531000	6	-1432	3022	698479
1541000	11	-1424	5598	702020
1551000	15	-1412	7466	708345
1561000	19	-1399	9486	714537
1571000	15	-1389	7778	720096
1581000	8	-1376	4305	726857
1591000	5	-1371	2808	729494
1601000	10	-1357	5194	736910
1611000	8	-1349	4602	741449
1621000	5	-1342	2755	745400
1631000	6	-1332	3169	750987
1641000	4	-1324	2015	755367
1651000	3	-1320	1776	757633
1661000	5	-1312	2759	762033
1671000	11	-1304	6389	766824
1681000	18	-1298	10865	770454
1691000	12	-1279	7491	781818
1701000	7	-1270	4306	787561
1711000	7	-1264	4162	791022
1721000	4	-1256	2291	796227
1731000	0	-1248	299	801501
1741000	-3	-1241	-1718	805734
1751000	0	-1233	4	811215
1761000	4	-1225	2347	816060
1771000	9	-1219	6230	820341
1781000	10	-1213	7109	824074
1791000	12	-1203	8223	831478
1801000	9	-1194	6315	837303
1811000	7	-1178	4864	848950
1821000	8	-1169	5906	855673
1831000	9	-1160	6631	861711
1841000	6	-1150	4597	869445
1851000	5	-1150	4125	869604
1861000	3	-1144	2504	873776
1871000	3	-1137	2094	879391
1881000	5	-1131	3763	884519
1891000	7	-1126	5441	888346
1901000	10	-1120	8156	892623
1911000	9	-1116	7260	896338
1921000	12	-1112	9617	899389
1931000	10	-1108	7838	902666
1941000	9	-1100	7643	908859
1951000	4	-1092	3738	915864
1961000	1	-1082	954	924495
1971000	2	-1076	2011	929145
1981000	7	-1067	6365	936990
1991000	11	-1059	9980	944166
2001000	12	-1051	10553	951659
2011000	9	-1043	8543	958411
2021000	9	-1039	7999	961997
2031000	9	-1035	8305	966538
2041000	5	-1030	4620	970484
2051000	8	-1029	7687	972227
2061000	9	-1024	8152	976595
2071000	9	-1021	8419	979539
2081000	7	-1009	7017	991147
2091000	6	-1005	6422	994880
2101000	10	-1000	10377	999504
2111000	4	-990	4392	1010541
2121000	2	-984	1853	1016228
2131000	4	-974	4285	1026413
2141000	3	-972	3584	1028640
2151000	5	-966	4904	1034709
2161000	10	-962	11119	1039912
2171000	12	-953	13562	1048876
2181000	14	-950	15804	1052207
2191000	13	-945	15093	1058481
2201000	12	-938	13413	1065779
2211000	9	-932	9926	1073153
2221000	13	-929	14556	1076399
2231000	10	-923	11768	1083120
2241000	14	-918	16306	1088775
2251000	14	-913	16762	1094444
2261000	14	-904	17386	1106533
2271000	14	-907	17569	1101706
2281000	12	-902	14727	1108716
2291000	10	-895	13021	1116842
2301000	7	-891	9058	1122676
2311000	6	-886	7089	1128563
2321000	3	-884	3953	1131217
2331000	3	-879	4371	1137380
2341000	2	-873	2234	1145877
2351000	2	-868	2284	1152155
2361000	2	-861	2441	1160817
2371000	2	-853	2613	1171974
2381000	5	-848	6807	1179544
2391000	4	-844	5807	1184959
2401000	8	-837	10998	1194299
2411000	6	-834	8806	1198722
2421000	8	-829	11941	1205666
2431000	7	-830	9641	1204802
2441000	8	-827	12360	1209156
2451000	7	-824	9956	1213483
2461000	5	-823	7768	1215087
2471000	8	-819	12153	1220747
2481000	5	-816	7113	1225224
2491000	6	-812	8821	1230988
2501000	3	-805	4983	1242320
2511000	1	-799	2344	1252314
2521000	-0	-794	-474	1259801
2531000	1	-785	2321	1273257
2541000	2	-782	2670	1278260
2551000	5	-778	7516	1284598
2561000	3	-775	4944	1289542
2571000	4	-773	6492	1293024
2581000	7	-769	11130	1299700
2591000	8	-765	12884	1306318
2601000	8	-762	14629	1313021
2611000	9	-758	16486	1319751
2621000	13	-751	22982	1331207
2631000	19	-744	34929	1344049
2641000	13	-743	23979	1344811
2651000	12	-742	21144	1346756
2661000	9	-737	16638	1356982
2671000	12	-736	22035	1357532
2681000	10	-734	18922	1363045
2691000	8	-730	15905	1368822
2701000	9	-729	16109	1371156
2711000	7	-728	13091	1373555
2721000	8	-724	15168	1380644
2731000	8	-723	15732	1382817
2741000	9	-716	17519	1397097
2751000	13	-713	24658	1402920
2761000	7	-708	14257	1412330
2771000	6	-702	12486	1423676
2781000	6	-696	12755	1437056
2791000	7	-692	14750	1445202
2801000	2	-687	3566	1454945
2811000	3	-683	5660	1463360
2821000	3	-684	6221	1461939
2831000	3	-683	6566	1464581
2841000	4	-675	8436	1480810
2851000	2	-674	5017	1483412
2861000	3	-670	7034	1492062
2871000	1	-665	2911	1502677
2881000	1	-662	2867	1509449
2891000	3	-658	6769	1520427
2901000	6	-650	13039	1537846
2911000	6	-647	13482	1544754
2921000	8	-643	20077	1554292
2931000	9	-639	22350	1563849
2941000	12	-637	29035	1569102
2951000	11	-635	27089	1574245
2961000	13	-634	31743	1577233
2971000	12	-632	29788	1582438
2981000	13	-630	32319	1587568
2991000	14	-629	34944	1588292
3001000	10	-627	26540	1595702
3011000	10	-628	24740	1591915
3021000	10	-621	24869	1608799
3031000	9	-618	22786	1618998
3041000	7	-616	18459	1622180
3051000	4	-609	11029	1641918
3061000	3	-605	8482	1652485
3071000	-1	-601	-1628	1665234
3081000	-1	-598	-1544	1673440
3091000	1	-595	3698	1681970
3101000	1	-592	3706	1690328
3111000	3	-589	8737	1699107
3121000	2	-585	5891	1710262
3131000	4	-583	11429	1713925
3141000	3	-580	8830	1725276
3151000	4	-577	11582	1731731
3161000	4	-576	11601	1735487
3171000	6	-577	17220	1733794
3181000	5	-569	14231	1756406
3191000	5	-566	14375	1765646
3201000	4	-564	11828	1772244
3211000	6	-560	20489	1785007
3221000	5	-555	17377	1803144
3231000	6	-551	20232	1816010
3241000	6	-546	19979	1831999
3251000	9	-542	29012	1845293
3261000	6	-543	20165	1840102
3271000	5	-540	17260	1853173
3281000	5	-537	17433	1863537
3291000	5	-537	17744	1861469
3301000	5	-536	17761	1865686
3311000	5	-535	17729	1869988
3321000	6	-534	21036	1871247
3331000	7	-532	24398	1878644
3341000	6	-532	21575	1879653
3351000	7	-532	24785	1880825
3361000	9	-530	31330	1885134
3371000	7	-527	25331	1895602
3381000	7	-524	25408	1906380
3391000	7	-525	25776	1904326
3401000	7	-520	25689	1921916
3411000	7	-515	25473	1939910
3421000	5	-512	18660	1951180
3431000	7	-509	25286	1962918
3441000	6	-505	24891	1981706
3451000	4	-502	17666	1993345
3461000	4	-498	14287	2008650
3471000	2	-497	7116	2013177
3481000	3	-495	10526	2021827
3491000	4	-493	17712	2027072
3501000	4	-492	17630	2032033
3511000	3	-488	13536	2048185
3521000	4	-488	17582	2049561
3531000	2	-485	9684	2061891
3541000	1	-481	5128	2078560
3551000	-1	-478	-3166	2091197
3561000	-2	-474	-7668	2108144
3571000	-2	-473	-7681	2113626
3581000	1	-467	3318	2140118
3591000	4	-462	19182	2163158
3601000	1	-460	6289	2172390
3611000	3	-457	14368	2187193
3621000	5	-454	22469	2202334
3631000	5	-452	26469	2212824
3641000	4	-450	21925	2223210
3651000	7	-447	35449	2234146
3661000	7	-448	36047	2231371
3671000	8	-448	40673	2233184
3681000	7	-446	35897	2243501
3691000	8	-445	40313	2245201
3701000	7	-445	36184	2246802
3711000	9	-442	45240	2262274
3721000	7	-443	36128	2259178
3731000	7	-440	35709	2274701
3741000	7	-438	35696	2281000
3751000	7	-437	35932	2287416
3761000	7	-436	36030	2293928
3771000	7	-436	36447	2290688
3781000	7	-433	35916	2306591
3791000	7	-432	36201	2313106
3801000	5	-429	26019	2328971
3811000	4	-427	20726	2340141
3821000	4	-424	19967	2356809
3831000	3	-419	18702	2383681
3841000	1	-417	8037	2400488
3851000	1	-414	7529	2418169
3861000	1	-410	6575	2436122
3871000	1	-406	4793	2465048
3881000	1	-404	4270	2472784
3891000	1	-403	4131	2480297
3901000	3	-401	20345	2494601
3911000	1	-398	8068	2512935
3921000	2	-396	12946	2526765
3931000	4	-393	23468	2546710
3941000	6	-392	41235	2549540
3951000	5	-392	35628	2551473
3961000	7	-391	47432	2559878
3971000	7	-389	47269	2568005
3981000	8	-385	52785	2594405
3991000	10	-384	64942	2602939
4001000	9	-383	64788	2611341
4011000	12	-379	82980	2638737
4021000	13	-375	95431	2660087
4031000	13	-374	95804	2668983
4041000	13	-373	96337	2677914
4051000	13	-370	96425	2699873
4061000	12	-368	89671	2715537
4071000	14	-366	102765	2724657
4081000	12	-365	89205	2733850
4091000	12	-364	88957	2743099
4101000	12	-361	88688	2766097
4111000	11	-361	81927	2768688
4121000	10	-359	74890	2785345
4131000	10	-357	75305	2795249
4141000	8	-356	61149	2804729
4151000	8	-355	60821	2814616
4161000	9	-354	74799	2824928
4171000	10	-352	82092	2842210
4181000	9	-349	74349	2859414
4191000	11	-348	89023	2869759
4201000	12	-348	96144	2872471
4211000	12	-344	103480	2905661
4221000	14	-342	118828	2916084
4231000	15	-340	127164	2934594
4241000	15	-342	127098	2914352
4251000	15	-339	127273	2940654
4261000	16	-339	134961	2943416
4271000	16	-337	143018	2961858
4281000	13	-336	111025	2972873
4291000	12	-335	111147	2983898
4301000	15	-334	135503	2986810
4311000	15	-331	135635	3014233
4321000	14	-329	127559	3033811
4331000	11	-327	102645	3053751
4341000	8	-322	75858	3108147
4351000	11	-325	102531	3077129
4361000	10	-324	94068	3080164
4371000	6	-322	58808	3108466
4381000	6	-320	58190	3120528
4391000	7	-318	65934	3141845
4401000	5	-314	54918	3180636
4411000	5	-313	54086	3193425
4421000	5	-312	53303	3206373
4431000	5	-309	51794	3238447
4441000	7	-307	70402	3252645
4451000	8	-304	88263	3285924
4461000	6	-305	68434	3279174
4471000	8	-300	86045	3333006
4481000	9	-297	105124	3367743
4491000	9	-294	104085	3402764
4501000	11	-291	135310	3428424
4511000	14	-289	167551	3453859
4521000	11	-285	134614	3501825
4531000	11	-284	134635	3517676
4541000	10	-284	123469	3522110
4551000	11	-280	145503	3560557
4561000	11	-279	145636	3576735
4571000	9	-278	121739	3592734
4581000	8	-276	109011	3620452
4591000	7	-274	95848	3648668
4601000	9	-273	119124	3665764
4611000	9	-273	118896	3658300
4621000	7	-272	94202	3675343
4631000	8	-273	106934	3656432
4641000	8	-270	105052	3698035
4651000	8	-271	104610	3690332
4661000	8	-270	103832	3707561
4671000	6	-267	90079	3737510
4681000	7	-267	102037	3742965
4691000	8	-267	114203	3747927
4701000	7	-265	99661	3778085
4711000	8	-264	111908	3783437
4721000	7	-264	98586	3788295
4731000	9	-262	124044	3807706
4741000	9	-262	136215	3813261
4751000	10	-260	148640	3845927
4761000	8	-259	120937	3864001
4771000	8	-257	119735	3883030
4781000	12	-258	174141	3875431
4791000	12	-252	187416	3964437
4801000	11	-253	172348	3941763
4811000	9	-252	143355	3961057
4821000	13	-250	215173	3996063
4831000	14	-247	230085	4030986
4841000	12	-246	199863	4052057
4851000	13	-246	214393	4057535
4861000	13	-242	229981	4123977
4871000	13	-240	230105	4145861
4881000	12	-238	214316	4184423
4891000	12	-237	213764	4206232
4901000	10	-234	180024	4261257
4911000	11	-232	195728	4301537
4921000	9	-230	178023	4342370
4931000	8	-228	159312	4384558
4941000	10	-225	192729	4445324
4951000	8	-223	155193	4470212
4961000	10	-221	209180	4515112
4971000	8	-218	169596	4578540
4981000	8	-215	166810	4644465
4991000	10	-213	224723	4692372
5001000	8	-210	181729	4760919
5011000	10	-210	222398	4749791
5021000	10	-207	221720	4821793
5031000	10	-205	242179	4873722
5041000	10	-202	240965	4948113
5051000	13	-203	305871	4910906
5061000	12	-203	282737	4920045
5071000	11	-202	259515	4929222
5081000	10	-199	258816	5005897
5091000	10	-200	257500	4992238
5101000	10	-200	256429	4977758
5111000	10	-199	255154	5010036
5121000	12	-199	299842	4996789
5131000	11	-197	276600	5054266
5141000	11	-198	275148	5040369
5151000	9	-197	227572	5073015
5161000	10	-196	249100	5084258
5171000	9	-195	247477	5117127
5181000	11	-194	294129	5150556
5191000	9	-194	243395	5135431
5201000	12	-192	315619	5193581
5211000	11	-192	289128	5205650
5221000	10	-190	288062	5242263
5231000	13	-188	363572	5301786
5241000	12	-185	364750	5390186
5251000	12	-185	362189	5374288
5261000	11	-183	335209	5439949
5271000	14	-181	418313	5503889
5281000	13	-180	388762	5516330
5291000	14	-179	444948	5553027
5301000	14	-176	448139	5651089
5311000	13	-176	417955	5665297
5321000	12	-173	389269	5740212
5331000	10	-174	326674	5724095
5341000	14	-174	443338	5703396
5351000	12	-173	383429	5747809
5361000	10	-169	353634	5885411
5371000	10	-168	351588	5930337
5381000	10	-169	348946	5910670
5391000	11	-168	379454	5923319
5401000	10	-166	345706	6002213
5411000	9	-166	311034	6018421
5421000	9	-166	308542	6000672
5431000	9	-167	306648	5981279
5441000	8	-165	303902	6027204
5451000	8	-164	301547	6074632
5461000	9	-164	332172	6089328
5471000	10	-163	364015	6104133
5481000	10	-162	362359	6152497
5491000	9	-162	325231	6165730
5501000	9	-161	356642	6179411
5511000	10	-159	391334	6267246
5521000	11	-157	426627	6355619
5531000	11	-156	462613	6370944
5541000	14	-155	572124	6381940
5551000	14	-152	577737	6513731
5561000	13	-149	585312	6650233
5571000	18	-148	786480	6647748
5581000	16	-146	753880	6750985
5591000	17	-144	805866	6848921
5601000	17	-143	809581	6912190
5611000	19	-140	956719	7004757
5621000	19	-139	964090	7072970
5631000	17	-138	877141	7153025
5641000	17	-137	881578	7218123
5651000	16	-133	899464	7385862
5661000	12	-133	699066	7478522
5671000	16	-131	909703	7532719
5681000	13	-131	749391	7571824
5691000	13	-130	751812	7646837
5701000	14	-129	802651	7666277
5711000	12	-127	755311	7807263
5721000	10	-126	641918	7901968
5731000	10	-124	638987	7985420
5741000	7	-124	457872	8015702
5751000	10	-124	631468	8038172
5761000	9	-123	567051	8067734
5771000	7	-121	505476	8217433
5781000	9	-122	620328	8175627
5791000	6	-118	424157	8460505
5801000	7	-119	483011	8359316
5811000	6	-121	415837	8261536
5821000	6	-118	403687	8487635
5831000	7	-121	467809	8256639
5841000	4	-119	264844	8403549
5851000	5	-116	383103	8634796
5861000	6	-115	444923	8664682
5871000	4	-116	301595	8623060
5881000	3	-112	204961	8935474
5891000	5	-113	423467	8829239
5901000	3	-110	256250	9073642
5911000	4	-108	314969	9270292
5921000	3	-106	301926	9387136
5931000	3	-103	275178	9677212
5941000	4	-105	359759	9549276
5951000	2	-101	241134	9933675
5961000	3	-102	329722	9800899
5971000	4	-98	395127	10211205
5981000	3	-96	273867	10442963
5991000	2	-94	255836	10582107
6001000	3	-94	343539	10635992
6011000	4	-90	533808	11028176
6021000	5	-90	633596	11082627
6031000	4	-88	505085	11362910
6041000	2	-89	258663	11277119
6051000	4	-86	594908	11579488
6061000	3	-86	455295	11629770
6071000	3	-85	437686	11810198
6081000	4	-84	548441	11873122
6091000	4	-83	529634	12065721
6101000	5	-79	789179	12554781
6111000	4	-81	628645	12348170
6121000	6	-79	904623	12558298
6131000	5	-78	889492	12772876
6141000	6	-77	1028980	12836843
6151000	8	-76	1338504	13049708
6161000	8	-74	1523077	13426792
6171000	10	-72	1878899	13626193
6181000	10	-71	1897002	13883672
6191000	9	-69	1924720	14151263
6201000	10	-71	2038194	13851252
6211000	10	-69	2064874	14137645
6221000	12	-67	2711854	14486285
6231000	12	-65	2767558	14775588
6241000	13	-65	2970289	14811766
6251000	13	-64	3033537	15122697
6261000	14	-62	3535329	15324770
6271000	15	-61	3763699	15345376
6281000	14	-63	3407006	15085748
6291000	13	-61	3331247	15704010
6301000	13	-61	3274412	15577741
6311000	16	-61	3958117	15477702
6321000	13	-60	3603252	15989816
6331000	13	-61	3231336	15704504
6341000	13	-59	3616714	16234131
6351000	12	-60	3244932	15946381
6361000	13	-60	3488507	15986615
6371000	12	-58	3384796	16671098
6381000	12	-57	3649167	16700775
6391000	11	-58	3078084	16703795
6401000	11	-57	3327548	16768737
6411000	12	-57	3609939	16855292
6421000	11	-56	3343424	17061286
6431000	13	-55	3982160	17300428
6441000	11	-56	3343655	17301788
6451000	9	-52	3334568	18705979
6461000	11	-52	3907742	18372483
6471000	9	-53	3187976	18378624
6481000	13	-53	4345211	17880627
6491000	8	-48	3487084	20084643
6501000	7	-46	3229152	21148000
6511000	9	-45	4179877	21623500
6521000	7	-41	4150510	23968144
6531000	6	-40	3589336	24345194
6541000	5	-38	3140906	25890746
6551000	7	-39	4694155	24669996
6561000	6	-32	5922884	29821034
6571000	5	-35	3868617	28146648
6581000	6	-31	5932129	30610990
6591000	4	-30	4268603	32313001
6601000	6	-29	6442463	33409545
6611000	5	-27	6692336	35280718
6621000	6	-29	7204099	33391992
6631000	6	-27	7599982	34957633
6641000	3	-25	4221508	38816125
6651000	5	-25	8420791	38638909
6661000	3	-24	5711944	41555896
6671000	5	-24	8509675	40121930
6681000	4	-24	6947256	41307470
6691000	4	-22	7245954	43733987
6701000	5	-22	10160861	42004607
6711000	4	-20	9544309	47398027
6721000	3	-22	6633349	44971268
6731000	4	-19	9583639	49846901
6741000	3	-18	10239685	53666714
6751000	4	-17	13013695	54298966
6761000	5	-17	16007788	54611657
6771000	4	-17	13284421	57201086
6781000	4	-15	14335593	62153111
6791000	4	-15	18168347	62621402
6801000	5	-14	22302254	63071377
6811000	7	-12	33325139	63061913
6821000	7	-12	37562993	61171071
6831000	8	-9	51661290	62782832
6841000	8	-8	60872886	66210527
6851000	8	-8	65254140	59899532
6861000	10	-4	88217947	38255592
6871000	11	-3	85441460	19421667
6881000	11	-1	91032439	10351210
6891000	11	0	95077213	-995203
6901000	10	3	90097361	-30261248
6911000	12	3	79202373	-21509905
6921000	13	9	54140579	-36182537
6931000	14	7	56933673	-29829539
6941000	10	10	50288225	-52537437
6951000	10	9	56575490	-46952699
6961000	10	12	41572982	-49648149
6971000	13	13	39509812	-39879781
6981000	11	13	38385408	-43246953
6991000	11	12	40127354	-43579982
7001000	10	16	26603523	-44910871
7011000	10	14	32904649	-47147245
7021000	11	15	31936173	-44375235
7031000	10	18	23725896	-42247123
7041000	9	18	21703863	-43943252
7051000	10	19	21574640	-41738292
7061000	9	17	23265342	-45614643
7071000	10	21	18867461	-38683620
7081000	8	22	14782422	-40111861
7091000	8	21	15462043	-40814286
7101000	8	21	16059095	-41623716
7111000	9	22	15984631	-39781594
7121000	8	25	11827491	-36317537
7131000	8	23	14407627	-39046486
7141000	9	23	14728566	-37413918
7151000	9	25	12837372	-36112668
7161000	8	25	11314142	-36747800
7171000	10	25	13719952	-35269822
7181000	9	25	12313378	-35961477
7191000	9	25	12626501	-34728801
7201000	8	26	11017780	-35205367
7211000	8	25	11159285	-35826013
7221000	8	27	9827516	-34494461
7231000	11	26	13673352	-33197852
7241000	9	30	9300181	-30791421
7251000	9	27	11056835	-32813815
7261000	8	28	9808101	-33273723
7271000	10	30	10049561	-29388474
7281000	12	32	10180593	-27339221
7291000	9	32	8040415	-28832529
7301000	11	32	9512681	-28090327
7311000	9	34	7405771	-27185333
7321000	11	36	7702862	-25482619
7331000	13	36	8838141	-24865706
7341000	12	36	8078908	-25178458
7351000	14	39	8210169	-22874840
7361000	11	39	6711585	-23907150
7371000	15	39	8474391	-22568465
7381000	15	41	7796835	-21391767
7391000	15	41	7955477	-21590930
7401000	15	42	7301368	-21128081
7411000	15	42	7392724	-21302010
7421000	15	42	7526600	-20847982
7431000	16	43	7642343	-20381350
7441000	16	44	7103374	-20007274
7451000	16	44	7223457	-20188386
7461000	16	46	6690248	-19228102
7471000	15	47	6229287	-19399318
7481000	17	48	6329040	-18500870
7491000	17	48	6438637	-18651618
7501000	15	48	6004278	-18810790
7511000	18	51	6031093	-17481185
7521000	15	54	4791138	-17136894
7531000	15	52	5257088	-17734141
7541000	15	53	4887336	-17394368
7551000	15	58	4260296	-16221780
7561000	16	58	4356412	-15981694
7571000	18	58	4818234	-15773716
7581000	17	63	3960758	-14794404
7591000	19	61	4653716	-14948464
7601000	18	64	4075262	-14369161
7611000	18	66	3828905	-14131396
7621000	19	69	3683200	-13387741
7631000	19	71	3502364	-13201434
7641000	21	71	3825211	-13052705
7651000	18	74	3158291	-12826874
7661000	15	73	2690494	-13053622
7671000	19	75	3076023	-12493044
7681000	15	74	2573050	-12926995
7691000	17	79	2570388	-12099408
7701000	18	78	2774397	-12199047
7711000	15	79	2374436	-12165754
7721000	16	80	2444469	-12037992
7731000	15	80	2266248	-12057400
7741000	16	81	2337940	-11924695
7751000	14	82	1989303	-11874003
7761000	15	84	2120006	-11571664
7771000	15	83	2135836	-11639991
7781000	14	85	1858095	-11420787
7791000	15	84	2036766	-11523551
7801000	14	86	1915810	-11346311
7811000	15	86	1971127	-11235140
7821000	12	85	1701754	-11574380
7831000	15	87	1887778	-11131425
7841000	15	89	1803567	-10978146
7851000	14	88	1810044	-11035471
7861000	15	91	1747737	-10721991
7871000	14	89	1708421	-10931224
7881000	14	91	1618380	-10791742
7891000	12	91	1482681	-10799032
7901000	14	93	1590794	-10552770
7911000	16	93	1787676	-10496936
7921000	15	94	1699090	-10357429
7931000	13	95	1425711	-10311195
7941000	15	95	1614597	-10266581
7951000	16	96	1658647	-10174374
7961000	16	95	1669940	-10224810
7971000	13	98	1334590	-10000793
7981000	13	101	1303584	-9754247
7991000	14	101	1365171	-9675685
8001000	14	101	1372654	-9713884
8011000	12	99	1155839	-9949601
8021000	12	100	1206898	-9867090
8031000	11	102	1021547	-9691451
8041000	12	104	1128660	-9503837
8051000	13	104	1181925	-9431253
8061000	14	105	1213872	-9351335
8071000	13	105	1113106	-9347668
8081000	13	106	1164841	-9284116
8091000	12	106	1069242	-9286398
8101000	13	107	1113489	-9214202
8111000	11	108	888304	-9154131
8121000	10	110	828063	-9032563
8131000	10	109	830768	-9072225
8141000	10	109	831810	-9113881
8151000	9	110	773175	-8999220
8161000	10	113	773147	-8794264
8171000	10	112	783179	-8833450
8181000	9	111	743065	-8964405
8191000	9	112	692481	-8860590
8201000	9	113	730555	-8791633
8211000	8	113	630248	-8773564
8221000	10	113	774128	-8755472
8231000	9	114	684873	-8746588
8241000	10	114	733890	-8688523
8251000	9	116	699329	-8583679
8261000	9	114	653435	-8709539
8271000	8	116	608708	-8600186
8281000	8	115	607714	-8640439
8291000	9	114	696174	-8715433
8301000	10	117	700768	-8519457
8311000	9	116	691918	-8540858
8321000	10	119	685678	-8353646
8331000	8	118	564517	-8422708
8341000	10	121	697339	-8198310
8351000	12	118	829502	-8395282
8361000	11	121	735775	-8175389
8371000	13	124	849282	-7962867
8381000	13	126	808114	-7877944
8391000	16	125	1003440	-7886689
8401000	15	128	902536	-7694852
8411000	15	130	856972	-7611348
8421000	17	131	994305	-7522277
8431000	16	131	926795	-7521313
8441000	17	134	913886	-7376744
8451000	17	134	937478	-7327200
8461000	17	136	899055	-7256145
8471000	19	136	997046	-7236968
8481000	18	137	956048	-7170589
8491000	18	138	916169	-7102941
8501000	21	139	1034434	-7017620
8511000	21	140	1063086	-6968974
8521000	20	141	995045	-6962852
8531000	21	141	1017517	-6918062
8541000	23	140	1149948	-6977315
8551000	20	142	964269	-6932952
8561000	19	142	905068	-6929772
8571000	20	142	994644	-6912882
8581000	20	143	959295	-6853133
8591000	21	142	1031544	-6895959
8601000	20	144	929557	-6811804
