f/Hz	Re{Y}/µS	Im{Y}/µS	Re{Z}/mOhm	Im{Z}/mOhm
4461000	244	-15892	966	62908
4471000	250	-15858	992	63043
4481000	249	-15831	992	63150
4491000	246	-15785	987	63334
4501000	254	-15751	1022	63472
4511000	248	-15713	1003	63624
4521000	250	-15684	1015	63743
4531000	253	-15647	1034	63892
4541000	250	-15608	1026	64051
4551000	244	-15576	1007	64187
4561000	246	-15553	1015	64282
4571000	237	-15505	987	64480
4581000	242	-15477	1009	64595
4591000	237	-15447	994	64720
4601000	234	-15402	988	64913
4611000	237	-15359	1005	65092
4621000	235	-15335	1001	65196
4631000	230	-15300	984	65344
4641000	235	-15264	1007	65497
4651000	232	-15239	1000	65604
4661000	232	-15203	1002	65760
4671000	229	-15172	994	65897
4681000	227	-15135	991	66058
4691000	221	-15102	967	66203
4701000	222	-15067	979	66358
4711000	220	-15037	975	66486
4721000	218	-14996	967	66672
4731000	220	-14968	980	66795
4741000	217	-14935	971	66941
4751000	220	-14908	988	67064
4761000	218	-14870	987	67233
4771000	218	-14844	991	67354
4781000	221	-14807	1006	67520
4791000	225	-14776	1029	67661
4801000	221	-14747	1016	67794
4811000	218	-14720	1007	67921
4821000	221	-14689	1026	68061
4831000	221	-14662	1027	68189
4841000	221	-14622	1034	68373
4851000	220	-14590	1034	68526
4861000	221	-14568	1042	68627
4871000	218	-14532	1030	68800
4881000	223	-14508	1057	68911
4891000	222	-14480	1060	69043
4901000	214	-14439	1024	69242
4911000	215	-14405	1036	69405
4921000	222	-14383	1074	69508
4931000	213	-14340	1036	69718
4941000	219	-14318	1066	69824
4951000	217	-14297	1063	69931
4961000	215	-14260	1058	70110
4971000	214	-14226	1059	70280
4981000	212	-14201	1049	70402
4991000	210	-14171	1047	70551
5001000	214	-14143	1068	70690
5011000	213	-14117	1071	70819
5021000	216	-14095	1086	70932
5031000	210	-14055	1063	71133
5041000	212	-14025	1077	71287
5051000	213	-14004	1087	71393
5061000	204	-13965	1048	71591
5071000	211	-13945	1084	71696
5081000	208	-13919	1072	71827
5091000	210	-13889	1091	71983
5101000	207	-13854	1079	72165
5111000	208	-13828	1086	72299
5121000	210	-13807	1100	72410
5131000	202	-13774	1064	72583
5141000	205	-13743	1083	72749
5151000	203	-13726	1077	72838
5161000	202	-13691	1078	73024
5171000	206	-13662	1101	73181
5181000	208	-13641	1116	73291
5191000	201	-13610	1085	73462
5201000	202	-13588	1092	73578
5211000	199	-13553	1083	73769
5221000	199	-13536	1085	73862
5231000	193	-13499	1058	74065
5241000	195	-13467	1076	74238
5251000	195	-13451	1080	74325
5261000	193	-13419	1071	74505
5271000	190	-13400	1059	74614
5281000	197	-13379	1102	74727
5291000	196	-13355	1099	74864
5301000	192	-13318	1084	75068
5311000	194	-13292	1100	75215
5321000	197	-13272	1117	75330
5331000	193	-13243	1101	75494
5341000	189	-13220	1079	75630
5351000	193	-13199	1110	75750
5361000	188	-13174	1086	75889
5371000	184	-13136	1065	76110
5381000	183	-13108	1065	76277
5391000	190	-13090	1109	76380
5401000	193	-13070	1129	76496
5411000	189	-13041	1109	76665
5421000	194	-13021	1146	76780
5431000	191	-12997	1131	76924
5441000	189	-12970	1121	77083
5451000	195	-12939	1163	77267
5461000	191	-12915	1144	77415
5471000	194	-12898	1166	77515
5481000	184	-12864	1114	77723
5491000	183	-12838	1110	77876
5501000	183	-12816	1114	78013
5511000	188	-12801	1145	78103
5521000	183	-12771	1119	78287
5531000	187	-12740	1152	78477
5541000	186	-12723	1150	78583
5551000	187	-12705	1159	78693
5561000	180	-12673	1123	78890
5571000	187	-12648	1171	79047
5581000	188	-12623	1180	79202
5591000	191	-12609	1204	79287
5601000	191	-12584	1204	79449
5611000	189	-12555	1200	79630
5621000	191	-12538	1212	79741
5631000	189	-12510	1207	79916
5641000	186	-12478	1192	80122
5651000	189	-12462	1219	80226
5661000	186	-12440	1204	80367
5671000	186	-12422	1208	80484
5681000	179	-12390	1169	80692
5691000	182	-12365	1187	80858
5701000	182	-12349	1194	80958
5711000	180	-12326	1185	81110
5721000	176	-12304	1161	81259
5731000	177	-12288	1171	81363
5741000	178	-12267	1184	81501
5751000	176	-12244	1175	81653
5761000	172	-12217	1153	81834
5771000	175	-12192	1174	82001
5781000	178	-12180	1198	82083
5791000	176	-12156	1191	82245
5801000	173	-12131	1175	82419
5811000	173	-12111	1180	82552
5821000	172	-12084	1176	82739
5831000	174	-12069	1194	82843
5841000	169	-12043	1164	83021
5851000	167	-12019	1154	83188
5861000	171	-11997	1185	83339
5871000	172	-11987	1195	83409
5881000	165	-11957	1150	83617
5891000	168	-11946	1174	83692
5901000	167	-11923	1172	83858
5911000	172	-11910	1215	83945
5921000	166	-11884	1177	84131
5931000	162	-11861	1154	84296
5941000	162	-11834	1153	84487
5951000	172	-11815	1230	84621
5961000	166	-11790	1192	84799
5971000	173	-11769	1248	84951
5981000	168	-11756	1217	85047
5991000	170	-11730	1235	85237
6001000	174	-11714	1270	85347
6011000	164	-11689	1199	85536
6021000	167	-11665	1227	85711
6031000	164	-11643	1208	85870
6041000	169	-11630	1246	85969
6051000	163	-11606	1210	86145
6061000	166	-11591	1236	86257
6071000	161	-11578	1198	86357
6081000	161	-11559	1208	86496
6091000	166	-11540	1243	86638
6101000	156	-11513	1179	86843
6111000	153	-11493	1158	86991
6121000	152	-11476	1155	87120
6131000	165	-11460	1255	87245
6141000	159	-11431	1213	87462
6151000	160	-11412	1229	87612
6161000	157	-11393	1210	87755
6171000	157	-11372	1211	87915
6181000	164	-11361	1268	88002
6191000	157	-11336	1220	88194
6201000	154	-11314	1201	88367
6211000	152	-11293	1193	88531
6221000	160	-11282	1256	88622
6231000	159	-11256	1255	88823
6241000	160	-11238	1267	88966
6251000	166	-11226	1314	89063
6261000	166	-11207	1321	89210
6271000	169	-11191	1349	89337
6281000	165	-11166	1324	89538
6291000	162	-11142	1302	89735
6301000	157	-11127	1266	89853
6311000	159	-11114	1287	89955
6321000	156	-11096	1268	90105
6331000	148	-11068	1204	90338
6341000	149	-11057	1218	90427
6351000	148	-11041	1214	90553
6361000	147	-11024	1211	90696
6371000	152	-11009	1251	90821
6381000	147	-10983	1218	91034
6391000	147	-10961	1223	91213
6401000	148	-10947	1231	91329
6411000	151	-10931	1263	91462
6421000	152	-10913	1272	91616
6431000	148	-10888	1245	91828
6441000	148	-10876	1248	91929
6451000	146	-10854	1242	92115
6461000	145	-10843	1234	92210
6471000	150	-10833	1279	92294
6481000	148	-10807	1270	92519
6491000	151	-10786	1298	92690
6501000	153	-10766	1323	92862
6511000	156	-10753	1347	92979
6521000	152	-10733	1322	93149
6531000	150	-10706	1310	93388
6541000	158	-10690	1379	93522
6551000	151	-10675	1328	93656
6561000	155	-10662	1366	93775
6571000	156	-10651	1378	93872
6581000	147	-10631	1300	94048
6591000	145	-10615	1287	94192
6601000	142	-10591	1269	94398
6611000	146	-10581	1304	94491
6621000	146	-10571	1303	94576
6631000	141	-10545	1270	94812
6641000	142	-10532	1281	94934
6651000	145	-10514	1316	95092
6661000	144	-10491	1311	95299
6671000	145	-10484	1322	95365
6681000	143	-10465	1305	95540
6691000	139	-10444	1278	95731
6701000	138	-10429	1270	95870
6711000	147	-10415	1352	95994
6721000	153	-10405	1408	96089
6731000	150	-10378	1394	96334
6741000	148	-10360	1379	96510
6751000	154	-10347	1438	96628
6761000	151	-10328	1413	96808
6771000	152	-10313	1427	96943
6781000	154	-10300	1455	97062
6791000	149	-10281	1412	97248
6801000	144	-10263	1364	97416
6811000	139	-10246	1324	97579
6821000	140	-10236	1331	97677
6831000	150	-10222	1432	97811
6841000	144	-10200	1387	98024
6851000	141	-10186	1360	98152
6861000	141	-10176	1362	98250
6871000	143	-10163	1385	98375
6881000	146	-10150	1421	98501
6891000	148	-10136	1442	98637
6901000	139	-10115	1362	98845
6911000	136	-10099	1328	99006
6921000	133	-10082	1307	99165
6931000	135	-10071	1326	99282
6941000	139	-10061	1369	99377
6951000	136	-10039	1351	99596
6961000	142	-10008	1415	99899
6971000	141	-10000	1414	99985
6981000	138	-9982	1384	100162
6991000	136	-9971	1368	100272
7001000	139	-9962	1404	100364
7011000	135	-9945	1368	100538
7021000	134	-9926	1359	100722
7031000	133	-9911	1357	100877
7041000	129	-9898	1312	101018
7051000	133	-9889	1364	101103
7061000	133	-9877	1359	101226
7071000	124	-9853	1280	101478
7081000	125	-9840	1295	101605
7091000	136	-9827	1404	101738
7101000	134	-9805	1395	101966
7111000	134	-9798	1397	102042
7121000	138	-9789	1441	102137
7131000	133	-9767	1392	102368
7141000	135	-9749	1416	102556
7151000	133	-9729	1400	102763
7161000	138	-9714	1459	102928
7171000	144	-9706	1528	103011
7181000	144	-9694	1530	103130
7191000	137	-9673	1466	103365
7201000	136	-9662	1461	103477
7211000	137	-9654	1471	103562
7221000	134	-9640	1445	103711
7231000	134	-9623	1450	103896
7241000	141	-9613	1530	104007
7251000	135	-9597	1471	104178
7261000	131	-9580	1432	104364
7271000	131	-9560	1436	104585
7281000	130	-9545	1423	104749
7291000	131	-9536	1443	104841
7301000	135	-9526	1485	104950
7311000	127	-9508	1400	105161
7321000	124	-9493	1378	105323
7331000	126	-9487	1395	105390
7341000	123	-9468	1372	105597
7351000	127	-9457	1419	105725
7361000	130	-9448	1454	105828
7371000	136	-9427	1529	106060
7381000	132	-9405	1491	106308
7391000	134	-9395	1523	106415
7401000	134	-9383	1516	106560
7411000	134	-9372	1523	106682
7421000	136	-9364	1556	106769
7431000	133	-9349	1527	106946
7441000	126	-9329	1446	107177
7451000	126	-9316	1457	107322
7461000	124	-9304	1432	107458
7471000	121	-9291	1399	107618
7481000	129	-9280	1493	107735
7491000	131	-9273	1521	107823
7501000	127	-9257	1487	108010
7511000	125	-9240	1462	108201
7521000	124	-9226	1455	108369
7531000	120	-9208	1418	108585
7541000	124	-9199	1469	108689
7551000	132	-9191	1562	108785
7561000	129	-9176	1529	108958
7571000	125	-9156	1494	109203
7581000	127	-9142	1518	109360
7591000	131	-9137	1567	109417
7601000	130	-9128	1564	109527
7611000	127	-9114	1531	109706
7621000	126	-9099	1519	109878
7631000	122	-9090	1473	109993
7641000	115	-9073	1397	110197
7651000	116	-9062	1415	110334
7661000	114	-9049	1389	110496
7671000	116	-9032	1428	110696
7681000	118	-9025	1448	110779
7691000	123	-9012	1511	110944
7701000	122	-8994	1507	111159
7711000	115	-8979	1431	111351
7721000	115	-8971	1427	111454
7731000	117	-8964	1457	111533
7741000	116	-8948	1448	111732
7751000	116	-8939	1449	111845
7761000	123	-8926	1543	112014
7771000	122	-8910	1542	112213
7781000	123	-8892	1560	112438
7791000	123	-8877	1556	112632
7801000	120	-8864	1532	112798
7811000	120	-8856	1528	112903
7821000	119	-8848	1514	112996
7831000	121	-8839	1545	113118
7841000	112	-8822	1439	113336
7851000	109	-8812	1402	113458
7861000	111	-8805	1431	113560
7871000	116	-8793	1503	113703
7881000	116	-8776	1499	113923
7891000	117	-8766	1522	114057
7901000	119	-8753	1557	114225
7911000	117	-8741	1536	114388
7921000	114	-8726	1501	114585
7931000	117	-8714	1539	114739
7941000	116	-8699	1532	114934
7951000	118	-8687	1561	115097
7961000	124	-8678	1651	115204
7971000	128	-8666	1697	115362
7981000	127	-8650	1693	115588
7991000	117	-8633	1569	115807
8001000	116	-8628	1563	115886
8011000	117	-8621	1573	115973
8021000	110	-8605	1486	116191
8031000	108	-8597	1464	116298
8041000	110	-8591	1496	116376
8051000	112	-8583	1524	116490
8061000	110	-8562	1503	116782
8071000	113	-8552	1540	116917
8081000	113	-8540	1546	117081
8091000	109	-8521	1497	117334
8101000	107	-8515	1478	117421
8111000	111	-8510	1534	117486
8121000	113	-8502	1557	117601
8131000	113	-8487	1568	117811
8141000	109	-8471	1518	118036
8151000	111	-8460	1546	118181
8161000	118	-8446	1647	118370
8171000	123	-8434	1731	118538
8181000	122	-8421	1714	118725
8191000	120	-8415	1698	118818
8201000	123	-8405	1743	118944
8211000	118	-8392	1673	119133
8221000	116	-8380	1651	119304
8231000	113	-8370	1615	119459
8241000	109	-8358	1557	119623
8251000	109	-8350	1558	119745
8261000	109	-8344	1562	119828
8271000	113	-8330	1622	120024
8281000	115	-8317	1656	120211
8291000	109	-8302	1583	120425
8301000	108	-8290	1568	120613
8311000	109	-8283	1587	120703
8321000	111	-8274	1628	120838
8331000	112	-8263	1637	120998
8341000	113	-8249	1656	121208
8351000	116	-8238	1703	121371
8361000	120	-8230	1765	121483
8371000	115	-8216	1702	121683
8381000	114	-8206	1688	121838
8391000	110	-8194	1638	122020
8401000	107	-8179	1606	122241
8411000	103	-8169	1546	122387
8421000	106	-8165	1587	122453
8431000	106	-8159	1598	122548
8441000	110	-8153	1660	122637
8451000	103	-8133	1555	122933
8461000	106	-8119	1601	123151
8471000	105	-8109	1597	123295
8481000	105	-8102	1602	123409
8491000	101	-8089	1551	123611
8501000	102	-8083	1556	123704
8511000	106	-8072	1626	123858
8521000	107	-8067	1644	123935
8531000	109	-8052	1685	124163
8541000	108	-8037	1665	124395
8551000	112	-8026	1744	124578
8561000	110	-8013	1716	124773
8571000	109	-8002	1704	124948
8581000	108	-7999	1687	124999
8591000	111	-7993	1733	125091
8601000	110	-7984	1721	125226
8611000	106	-7974	1664	125389
8621000	97	-7957	1537	125651
8631000	99	-7947	1573	125813
8641000	100	-7940	1590	125921
8651000	101	-7927	1608	126126
8661000	101	-7917	1606	126283
8671000	103	-7906	1643	126469
8681000	105	-7899	1680	126578
8691000	108	-7893	1734	126664
8701000	108	-7882	1735	126854
8711000	105	-7865	1694	127123
8721000	109	-7854	1759	127306
8731000	110	-7841	1781	127504
8741000	107	-7830	1750	127689
8751000	108	-7819	1768	127862
8761000	107	-7811	1759	128007
8771000	109	-7806	1795	128085
8781000	108	-7797	1774	128231
8791000	105	-7784	1737	128452
8801000	103	-7772	1707	128638
8811000	107	-7767	1776	128732
8821000	107	-7760	1782	128846
8831000	110	-7756	1828	128905
8841000	113	-7744	1885	129105
8851000	112	-7736	1876	129232
8861000	107	-7728	1790	129374
8871000	109	-7721	1828	129499
8881000	102	-7706	1712	129749
8891000	96	-7690	1616	130011
8901000	99	-7684	1675	130116
8911000	99	-7675	1680	130269
8921000	100	-7657	1712	130578
