f/Hz	Re{Y}/µS	Im{Y}/µS	Re{Z}/mOhm	Im{Z}/mOhm
7701000	81	-5979	2266	167216
7711000	79	-5972	2214	167427
7721000	78	-5963	2192	167674
7731000	73	-5955	2063	167899
7741000	72	-5948	2031	168085
7751000	72	-5943	2034	168241
7761000	69	-5932	1964	168551
7771000	70	-5918	2000	168939
7781000	77	-5913	2201	169077
7791000	79	-5902	2261	169411
7801000	84	-5892	2413	169691
7811000	84	-5887	2415	169830
7821000	80	-5872	2310	170274
7831000	73	-5860	2117	170634
7841000	73	-5853	2129	170812
7851000	73	-5849	2145	170938
7861000	72	-5842	2107	171138
7871000	71	-5836	2096	171334
7881000	69	-5827	2036	171601
7891000	70	-5816	2067	171924
7901000	73	-5810	2164	172097
7911000	78	-5804	2305	172264
7921000	77	-5795	2302	172529
7931000	74	-5787	2224	172780
7941000	72	-5777	2149	173070
7951000	69	-5768	2079	173346
7961000	73	-5759	2197	173618
7971000	67	-5747	2022	173970
7981000	73	-5738	2204	174242
7991000	72	-5730	2184	174492
8001000	77	-5726	2338	174602
8011000	75	-5722	2280	174749
8021000	75	-5716	2294	174913
8031000	72	-5706	2213	175241
8041000	67	-5697	2059	175493
8051000	65	-5686	1998	175841
8061000	68	-5680	2098	176036
8071000	74	-5674	2283	176219
8081000	72	-5662	2247	176575
8091000	70	-5654	2186	176845
8101000	69	-5645	2166	177106
8111000	69	-5642	2173	177228
8121000	69	-5638	2158	177331
8131000	71	-5635	2249	177447
8141000	73	-5622	2295	177834
8151000	67	-5611	2138	178193
8161000	73	-5597	2337	178629
8171000	76	-5588	2445	178918
8181000	75	-5582	2409	179110
8191000	72	-5574	2306	179376
8201000	70	-5565	2247	179664
8211000	71	-5560	2288	179825
8221000	71	-5558	2301	179883
8231000	69	-5554	2251	180010
8241000	69	-5546	2232	180298
8251000	67	-5538	2187	180559
8261000	64	-5525	2101	180969
8271000	63	-5511	2065	181419
8281000	64	-5506	2111	181612
8291000	70	-5501	2324	181754
8301000	73	-5495	2405	181952
8311000	72	-5488	2380	182197
8321000	67	-5479	2248	182487
8331000	68	-5472	2286	182711
8341000	69	-5464	2306	182989
8351000	74	-5456	2501	183251
8361000	78	-5452	2640	183372
8371000	77	-5442	2616	183725
8381000	72	-5434	2434	184008
8391000	70	-5425	2390	184303
8401000	68	-5421	2297	184440
8411000	66	-5411	2238	184785
8421000	60	-5405	2039	184990
8431000	60	-5395	2071	185323
8441000	61	-5385	2119	185680
8451000	64	-5380	2208	185833
8461000	66	-5377	2266	185958
8471000	71	-5371	2452	186165
8481000	73	-5365	2524	186374
8491000	67	-5353	2340	186770
8501000	64	-5347	2233	186995
8511000	62	-5338	2160	187311
8521000	62	-5330	2167	187603
8531000	63	-5325	2218	187765
8541000	67	-5321	2370	187897
8551000	70	-5311	2480	188247
8561000	73	-5300	2606	188644
8571000	77	-5292	2737	188934
8581000	76	-5289	2718	189017
8591000	75	-5282	2681	189274
8601000	72	-5275	2587	189529
8611000	74	-5272	2662	189656
8621000	67	-5262	2402	190013
8631000	66	-5253	2393	190354
8641000	63	-5245	2278	190612
8651000	66	-5240	2395	190819
8661000	67	-5233	2442	191068
8671000	67	-5224	2463	191410
8681000	67	-5218	2466	191630
8691000	64	-5208	2362	191980
8701000	64	-5205	2369	192078
8711000	67	-5197	2466	192380
8721000	68	-5194	2530	192500
8731000	71	-5187	2624	192746
8741000	74	-5175	2766	193212
8751000	71	-5161	2669	193719
8761000	66	-5153	2480	194043
8771000	67	-5147	2542	194243
8781000	66	-5143	2498	194395
8791000	66	-5141	2496	194487
8801000	63	-5134	2398	194740
8811000	60	-5129	2286	194927
8821000	58	-5120	2199	195272
8831000	59	-5113	2254	195544
8841000	59	-5108	2258	195744
