f/Hz	Re{Y}/µS	Im{Y}/µS	Re{Z}/mOhm	Im{Z}/mOhm
1141000	253	-15504	1054	64481
1151000	253	-15364	1073	65070
1161000	261	-15240	1121	65596
1171000	251	-15102	1102	66199
1181000	244	-14974	1089	66766
1191000	245	-14849	1110	67326
1201000	242	-14729	1117	67874
1211000	241	-14599	1129	68478
1221000	240	-14484	1146	69021
1231000	235	-14360	1141	69621
1241000	234	-14246	1155	70177
1251000	213	-14141	1066	70699
1261000	220	-14023	1120	71293
1271000	216	-13908	1117	71882
1281000	214	-13802	1122	72434
1291000	213	-13695	1138	73000
1301000	219	-13583	1188	73601
1311000	213	-13481	1173	74158
1321000	207	-13383	1158	74706
1331000	208	-13280	1176	75283
1341000	206	-13189	1186	75802
1351000	206	-13092	1200	76364
1361000	203	-12995	1201	76932
1371000	209	-12911	1252	77431
1381000	204	-12816	1244	78005
1391000	198	-12715	1226	78630
1401000	195	-12622	1226	79206
1411000	193	-12533	1225	79770
1421000	196	-12445	1264	80335
1431000	187	-12353	1224	80934
1441000	183	-12259	1219	81555
1451000	182	-12178	1226	82098
1461000	183	-12094	1249	82668
1471000	182	-12009	1264	83249
1481000	177	-11928	1243	83816
1491000	180	-11844	1283	84412
1501000	182	-11777	1312	84889
1511000	179	-11695	1312	85484
1521000	173	-11617	1283	86060
1531000	167	-11533	1258	86689
1541000	165	-11465	1257	87202
1551000	161	-11389	1244	87788
1561000	165	-11316	1286	88348
1571000	164	-11238	1294	88964
1581000	169	-11159	1358	89591
1591000	167	-11095	1354	90113
1601000	164	-11026	1346	90671
1611000	165	-10958	1377	91239
1621000	156	-10890	1316	91805
1631000	154	-10821	1317	92395
1641000	148	-10750	1279	93002
1651000	158	-10693	1377	93500
1661000	150	-10624	1325	94112
1671000	150	-10557	1346	94703
1681000	153	-10503	1388	95187
1691000	145	-10433	1331	95835
1701000	151	-10370	1406	96408
1711000	158	-10320	1487	96881
1721000	144	-10255	1371	97493
1731000	135	-10193	1303	98087
1741000	138	-10138	1338	98616
1751000	134	-10073	1319	99255
1761000	137	-10015	1364	99827
1771000	142	-9964	1428	100337
1781000	131	-9905	1336	100937
1791000	129	-9846	1330	101551
1801000	141	-9793	1470	102090
1811000	133	-9728	1408	102781
1821000	132	-9681	1410	103274
1831000	134	-9630	1448	103824
1841000	124	-9582	1354	104345
1851000	127	-9532	1393	104894
1861000	127	-9471	1416	105565
1871000	126	-9418	1420	106164
1881000	125	-9366	1429	106750
1891000	126	-9311	1455	107376
1901000	127	-9267	1483	107889
1911000	123	-9216	1449	108484
1921000	120	-9175	1420	108979
1931000	116	-9123	1388	109594
1941000	119	-9079	1445	110124
1951000	114	-9021	1396	110838
1961000	115	-8976	1423	111386
1971000	116	-8930	1457	111959
1981000	122	-8882	1540	112570
1991000	123	-8842	1568	113079
2001000	117	-8791	1508	113734
2011000	116	-8758	1515	114163
2021000	109	-8705	1438	114861
2031000	108	-8663	1445	115414
2041000	111	-8616	1494	116038
2051000	112	-8581	1524	116522
2061000	112	-8531	1533	117196
2071000	111	-8484	1544	117844
2081000	110	-8444	1544	118402
2091000	108	-8414	1526	118825
2101000	106	-8373	1509	119413
2111000	103	-8326	1483	120087
2121000	108	-8294	1568	120548
2131000	97	-8251	1421	121186
2141000	107	-8214	1592	121723
2151000	109	-8166	1627	122430
2161000	108	-8129	1638	122992
2171000	100	-8087	1522	123630
2181000	100	-8057	1533	124104
2191000	100	-8029	1555	124537
2201000	100	-7977	1578	125335
2211000	101	-7949	1603	125787
2221000	99	-7902	1585	126531
2231000	101	-7863	1639	127161
2241000	102	-7832	1667	127657
2251000	101	-7797	1656	128235
2261000	99	-7765	1647	128759
2271000	99	-7720	1656	129516
2281000	93	-7688	1571	130057
2291000	96	-7660	1630	130533
2301000	89	-7623	1539	131170
2311000	99	-7593	1708	131673
2321000	98	-7550	1728	132434
2331000	101	-7528	1786	132807
2341000	96	-7492	1718	133454
2351000	90	-7460	1610	134030
2361000	92	-7426	1662	134639
2371000	87	-7386	1602	135377
2381000	89	-7360	1648	135845
2391000	97	-7329	1814	136420
2401000	96	-7290	1797	137154
2411000	87	-7262	1648	137690
2421000	88	-7242	1674	138057
2431000	82	-7205	1574	138780
2441000	87	-7179	1685	139273
2451000	91	-7154	1775	139758
2461000	82	-7115	1610	140531
2471000	84	-7085	1669	141120
2481000	91	-7055	1822	141722
2491000	86	-7020	1735	142424
2501000	81	-6990	1651	143034
2511000	84	-6976	1728	143336
2521000	75	-6943	1560	144019
2531000	75	-6909	1581	144716
2541000	84	-6890	1769	145119
2551000	79	-6854	1676	145880
2561000	91	-6827	1943	146455
2571000	90	-6802	1934	146985
2581000	82	-6774	1788	147602
2591000	75	-6744	1647	148264
2601000	77	-6724	1706	148702
2611000	73	-6688	1636	149499
2621000	78	-6669	1743	149938
2631000	73	-6645	1662	150462
2641000	75	-6622	1715	150986
2651000	77	-6584	1785	151859
2661000	79	-6555	1849	152525
2671000	83	-6536	1948	152966
2681000	75	-6500	1781	153818
2691000	75	-6483	1774	154222
2701000	74	-6462	1770	154733
2711000	76	-6438	1834	155317
2721000	73	-6411	1767	155966
2731000	74	-6384	1816	156619
2741000	85	-6361	2091	157191
2751000	77	-6326	1929	158056
2761000	80	-6310	2000	158459
2771000	71	-6285	1804	159088
2781000	80	-6267	2043	159536
2791000	73	-6241	1872	160203
2801000	68	-6215	1762	160873
2811000	68	-6199	1766	161289
2821000	70	-6179	1831	161817
2831000	72	-6148	1894	162645
2841000	81	-6131	2150	163089
2851000	77	-6111	2072	163603
2861000	69	-6089	1863	164198
2871000	67	-6066	1820	164831
2881000	64	-6042	1754	165487
2891000	71	-6018	1957	166132
2901000	69	-5996	1916	166759
2911000	63	-5971	1778	167458
2921000	72	-5949	2027	168059
2931000	73	-5930	2071	168622
2941000	76	-5912	2184	169117
2951000	67	-5889	1941	169788
2961000	62	-5863	1802	170555
2971000	69	-5844	2023	171094
2981000	71	-5831	2075	171479
2991000	62	-5803	1847	172301
3001000	64	-5791	1915	172670
3011000	70	-5772	2098	173237
3021000	71	-5750	2147	173901
3031000	72	-5721	2192	174768
3041000	69	-5702	2133	175352
3051000	63	-5681	1964	176014
3061000	67	-5670	2082	176332
3071000	66	-5650	2071	176954
3081000	59	-5623	1859	177825
3091000	61	-5607	1940	178333
3101000	58	-5587	1859	178952
3111000	64	-5569	2057	179526
3121000	67	-5550	2181	180169
3131000	63	-5527	2052	180908
3141000	58	-5505	1918	181619
3151000	56	-5496	1864	181919
3161000	62	-5482	2068	182391
3171000	55	-5456	1864	183272
3181000	60	-5440	2014	183795
3191000	55	-5423	1883	184386
3201000	55	-5407	1877	184932
3211000	64	-5394	2209	185357
3221000	64	-5368	2210	186263
3231000	66	-5348	2304	186960
3241000	59	-5332	2083	187508
3251000	61	-5318	2162	188033
3261000	59	-5307	2108	188415
3271000	53	-5282	1908	189290
3281000	53	-5267	1927	189830
3291000	63	-5252	2267	190382
3301000	60	-5233	2194	191085
3311000	62	-5219	2276	191568
3321000	65	-5200	2390	192277
3331000	63	-5177	2346	193129
3341000	59	-5158	2235	193854
3351000	54	-5144	2035	194381
3361000	55	-5136	2067	194686
3371000	54	-5123	2060	195176
3381000	49	-5101	1870	196040
3391000	54	-5084	2080	196671
3401000	54	-5069	2106	197270
3411000	52	-5053	2032	197876
3421000	55	-5041	2175	198366
3431000	60	-5027	2364	198878
3441000	60	-5001	2412	199913
3451000	60	-4987	2418	200494
3461000	55	-4973	2234	201073
3471000	57	-4961	2319	201541
3481000	56	-4950	2305	201985
3491000	49	-4929	2026	202878
3501000	49	-4912	2038	203558
3511000	53	-4900	2216	204053
3521000	49	-4883	2050	204758
3531000	50	-4868	2098	205407
3541000	56	-4858	2377	205822
3551000	61	-4839	2584	206610
3561000	57	-4824	2454	207279
3571000	51	-4808	2190	207984
3581000	46	-4792	1992	208660
3591000	47	-4785	2049	208986
3601000	51	-4772	2248	209510
3611000	51	-4755	2248	210273
3621000	49	-4736	2189	211133
3631000	49	-4726	2193	211552
3641000	45	-4714	2020	212100
3651000	45	-4698	2047	212842
3661000	56	-4684	2560	213476
3671000	58	-4672	2646	214017
3681000	52	-4652	2417	214928
3691000	51	-4642	2383	215418
3701000	48	-4628	2226	216047
3711000	46	-4616	2148	216624
3721000	47	-4609	2215	216955
3731000	50	-4599	2383	217413
3741000	51	-4578	2419	218391
3751000	45	-4560	2141	219291
3761000	51	-4549	2443	219790
3771000	52	-4537	2524	220358
3781000	54	-4520	2642	221219
3791000	58	-4507	2837	221833
3801000	58	-4497	2861	222315
3811000	53	-4486	2647	222905
3821000	47	-4471	2365	223616
3831000	47	-4455	2392	224430
3841000	47	-4437	2376	225356
3851000	47	-4425	2421	225960
3861000	48	-4419	2472	226284
3871000	49	-4414	2495	226514
3881000	47	-4400	2452	227223
3891000	42	-4384	2167	228068
3901000	46	-4372	2382	228685
3911000	51	-4359	2671	229355
3921000	54	-4346	2858	230052
3931000	56	-4336	2996	230564
3941000	54	-4328	2885	231010
3951000	53	-4317	2834	231628
3961000	48	-4301	2578	232459
3971000	45	-4287	2472	233220
3981000	43	-4278	2341	233757
3991000	44	-4263	2432	234532
4001000	47	-4252	2590	235173
4011000	48	-4243	2693	235643
4021000	51	-4230	2875	236345
4031000	53	-4215	2989	237189
4041000	50	-4192	2840	238506
4051000	49	-4185	2772	238895
4061000	50	-4178	2874	239309
4071000	46	-4167	2633	239930
4081000	43	-4154	2512	240732
4091000	42	-4146	2469	241144
4101000	48	-4138	2812	241604
4111000	50	-4126	2932	242347
4121000	45	-4113	2670	243100
4131000	44	-4103	2587	243670
4141000	39	-4093	2314	244322
4151000	36	-4079	2167	245112
4161000	38	-4071	2305	245636
4171000	44	-4060	2653	246301
4181000	52	-4049	3156	246910
4191000	50	-4039	3080	247531
4201000	41	-4025	2528	248448
4211000	42	-4016	2595	248954
4221000	41	-4010	2579	249348
4231000	41	-4004	2535	249729
4241000	41	-3995	2580	250316
4251000	41	-3981	2586	251195
4261000	44	-3973	2762	251698
4271000	48	-3963	3078	252277
4281000	48	-3954	3075	252891
4291000	45	-3939	2877	253838
4301000	44	-3924	2846	254797
4311000	47	-3914	3075	255486
4321000	47	-3902	3113	256217
4331000	44	-3890	2875	257052
4341000	40	-3884	2672	257407
4351000	42	-3881	2820	257647
4361000	43	-3875	2876	258004
4371000	41	-3865	2757	258718
4381000	32	-3847	2185	259893
4391000	34	-3838	2317	260502
4401000	38	-3829	2597	261119
4411000	43	-3821	2917	261703
4421000	40	-3811	2745	262371
4431000	40	-3800	2752	263124
4441000	38	-3793	2652	263595
4451000	42	-3785	2916	264173
4461000	48	-3774	3404	264910
4471000	46	-3758	3260	266050
4481000	44	-3746	3157	266935
4491000	44	-3738	3114	267520
4501000	41	-3728	2981	268242
4511000	37	-3718	2653	268913
4521000	35	-3710	2558	269489
4531000	38	-3703	2774	270005
4541000	40	-3699	2927	270337
4551000	43	-3691	3166	270909
4561000	44	-3679	3246	271756
4571000	37	-3666	2723	272738
4581000	35	-3656	2656	273516
4591000	40	-3648	2979	274086
4601000	40	-3638	3011	274820
4611000	42	-3628	3156	275602
4621000	44	-3614	3347	276660
4631000	43	-3606	3284	277265
4641000	42	-3601	3250	277669
4651000	45	-3596	3491	278038
4661000	46	-3590	3595	278470
4671000	42	-3579	3284	279403
4681000	41	-3567	3258	280344
4691000	39	-3560	3083	280864
4701000	42	-3552	3338	281529
4711000	38	-3543	3057	282201
4721000	38	-3536	3057	282764
4731000	34	-3529	2748	283323
4741000	36	-3523	2919	283779
4751000	38	-3519	3083	284175
4761000	42	-3510	3441	284884
4771000	44	-3495	3598	286079
4781000	42	-3480	3499	287338
4791000	40	-3471	3322	288075
4801000	38	-3464	3170	288635
4811000	36	-3458	2984	289179
4821000	37	-3453	3136	289543
4831000	33	-3445	2764	290267
4841000	30	-3436	2546	290988
4851000	30	-3430	2511	291551
4861000	35	-3426	2982	291880
4871000	37	-3419	3137	292459
4881000	40	-3409	3478	293269
4891000	39	-3399	3405	294193
4901000	35	-3386	3062	295267
4911000	34	-3380	2999	295854
4921000	37	-3372	3223	296528
4931000	38	-3357	3350	297816
4941000	38	-3347	3386	298727
4951000	37	-3340	3290	299402
4961000	38	-3334	3378	299916
4971000	40	-3329	3610	300307
4981000	41	-3326	3749	300576
4991000	40	-3321	3587	301111
5001000	39	-3312	3518	301928
5011000	37	-3301	3379	302871
5021000	35	-3290	3217	303938
5031000	34	-3283	3143	304578
5041000	35	-3277	3245	305167
5051000	36	-3272	3401	305563
5061000	32	-3266	3037	306120
5071000	31	-3259	2934	306838
5081000	30	-3250	2799	307662
5091000	32	-3242	3063	308380
5101000	34	-3238	3217	308820
5111000	42	-3226	4056	309954
5121000	43	-3219	4149	310607
5131000	43	-3208	4184	311702
5141000	38	-3202	3709	312243
5151000	38	-3194	3719	313041
5161000	38	-3190	3745	313454
5171000	35	-3185	3463	313964
5181000	33	-3175	3306	314945
5191000	32	-3169	3158	315527
5201000	31	-3164	3133	316036
5211000	35	-3157	3478	316701
5221000	37	-3148	3757	317602
5231000	41	-3141	4198	318322
5241000	41	-3137	4215	318723
5251000	40	-3130	4079	319470
5261000	36	-3118	3710	320647
5271000	35	-3108	3616	321721
5281000	36	-3096	3728	322968
5291000	39	-3090	4135	323572
5301000	42	-3085	4441	324036
5311000	41	-3082	4362	324383
5321000	44	-3076	4619	325023
5331000	41	-3070	4320	325646
5341000	38	-3063	4031	326379
5351000	37	-3060	3975	326779
5361000	38	-3052	4032	327554
5371000	38	-3049	4074	327922
5381000	41	-3043	4414	328613
5391000	44	-3034	4785	329522
5401000	39	-3025	4313	330474
5411000	34	-3019	3778	331239
5421000	33	-3013	3581	331901
5431000	31	-3009	3457	332294
5441000	31	-3001	3420	333223
5451000	31	-2992	3425	334135
5461000	27	-2982	3091	335341
5471000	29	-2972	3302	336412
5481000	36	-2966	4058	337122
5491000	35	-2960	4022	337776
5501000	38	-2956	4298	338197
5511000	38	-2953	4369	338614
5521000	37	-2950	4275	338957
5531000	33	-2941	3765	339926
5541000	31	-2938	3563	340344
5551000	26	-2926	3014	341780
5561000	25	-2923	2869	342115
5571000	26	-2916	3005	342906
5581000	31	-2910	3617	343657
5591000	33	-2904	3932	344340
5601000	36	-2897	4236	345190
5611000	35	-2889	4219	346132
5621000	35	-2887	4257	346353
5631000	35	-2881	4248	347048
5641000	37	-2873	4451	347952
5651000	39	-2865	4791	348958
5661000	43	-2861	5195	349508
5671000	44	-2851	5436	350631
5681000	41	-2848	5089	350992
5691000	38	-2837	4687	352388
5701000	33	-2832	4080	353002
5711000	29	-2827	3683	353634
5721000	30	-2823	3757	354230
5731000	29	-2818	3711	354803
5741000	30	-2812	3776	355553
5751000	28	-2806	3498	356303
5761000	27	-2799	3458	357279
5771000	29	-2791	3726	358240
5781000	31	-2786	4044	358836
5791000	32	-2781	4114	359489
5801000	32	-2780	4150	359693
5811000	35	-2775	4518	360290
5821000	33	-2769	4272	361047
5831000	32	-2763	4156	361923
5841000	28	-2755	3660	362895
5851000	30	-2743	3972	364543
5861000	28	-2733	3781	365922
5871000	31	-2726	4115	366811
5881000	34	-2722	4549	367373
5891000	33	-2717	4456	368020
5901000	32	-2713	4390	368570
5911000	34	-2705	4671	369666
5921000	32	-2701	4419	370179
5931000	29	-2696	4015	370819
5941000	28	-2690	3820	371776
5951000	24	-2686	3259	372304
5961000	28	-2683	3940	372648
5971000	30	-2679	4176	373161
5981000	32	-2676	4434	373659
5991000	34	-2673	4814	374055
6001000	34	-2667	4779	374893
6011000	33	-2657	4741	376249
6021000	31	-2650	4414	377360
6031000	28	-2644	3943	378140
6041000	30	-2638	4332	379081
6051000	31	-2635	4529	379397
6061000	29	-2626	4214	380833
6071000	30	-2616	4359	382246
6081000	29	-2610	4315	383121
6091000	31	-2601	4515	384404
6101000	29	-2598	4334	384798
6111000	29	-2594	4266	385418
6121000	30	-2594	4530	385402
6131000	30	-2590	4477	386001
6141000	30	-2587	4461	386556
6151000	31	-2586	4670	386584
6161000	32	-2581	4764	387341
6171000	32	-2576	4839	388099
6181000	31	-2570	4740	389035
6191000	29	-2563	4446	390152
6201000	25	-2552	3886	391752
6211000	25	-2546	3800	392660
6221000	26	-2543	4015	393245
6231000	25	-2538	3824	393944
6241000	27	-2535	4188	394410
6251000	26	-2533	4115	394721
6261000	26	-2528	4094	395590
6271000	30	-2522	4689	396460
6281000	26	-2512	4059	397996
6291000	29	-2505	4690	399205
6301000	30	-2499	4790	400027
6311000	32	-2491	5147	401421
6321000	33	-2490	5346	401471
6331000	36	-2487	5747	401939
6341000	36	-2483	5909	402656
6351000	37	-2482	6031	402816
6361000	35	-2479	5774	403312
6371000	33	-2473	5365	404239
6381000	29	-2469	4798	405032
6391000	28	-2466	4560	405493
6401000	23	-2456	3839	407061
6411000	25	-2453	4107	407682
6421000	27	-2448	4580	408485
6431000	30	-2443	5020	409244
6441000	29	-2437	4937	410242
6451000	30	-2431	5041	411330
6461000	30	-2422	5095	412815
6471000	29	-2418	4996	413504
6481000	29	-2414	4895	414195
6491000	30	-2409	5190	415129
6501000	32	-2407	5553	415430
6511000	37	-2401	6430	416480
6521000	37	-2395	6531	417379
6531000	40	-2387	7103	418766
6541000	40	-2386	7107	419072
6551000	43	-2380	7505	419961
6561000	39	-2378	6875	420484
6571000	37	-2373	6653	421309
6581000	31	-2366	5547	422620
6591000	29	-2360	5121	423593
6601000	27	-2356	4873	424438
6611000	29	-2349	5345	425637
6621000	30	-2348	5428	425872
6631000	31	-2344	5648	426627
6641000	32	-2340	5884	427354
6651000	33	-2335	6063	428185
6661000	35	-2333	6369	428545
6671000	34	-2327	6227	429617
6681000	33	-2323	6081	430351
6691000	32	-2319	6026	431059
6701000	30	-2314	5608	432091
6711000	28	-2311	5297	432640
6721000	29	-2308	5353	433194
6731000	28	-2306	5287	433529
6741000	32	-2300	6113	434774
6751000	35	-2297	6556	435327
6761000	38	-2290	7305	436587
6771000	38	-2284	7243	437718
6781000	37	-2276	7104	439210
6791000	36	-2270	7018	440408
6801000	36	-2264	6957	441515
6811000	33	-2260	6383	442375
6821000	32	-2254	6292	443567
6831000	30	-2253	5960	443782
6841000	30	-2248	5985	444776
6851000	28	-2243	5657	445743
6861000	28	-2239	5587	446485
6871000	24	-2235	4858	447395
6881000	24	-2229	4759	448570
6891000	21	-2226	4271	449266
6901000	23	-2223	4754	449872
6911000	26	-2216	5210	451232
6921000	28	-2213	5668	451826
6931000	29	-2209	5942	452634
6941000	31	-2208	6389	452880
6951000	31	-2205	6425	453525
6961000	30	-2202	6128	454076
6971000	30	-2199	6259	454639
6981000	33	-2194	6750	455669
6991000	35	-2190	7376	456544
7001000	36	-2184	7606	457740
7011000	33	-2177	7048	459335
7021000	31	-2170	6689	460768
7031000	30	-2162	6524	462457
7041000	29	-2159	6179	463074
7051000	28	-2155	6100	463897
7061000	29	-2154	6257	464091
7071000	30	-2152	6548	464523
7081000	29	-2149	6198	465146
7091000	25	-2149	5423	465355
7101000	24	-2147	5299	465772
7111000	22	-2140	4906	467266
7121000	22	-2133	4931	468768
7131000	22	-2130	4902	469531
7141000	22	-2125	4937	470611
7151000	22	-2121	4994	471330
7161000	24	-2118	5432	472005
7171000	26	-2115	5909	472676
7181000	29	-2112	6433	473358
7191000	28	-2112	6340	473391
7201000	28	-2107	6389	474563
7211000	29	-2104	6526	475204
7221000	29	-2103	6615	475400
7231000	30	-2100	6697	476080
7241000	30	-2095	6741	477171
7251000	29	-2093	6633	477656
7261000	27	-2089	6153	478729
7271000	27	-2082	6175	480313
7281000	26	-2073	6156	482385
7291000	29	-2068	6735	483489
7301000	32	-2062	7501	484875
7311000	31	-2058	7254	485783
7321000	32	-2056	7518	486318
7331000	32	-2053	7526	487042
7341000	27	-2051	6441	487481
7351000	27	-2046	6478	488631
7361000	27	-2041	6500	489796
7371000	26	-2040	6183	490010
7381000	24	-2038	5835	490648
7391000	23	-2035	5460	491344
7401000	22	-2033	5297	491803
7411000	22	-2032	5406	492025
7421000	25	-2028	6115	493047
7431000	24	-2026	5936	493520
7441000	27	-2020	6626	495019
7451000	30	-2019	7293	495276
7461000	30	-2012	7373	496958
7471000	30	-2009	7455	497687
7481000	31	-2005	7670	498712
7491000	32	-2000	7956	499755
7501000	30	-1996	7532	500952
7511000	29	-1990	7247	502403
7521000	28	-1986	7074	503419
7531000	25	-1977	6348	505829
7541000	25	-1972	6434	507079
7551000	27	-1965	6903	508856
7561000	27	-1966	7037	508626
7571000	29	-1961	7640	509910
7581000	29	-1958	7637	510715
7591000	29	-1953	7612	512004
7601000	29	-1951	7660	512315
7611000	28	-1951	7260	512561
7621000	27	-1949	7179	513044
7631000	23	-1942	6163	514773
7641000	23	-1941	6152	515062
7651000	21	-1938	5652	515858
7661000	21	-1935	5639	516684
7671000	18	-1931	4852	517748
7681000	21	-1929	5705	518327
7691000	22	-1923	5930	519942
7701000	25	-1919	6887	520989
7711000	24	-1920	6502	520657
7721000	26	-1917	7063	521544
7731000	27	-1913	7358	522634
7741000	30	-1911	8241	523236
7751000	32	-1911	8823	523059
7761000	30	-1905	8199	524940
7771000	30	-1901	8229	525795
7781000	29	-1900	8107	526267
7791000	28	-1895	7693	527574
7801000	26	-1890	7144	528947
7811000	24	-1884	6810	530595
7821000	25	-1880	7102	531753
7831000	24	-1875	6868	533355
7841000	28	-1871	7925	534334
7851000	28	-1865	8176	536075
7861000	30	-1858	8707	538116
7871000	32	-1858	9146	538122
7881000	31	-1851	9152	540128
7891000	30	-1847	8874	541266
7901000	30	-1842	8915	542700
7911000	26	-1841	7532	543219
7921000	27	-1835	8033	544767
7931000	25	-1836	7559	544480
7941000	23	-1833	6960	545372
7951000	24	-1832	7154	545642
7961000	24	-1829	7222	546522
7971000	25	-1827	7523	547181
7981000	24	-1825	7203	547805
7991000	28	-1822	8381	548849
8001000	27	-1822	8137	548849
8011000	28	-1819	8467	549520
8021000	30	-1814	9064	551037
8031000	31	-1812	9405	551689
8041000	30	-1808	9208	552844
8051000	32	-1803	9811	554446
8061000	32	-1800	9915	555342
8071000	28	-1798	8744	556186
8081000	29	-1795	9090	556893
8091000	26	-1790	8066	558674
8101000	25	-1786	7736	559950
8111000	21	-1781	6551	561374
8121000	24	-1775	7602	563292
8131000	27	-1769	8472	565251
8141000	27	-1766	8783	565988
8151000	28	-1762	9051	567312
8161000	28	-1757	9019	568959
8171000	30	-1754	9675	569976
8181000	29	-1750	9322	571293
8191000	28	-1748	9050	571975
8201000	29	-1744	9475	573264
8211000	29	-1739	9491	574856
8221000	26	-1737	8591	575468
8231000	26	-1736	8667	575877
8241000	25	-1734	8443	576560
8251000	27	-1733	9075	576966
8261000	26	-1729	8695	578302
8271000	27	-1727	8989	579030
8281000	28	-1724	9475	579758
8291000	31	-1723	10302	580126
8301000	30	-1720	10249	581166
8311000	31	-1718	10584	581925
8321000	31	-1715	10613	582968
8331000	33	-1713	11328	583388
8341000	30	-1712	10316	584072
8351000	33	-1711	11383	584208
8361000	33	-1708	11430	585252
8371000	34	-1707	11563	585627
8381000	32	-1704	10919	586641
8391000	31	-1700	10550	587996
8401000	29	-1699	10003	588327
8411000	30	-1697	10307	589086
8421000	25	-1690	8795	591461
8431000	24	-1684	8295	593578
8441000	26	-1683	9063	594049
8451000	30	-1675	10820	596941
8461000	30	-1672	10900	598037
8471000	31	-1667	11171	599504
8481000	32	-1663	11471	601027
8491000	30	-1660	10840	602089
8501000	32	-1659	11589	602532
8511000	33	-1657	11908	603333
8521000	29	-1651	10733	605510
8531000	28	-1649	10414	606222
8541000	27	-1648	9820	606579
8551000	26	-1644	9456	608052
8561000	26	-1645	9547	607769
8571000	26	-1642	9589	608904
8581000	25	-1640	9235	609618
8591000	24	-1638	8813	610410
8601000	22	-1636	8379	611188
8611000	24	-1635	8842	611326
8621000	26	-1634	9792	611739
8631000	28	-1631	10510	612919
8641000	29	-1629	10859	613764
8651000	28	-1622	10727	616472
8661000	30	-1620	11458	616974
8671000	31	-1620	11851	617047
8681000	33	-1615	12559	619010
8691000	32	-1613	12188	619825
8701000	32	-1607	12520	622211
8711000	31	-1605	12210	622958
8721000	32	-1602	12640	623799
8731000	31	-1598	12200	625356
8741000	31	-1591	12131	628141
8751000	28	-1589	11277	629300
8761000	25	-1580	10212	632847
8771000	27	-1576	10975	634212
