f/Hz	Re{Y}/µS	Im{Y}/µS	Re{Z}/mOhm	Im{Z}/mOhm
801000	813	-34196	695	29227
811000	794	-33785	696	29583
821000	777	-33385	697	29938
831000	768	-32966	706	30318
841000	731	-32592	688	30667
851000	733	-32200	707	31040
861000	707	-31842	697	31389
871000	723	-31462	730	31767
881000	693	-31117	715	32121
891000	688	-30761	727	32492
901000	660	-30442	711	32834
911000	662	-30114	729	33191
921000	643	-29749	726	33599
931000	626	-29456	721	33934
941000	641	-29146	755	34294
951000	611	-28832	734	34668
961000	604	-28524	742	35042
971000	599	-28251	750	35381
981000	597	-27953	763	35758
991000	573	-27684	747	36106
1001000	572	-27391	763	36493
1011000	557	-27136	756	36836
1021000	542	-26861	750	37213
1031000	535	-26606	755	37570
1041000	546	-26343	786	37944
1051000	535	-26101	785	38297
1061000	527	-25856	787	38660
1071000	507	-25611	773	39031
1081000	510	-25385	791	39377
1091000	497	-25134	787	39772
1101000	490	-24926	788	40103
1111000	482	-24683	790	40499
1121000	481	-24479	802	40836
1131000	478	-24255	812	41212
1141000	482	-24043	834	41576
1151000	466	-23830	821	41947
1161000	452	-23637	810	42291
1171000	448	-23430	816	42665
1181000	449	-23223	832	43045
1191000	447	-23037	842	43391
1201000	427	-22838	818	43772
1211000	422	-22645	822	44145
1221000	430	-22469	851	44489
1231000	417	-22290	840	44848
1241000	409	-22110	836	45214
1251000	408	-21936	847	45571
1261000	403	-21755	852	45950
1271000	408	-21589	874	46304
1281000	389	-21423	847	46664
1291000	388	-21259	857	47024
1301000	387	-21092	870	47395
1311000	383	-20921	874	47783
1321000	379	-20771	879	48129
1331000	364	-20607	858	48513
1341000	369	-20464	880	48851
1351000	370	-20309	896	49224
1361000	353	-20154	870	49603
1371000	361	-20019	901	49937
1381000	346	-19862	878	50331
1391000	365	-19719	939	50695
1401000	349	-19588	909	51036
1411000	346	-19438	915	51430
1421000	337	-19302	903	51791
1431000	338	-19175	920	52134
1441000	343	-19036	947	52516
1451000	336	-18911	938	52863
1461000	322	-18779	912	53235
1471000	326	-18653	936	53593
1481000	319	-18538	927	53929
1491000	312	-18400	922	54332
1501000	315	-18280	943	54688
1511000	311	-18149	943	55082
1521000	310	-18030	954	55445
1531000	315	-17916	982	55800
1541000	305	-17800	963	56163
1551000	297	-17691	950	56510
1561000	292	-17571	945	56897
1571000	299	-17461	981	57253
1581000	294	-17344	977	57641
1591000	288	-17241	967	57985
1601000	281	-17137	958	58336
1611000	283	-17030	976	58705
1621000	282	-16914	985	59105
1631000	276	-16817	977	59447
1641000	275	-16716	986	59808
1651000	268	-16617	971	60164
1661000	267	-16515	977	60536
1671000	273	-16409	1013	60925
1681000	270	-16313	1015	61284
1691000	269	-16211	1022	61670
1701000	263	-16125	1013	61998
1711000	261	-16026	1017	62382
1721000	262	-15937	1032	62731
1731000	268	-15837	1067	63124
1741000	262	-15746	1057	63492
1751000	249	-15649	1017	63884
1761000	242	-15567	999	64222
1771000	246	-15477	1026	64595
1781000	247	-15383	1044	64992
1791000	246	-15304	1051	65327
1801000	245	-15222	1059	65677
1811000	242	-15136	1058	66053
1821000	244	-15045	1079	66448
1831000	242	-14965	1079	66806
1841000	236	-14886	1063	67162
1851000	237	-14815	1080	67484
1861000	232	-14734	1069	67852
1871000	234	-14644	1090	68269
1881000	226	-14568	1063	68629
1891000	222	-14490	1059	68999
1901000	218	-14421	1048	69328
1911000	216	-14341	1048	69715
1921000	217	-14266	1064	70080
1931000	215	-14186	1066	70474
1941000	222	-14119	1115	70808
1951000	214	-14043	1083	71193
1961000	217	-13967	1112	71580
1971000	212	-13894	1097	71958
1981000	217	-13826	1136	72309
1991000	209	-13752	1105	72698
2001000	205	-13682	1094	73074
2011000	204	-13613	1102	73441
2021000	207	-13554	1129	73764
2031000	199	-13486	1095	74135
2041000	198	-13415	1099	74525
2051000	199	-13362	1115	74823
2061000	194	-13279	1100	75289
2071000	196	-13226	1118	75593
2081000	198	-13167	1142	75932
2091000	193	-13099	1124	76323
2101000	192	-13033	1130	76709
2111000	190	-12977	1128	77042
2121000	187	-12910	1121	77445
2131000	190	-12853	1147	77784
2141000	190	-12796	1159	78134
2151000	185	-12731	1142	78530
2161000	184	-12664	1146	78948
2171000	180	-12615	1129	79253
2181000	180	-12547	1141	79682
2191000	177	-12484	1134	80085
2201000	182	-12436	1177	80393
2211000	180	-12376	1175	80783
2221000	179	-12325	1180	81119
2231000	183	-12259	1215	81556
2241000	186	-12204	1246	81923
2251000	180	-12153	1221	82263
2261000	184	-12097	1260	82643
2271000	181	-12048	1248	82980
2281000	177	-11989	1232	83394
2291000	175	-11930	1227	83807
2301000	173	-11887	1223	84111
2311000	173	-11834	1232	84486
2321000	175	-11785	1259	84837
2331000	170	-11735	1234	85199
2341000	172	-11691	1260	85517
2351000	161	-11630	1192	85968
2361000	160	-11579	1196	86348
2371000	153	-11528	1149	86734
2381000	155	-11484	1173	87064
2391000	160	-11429	1224	87476
2401000	156	-11382	1202	87844
2411000	163	-11336	1268	88199
2421000	158	-11289	1243	88564
2431000	165	-11244	1302	88918
2441000	156	-11194	1242	89313
2451000	159	-11151	1282	89660
2461000	153	-11100	1244	90070
2471000	157	-11055	1286	90437
2481000	157	-11007	1295	90831
2491000	160	-10967	1327	91163
2501000	163	-10920	1364	91555
2511000	163	-10878	1374	91908
2521000	154	-10829	1313	92329
2531000	151	-10788	1295	92675
2541000	152	-10742	1315	93076
2551000	148	-10704	1292	93407
2561000	147	-10656	1297	93824
2571000	148	-10622	1311	94124
2581000	149	-10574	1331	94556
2591000	143	-10526	1295	94981
2601000	138	-10484	1252	95364
2611000	139	-10455	1272	95633
2621000	141	-10413	1301	96015
2631000	136	-10367	1267	96442
2641000	140	-10334	1311	96748
2651000	139	-10293	1315	97138
2661000	148	-10256	1406	97481
2671000	145	-10207	1394	97950
2681000	140	-10171	1355	98296
2691000	137	-10127	1337	98731
2701000	136	-10093	1332	99059
2711000	141	-10061	1388	99371
2721000	131	-10016	1303	99822
2731000	134	-9982	1347	100163
2741000	132	-9942	1338	100561
2751000	137	-9908	1397	100912
2761000	131	-9875	1344	101250
2771000	125	-9837	1296	101644
2781000	135	-9803	1403	101991
2791000	133	-9762	1396	102419
2801000	138	-9726	1454	102794
2811000	130	-9694	1380	103143
2821000	123	-9653	1321	103575
2831000	126	-9633	1353	103789
2841000	119	-9591	1290	104254
2851000	117	-9555	1284	104637
2861000	119	-9519	1316	105040
2871000	124	-9482	1380	105444
2881000	124	-9457	1385	105723
2891000	116	-9414	1305	106212
2901000	118	-9386	1341	106530
2911000	119	-9359	1360	106836
2921000	124	-9317	1424	107317
2931000	120	-9283	1393	107706
2941000	120	-9249	1398	108103
2951000	120	-9222	1407	108412
2961000	120	-9193	1416	108759
2971000	116	-9161	1382	109137
2981000	109	-9127	1310	109553
2991000	115	-9103	1392	109837
3001000	114	-9063	1386	110320
3011000	118	-9033	1448	110691
3021000	115	-9010	1422	110973
3031000	115	-8975	1424	111402
3041000	114	-8938	1430	111869
3051000	122	-8910	1538	112216
3061000	120	-8878	1526	112614
3071000	115	-8854	1460	112924
3081000	113	-8826	1450	113279
3091000	107	-8798	1385	113649
3101000	106	-8768	1375	114030
3111000	106	-8735	1389	114468
3121000	107	-8701	1415	114908
3131000	103	-8674	1365	115276
3141000	107	-8654	1426	115530
3151000	99	-8623	1337	115958
3161000	108	-8589	1467	116410
3171000	111	-8566	1519	116725
3181000	112	-8529	1536	117223
3191000	106	-8503	1466	117594
3201000	109	-8483	1517	117862
3211000	105	-8455	1473	118262
3221000	105	-8426	1475	118663
3231000	109	-8405	1549	118957
3241000	101	-8367	1441	119500
3251000	105	-8349	1505	119761
3261000	105	-8321	1509	120164
3271000	101	-8296	1460	120525
3281000	102	-8263	1500	120998
3291000	107	-8236	1575	121396
3301000	108	-8216	1602	121696
3311000	98	-8187	1467	122125
3321000	99	-8161	1480	122513
3331000	99	-8144	1494	122768
3341000	97	-8116	1476	123198
3351000	97	-8089	1485	123603
3361000	100	-8064	1533	123996
3371000	97	-8042	1495	124336
3381000	93	-8013	1452	124777
3391000	91	-7990	1430	125140
3401000	100	-7969	1570	125459
3411000	101	-7937	1597	125974
3421000	99	-7911	1585	126384
3431000	99	-7893	1586	126676
3441000	96	-7875	1545	126972
3451000	91	-7843	1472	127485
3461000	99	-7833	1606	127641
3471000	97	-7807	1599	128066
3481000	94	-7777	1547	128560
3491000	95	-7751	1585	129004
3501000	94	-7726	1572	129416
3511000	96	-7710	1612	129679
3521000	94	-7675	1603	130268
3531000	99	-7654	1685	130627
3541000	98	-7635	1688	130946
3551000	100	-7621	1716	131194
3561000	91	-7591	1583	131716
3571000	90	-7564	1568	132189
3581000	92	-7544	1610	132536
3591000	96	-7528	1702	132818
3601000	88	-7498	1562	133352
3611000	87	-7483	1558	133613
3621000	85	-7467	1520	133913
3631000	89	-7445	1612	134296
3641000	89	-7415	1625	134843
3651000	95	-7392	1747	135262
3661000	91	-7372	1674	135636
3671000	93	-7356	1725	135913
3681000	84	-7328	1557	136444
3691000	83	-7309	1551	136797
3701000	83	-7290	1553	137155
3711000	88	-7274	1664	137458
3721000	85	-7252	1614	137883
3731000	82	-7230	1574	138304
3741000	79	-7203	1525	138807
3751000	87	-7187	1676	139120
3761000	90	-7167	1756	139508
3771000	86	-7142	1694	139991
3781000	89	-7133	1741	140177
3791000	86	-7114	1694	140547
3801000	84	-7101	1664	140803
3811000	80	-7079	1593	141239
3821000	78	-7058	1560	141667
3831000	84	-7036	1695	142116
3841000	82	-7017	1666	142494
3851000	80	-6998	1634	142889
3861000	72	-6974	1476	143373
3871000	76	-6956	1573	143736
3881000	80	-6936	1660	144158
3891000	89	-6921	1852	144470
3901000	85	-6903	1789	144836
3911000	82	-6881	1741	145304
3921000	74	-6859	1571	145772
3931000	73	-6846	1560	146054
3941000	78	-6832	1679	146347
3951000	72	-6809	1555	146847
3961000	80	-6790	1728	147246
3971000	79	-6769	1721	147720
3981000	79	-6752	1738	148089
3991000	79	-6742	1737	148304
4001000	78	-6713	1734	148939
4011000	81	-6698	1808	149266
4021000	78	-6681	1748	149668
4031000	81	-6669	1823	149936
4041000	78	-6656	1768	150230
4051000	69	-6629	1560	150843
4061000	70	-6616	1610	151125
4071000	70	-6594	1619	151633
4081000	71	-6581	1639	151941
4091000	77	-6568	1779	152229
4101000	71	-6545	1659	152766
4111000	70	-6529	1641	153146
4121000	68	-6508	1617	153645
4131000	73	-6491	1731	154043
4141000	84	-6477	2007	154368
4151000	76	-6454	1829	154928
4161000	76	-6440	1841	155257
4171000	79	-6434	1901	155411
4181000	78	-6421	1894	155709
4191000	75	-6401	1837	156213
4201000	75	-6385	1833	156595
4211000	72	-6363	1769	157138
4221000	74	-6348	1848	157521
4231000	69	-6331	1721	157926
4241000	74	-6317	1856	158273
4251000	78	-6302	1971	158652
4261000	74	-6276	1872	159318
4271000	78	-6262	1981	159657
4281000	75	-6252	1931	159933
4291000	78	-6237	1994	160308
4301000	80	-6222	2057	160684
4311000	77	-6210	2005	161008
4321000	72	-6191	1885	161515
4331000	72	-6175	1898	161909
4341000	68	-6154	1797	162476
4351000	68	-6143	1791	162774
4361000	71	-6134	1881	163008
4371000	66	-6118	1755	163444
4381000	62	-6098	1674	163979
4391000	73	-6088	1965	164244
4401000	77	-6071	2076	164701
4411000	74	-6060	2014	164985
4421000	76	-6049	2078	165278
4431000	68	-6031	1864	165793
4441000	62	-6014	1726	166268
4451000	63	-6003	1751	166571
4461000	66	-5985	1844	167060
4471000	67	-5972	1890	167417
4481000	73	-5958	2055	167827
4491000	67	-5944	1882	168208
4501000	62	-5923	1774	168813
4511000	70	-5907	2005	169262
4521000	70	-5891	2028	169731
4531000	70	-5878	2018	170101
4541000	73	-5870	2113	170338
4551000	72	-5859	2105	170649
4561000	66	-5842	1947	171138
4571000	63	-5828	1856	171554
4581000	63	-5806	1875	172205
4591000	65	-5798	1937	172451
4601000	66	-5789	1963	172717
4611000	67	-5781	1998	172949
4621000	59	-5760	1781	173581
4631000	58	-5749	1757	173917
4641000	61	-5736	1861	174318
4651000	63	-5719	1923	174834
4661000	67	-5704	2055	175306
4671000	72	-5696	2234	175546
4681000	74	-5685	2274	175870
4691000	66	-5666	2064	176478
4701000	64	-5656	1993	176787
4711000	63	-5645	1968	177135
4721000	62	-5630	1942	177602
4731000	63	-5620	1998	177919
4741000	66	-5608	2113	178292
4751000	60	-5594	1926	178750
4761000	62	-5574	1983	179382
4771000	59	-5565	1903	179670
4781000	64	-5554	2079	180017
4791000	66	-5541	2150	180442
4801000	65	-5529	2138	180849
4811000	70	-5521	2301	181096
4821000	67	-5507	2208	181566
4831000	59	-5492	1970	182050
4841000	59	-5483	1975	182346
4851000	56	-5465	1871	182951
4861000	54	-5453	1804	183354
4871000	59	-5444	1997	183679
4881000	62	-5433	2100	184022
4891000	62	-5422	2125	184413
4901000	53	-5403	1815	185071
4911000	54	-5395	1869	185340
4921000	59	-5381	2030	185829
4931000	53	-5368	1831	186255
4941000	64	-5355	2229	186729
4951000	65	-5343	2278	187122
4961000	65	-5337	2286	187348
4971000	61	-5326	2142	187717
4981000	57	-5313	2015	188186
4991000	56	-5305	1980	188472
5001000	53	-5292	1895	188936
5011000	53	-5281	1903	189346
5021000	54	-5271	1940	189687
5031000	59	-5261	2133	190069
5041000	59	-5245	2138	190634
5051000	57	-5231	2071	191139
5061000	55	-5216	2025	191707
5071000	61	-5206	2250	192069
5081000	60	-5193	2241	192555
5091000	60	-5177	2232	193120
5101000	61	-5171	2289	193343
5111000	61	-5166	2302	193538
5121000	58	-5161	2183	193742
5131000	52	-5144	1974	194366
5141000	50	-5133	1887	194781
5151000	52	-5123	1982	195197
5161000	49	-5108	1866	195745
5171000	53	-5098	2040	196142
5181000	55	-5085	2124	196642
5191000	59	-5083	2269	196710
5201000	57	-5076	2194	196988
5211000	49	-5056	1933	197753
5221000	51	-5042	2023	198314
5231000	57	-5030	2263	198763
5241000	59	-5016	2347	199336
5251000	59	-5007	2349	199674
5261000	60	-4997	2405	200076
5271000	57	-4993	2286	200253
5281000	62	-4987	2500	200482
5291000	58	-4975	2324	200960
5301000	54	-4963	2183	201452
5311000	53	-4954	2170	201824
5321000	55	-4941	2254	202369
5331000	56	-4930	2288	202821
5341000	57	-4920	2352	203242
5351000	56	-4911	2328	203599
5361000	59	-4907	2450	203753
5371000	57	-4895	2374	204266
5381000	54	-4876	2282	205059
5391000	56	-4862	2359	205640
5401000	58	-4855	2440	205944
5411000	58	-4848	2480	206238
5421000	58	-4843	2480	206468
5431000	55	-4831	2363	206967
5441000	53	-4824	2275	207287
5451000	56	-4814	2418	207696
5461000	55	-4808	2390	207956
5471000	53	-4793	2318	208601
5481000	51	-4783	2249	209051
5491000	51	-4775	2251	209408
5501000	46	-4761	2047	209998
5511000	46	-4751	2058	210455
5521000	48	-4743	2124	210835
5531000	53	-4733	2345	211269
5541000	58	-4725	2619	211612
5551000	61	-4717	2730	211985
5561000	52	-4704	2349	212565
5571000	49	-4690	2210	213204
5581000	52	-4684	2373	213444
5591000	53	-4680	2403	213638
5601000	50	-4673	2276	213990
5611000	51	-4666	2347	214297
5621000	52	-4656	2416	214727
5631000	52	-4644	2424	215307
5641000	53	-4638	2464	215570
5651000	56	-4627	2599	216084
5661000	54	-4614	2518	216718
5671000	50	-4601	2357	217332
5681000	51	-4594	2419	217655
5691000	53	-4583	2529	218149
5701000	54	-4570	2596	218798
5711000	57	-4558	2768	219377
5721000	57	-4552	2758	219651
5731000	58	-4548	2817	219828
5741000	58	-4540	2800	220251
5751000	54	-4534	2617	220514
5761000	47	-4520	2277	221240
5771000	48	-4507	2347	221832
5781000	47	-4501	2334	222144
5791000	49	-4494	2445	222516
5801000	50	-4482	2490	223078
5811000	48	-4475	2379	223461
5821000	45	-4467	2236	223858
5831000	45	-4461	2279	224139
5841000	48	-4460	2433	224211
5851000	50	-4446	2540	224878
5861000	48	-4440	2460	225212
5871000	48	-4422	2457	226094
5881000	53	-4415	2707	226451
5891000	52	-4404	2661	227020
5901000	49	-4393	2545	227629
5911000	46	-4386	2400	227981
5921000	47	-4379	2425	228358
5931000	51	-4375	2667	228557
5941000	52	-4371	2705	228738
5951000	50	-4365	2599	229090
5961000	49	-4354	2569	229658
5971000	41	-4340	2194	230369
5981000	45	-4329	2374	230971
5991000	46	-4324	2482	231251
6001000	51	-4320	2714	231470
6011000	54	-4312	2879	231901
6021000	54	-4305	2897	232272
6031000	56	-4290	3048	233082
6041000	57	-4280	3093	233591
6051000	59	-4272	3230	234012
6061000	61	-4271	3345	234064
6071000	59	-4263	3269	234534
6081000	57	-4256	3151	234916
6091000	48	-4248	2651	235369
6101000	49	-4240	2751	235827
6111000	49	-4232	2763	236286
6121000	47	-4221	2644	236897
6131000	47	-4210	2644	237521
6141000	48	-4204	2728	237863
6151000	50	-4198	2813	238179
6161000	53	-4193	3033	238434
6171000	51	-4189	2920	238696
6181000	48	-4181	2751	239118
6191000	41	-4171	2378	239750
6201000	41	-4160	2353	240382
6211000	43	-4150	2509	240949
6221000	48	-4142	2813	241386
6231000	51	-4136	2955	241734
6241000	52	-4129	3022	242160
6251000	51	-4122	3011	242573
6261000	49	-4113	2910	243099
6271000	47	-4106	2797	243506
6281000	46	-4102	2729	243748
6291000	48	-4100	2880	243855
6301000	48	-4094	2867	244247
6311000	45	-4086	2690	244710
6321000	44	-4075	2639	245397
6331000	44	-4063	2668	246116
6341000	43	-4052	2638	246769
6351000	43	-4046	2602	247150
6361000	41	-4038	2522	247615
6371000	39	-4031	2427	248073
6381000	40	-4022	2481	248614
6391000	46	-4016	2878	248966
6401000	48	-4009	2979	249401
6411000	54	-4000	3345	249945
6421000	52	-3998	3272	250101
6431000	49	-3989	3079	250674
6441000	42	-3979	2662	251263
6451000	39	-3974	2444	251624
6461000	41	-3970	2571	251892
6471000	41	-3966	2600	252120
6481000	39	-3958	2469	252609
6491000	37	-3946	2381	253390
6501000	40	-3936	2567	254007
6511000	42	-3933	2725	254256
6521000	43	-3927	2800	254606
6531000	45	-3921	2934	254982
6541000	45	-3919	2934	255165
6551000	45	-3913	2941	255509
6561000	46	-3902	3018	256220
6571000	42	-3890	2746	257029
6581000	42	-3883	2778	257524
6591000	47	-3873	3122	258178
6601000	51	-3865	3406	258665
6611000	48	-3856	3218	259311
6621000	46	-3852	3113	259601
6631000	44	-3846	2990	259999
6641000	45	-3842	3043	260275
6651000	46	-3837	3112	260590
6661000	44	-3833	3014	260847
6671000	46	-3831	3125	260987
6681000	49	-3825	3338	261429
6691000	47	-3816	3193	262007
6701000	42	-3803	2922	262893
6711000	42	-3791	2942	263746
6721000	42	-3784	2937	264227
6731000	43	-3781	2991	264470
6741000	42	-3776	2950	264780
6751000	44	-3770	3067	265234
6761000	41	-3761	2875	265834
6771000	44	-3750	3156	266659
6781000	44	-3742	3160	267202
6791000	47	-3736	3395	267655
6801000	49	-3734	3478	267754
6811000	48	-3730	3485	268060
6821000	49	-3723	3563	268576
6831000	49	-3717	3534	269014
6841000	47	-3709	3389	269590
6851000	45	-3702	3268	270119
6861000	44	-3695	3252	270588
6871000	44	-3690	3208	270992
6881000	43	-3679	3213	271775
6891000	43	-3675	3211	272068
6901000	39	-3666	2910	272728
6911000	40	-3661	2986	273089
6921000	39	-3656	2895	273457
6931000	39	-3654	2956	273673
6941000	41	-3650	3046	273918
6951000	41	-3647	3099	274154
6961000	42	-3642	3158	274562
6971000	47	-3630	3582	275431
6981000	42	-3622	3227	276090
6991000	44	-3610	3382	276950
7001000	43	-3602	3347	277567
7011000	43	-3597	3360	277980
7021000	40	-3596	3111	278090
7031000	41	-3591	3213	278431
7041000	41	-3587	3157	278780
7051000	40	-3582	3101	279115
7061000	36	-3579	2800	279403
7071000	35	-3573	2752	279872
7081000	34	-3566	2680	280430
7091000	37	-3561	2948	280795
7101000	39	-3556	3087	281155
7111000	43	-3548	3414	281813
7121000	45	-3544	3545	282130
7131000	43	-3535	3459	282822
7141000	40	-3526	3245	283534
7151000	39	-3518	3151	284209
7161000	40	-3511	3228	284747
7171000	40	-3508	3245	285020
7181000	45	-3500	3674	285678
7191000	46	-3495	3744	286070
7201000	46	-3486	3790	286844
7211000	44	-3480	3618	287335
7221000	45	-3477	3687	287586
7231000	43	-3472	3528	287935
7241000	44	-3470	3683	288102
7251000	43	-3468	3608	288325
7261000	47	-3462	3919	288823
7271000	45	-3452	3749	289656
7281000	47	-3450	3928	289778
7291000	41	-3439	3459	290752
7301000	40	-3429	3432	291596
7311000	36	-3423	3075	292092
7321000	39	-3419	3311	292454
7331000	38	-3416	3232	292669
7341000	39	-3414	3326	292910
7351000	41	-3410	3488	293219
7361000	40	-3407	3430	293462
7371000	39	-3399	3392	294160
7381000	40	-3392	3450	294740
7391000	44	-3385	3805	295391
7401000	46	-3376	4017	296192
7411000	43	-3370	3803	296707
7421000	50	-3363	4439	297254
7431000	49	-3358	4359	297692
7441000	53	-3358	4658	297733
7451000	46	-3350	4113	298468
7461000	43	-3345	3834	298881
7471000	41	-3339	3637	299431
7481000	40	-3333	3607	299945
7491000	39	-3331	3502	300188
7501000	38	-3324	3409	300770
7511000	37	-3320	3379	301128
7521000	38	-3312	3423	301924
7531000	32	-3303	2947	302701
7541000	34	-3299	3092	303083
7551000	36	-3293	3363	303678
7561000	38	-3289	3479	304043
7571000	38	-3285	3530	304328
7581000	40	-3282	3681	304683
7591000	42	-3275	3943	305324
7601000	49	-3269	4555	305837
7611000	49	-3261	4617	306587
7621000	49	-3256	4630	307093
7631000	46	-3245	4339	308076
7641000	44	-3238	4241	308736
7651000	41	-3229	3893	309630
7661000	41	-3230	3970	309536
7671000	42	-3224	4042	310125
7681000	41	-3225	3946	310029
7691000	41	-3221	3931	310381
7701000	42	-3217	4088	310781
7711000	45	-3214	4324	311059
7721000	45	-3207	4359	311747
7731000	43	-3203	4159	312109
7741000	44	-3198	4313	312661
7751000	43	-3192	4267	313218
7761000	45	-3188	4394	313636
7771000	44	-3184	4367	314005
7781000	45	-3185	4441	313914
7791000	42	-3180	4129	314368
7801000	42	-3177	4198	314661
7811000	41	-3171	4056	315331
7821000	35	-3160	3525	316390
7831000	36	-3152	3655	317232
7841000	40	-3143	4057	318114
7851000	42	-3138	4268	318663
7861000	44	-3133	4447	319137
7871000	42	-3128	4302	319644
7881000	42	-3123	4347	320165
7891000	39	-3118	4037	320623
7901000	36	-3116	3717	320921
7911000	36	-3111	3730	321408
7921000	37	-3109	3856	321637
7931000	36	-3106	3772	321870
7941000	38	-3104	3989	322077
7951000	36	-3101	3758	322456
7961000	39	-3096	4056	322940
7971000	37	-3087	3906	323875
7981000	42	-3086	4384	324002
7991000	39	-3076	4110	325042
8001000	36	-3065	3815	326245
8011000	34	-3059	3600	326868
8021000	34	-3055	3594	327278
8031000	34	-3050	3614	327842
8041000	33	-3046	3573	328312
8051000	35	-3041	3813	328835
8061000	35	-3035	3831	329487
8071000	41	-3030	4489	330008
8081000	41	-3022	4437	330900
8091000	40	-3016	4416	331467
8101000	38	-3011	4198	332060
8111000	36	-3008	3983	332454
8121000	37	-3004	4085	332792
8131000	35	-3002	3907	333107
8141000	35	-3002	3848	333115
8151000	36	-2999	3964	333413
8161000	38	-2997	4199	333571
8171000	39	-2993	4356	334003
8181000	41	-2988	4582	334580
8191000	38	-2978	4306	335689
8201000	36	-2973	4022	336309
8211000	36	-2966	4100	337079
8221000	35	-2960	4015	337746
8231000	35	-2955	3975	338413
8241000	35	-2953	3991	338599
8251000	35	-2950	4016	338915
8261000	31	-2942	3581	339911
8271000	36	-2940	4144	340030
8281000	30	-2932	3516	340994
8291000	31	-2927	3559	341587
8301000	30	-2922	3557	342186
8311000	37	-2913	4316	343222
8321000	38	-2913	4448	343274
8331000	42	-2905	4929	344117
8341000	41	-2905	4835	344132
8351000	45	-2900	5310	344740
8361000	42	-2896	5036	345212
8371000	43	-2895	5125	345315
8381000	42	-2891	5053	345774
8391000	41	-2887	4906	346329
8401000	41	-2885	4911	346517
8411000	37	-2879	4466	347307
8421000	33	-2872	4002	348124
8431000	30	-2869	3686	348562
8441000	34	-2862	4098	349298
8451000	31	-2861	3792	349543
8461000	35	-2855	4305	350173
8471000	36	-2853	4458	350454
8481000	38	-2847	4636	351151
8491000	38	-2844	4690	351540
8501000	34	-2839	4206	352129
8511000	32	-2835	3986	352717
8521000	33	-2829	4179	353447
8531000	32	-2824	3970	354078
8541000	33	-2820	4138	354558
8551000	33	-2815	4173	355178
8561000	39	-2809	4886	355917
8571000	43	-2806	5478	356317
8581000	45	-2802	5673	356788
8591000	46	-2800	5829	357092
8601000	48	-2797	6097	357471
8611000	42	-2796	5424	357536
8621000	43	-2791	5481	358171
8631000	41	-2789	5319	358488
8641000	39	-2783	5003	359223
8651000	34	-2777	4371	359985
8661000	33	-2777	4257	359992
8671000	33	-2769	4330	361048
8681000	34	-2766	4387	361425
8691000	37	-2760	4865	362214
8701000	35	-2755	4635	362852
8711000	38	-2751	4986	363480
8721000	33	-2747	4404	363958
8731000	36	-2743	4833	364493
8741000	32	-2738	4254	365224
8751000	32	-2733	4279	365858
8761000	33	-2733	4468	365868
8771000	33	-2730	4477	366308
8781000	35	-2728	4737	366544
8791000	36	-2725	4869	366881
8801000	39	-2719	5292	367698
