"Freq [GHz]","re(Z(1,1)) [] - hsub='5mil'","re(Z(1,1)) [] - hsub='10mil'","re(Z(1,1)) [] - hsub='15mil'","re(Z(1,1)) [] - hsub='31mil'","re(Z(1,1)) [] - hsub='62mil'","im(Z(1,1)) [] - hsub='5mil'","im(Z(1,1)) [] - hsub='10mil'","im(Z(1,1)) [] - hsub='15mil'","im(Z(1,1)) [] - hsub='31mil'","im(Z(1,1)) [] - hsub='62mil'"
1.85,0.159499822721481,0.580142875446132,0.294391400925973,0.189558657573252,0.868117365308441,12.9861312249715,21.7056502687065,27.0991355905543,39.8397887146053,50.384461956329
1.855,0.15279788833272,0.55818139643725,0.292964885273173,0.179749265147933,0.898561945571209,13.0125661062734,21.8581373549495,27.3063211607851,40.1707342644719,50.6064338319349
1.86,0.147031143943209,0.536824966289354,0.291582564618136,0.171475935470617,0.930821872640569,13.0385627775629,22.0117947953703,27.5167625094616,40.5055151778387,50.841085245237
1.865,0.142320983563183,0.516083066157773,0.290246314870394,0.164830434789378,0.964941051048301,13.0641330845174,22.1666573500783,27.7305430636544,40.8442249283875,51.089447921411
1.87,0.138798445042344,0.495965620871607,0.288958632411478,0.159914513995987,1.0009586813277,13.089298830005,22.3227619051311,27.9477484796152,41.1869628303577,51.3526492095613
1.875,0.136604163676635,0.476483035482749,0.287722723297648,0.156841480908057,1.03890749118439,13.1140937374648,22.480147651455,28.1684666733252,41.5338349783508,51.6319214910946
1.88,0.135888066595968,0.457646235983036,0.2865426024118,0.155738072388462,1.07881157295285,13.138565637833,22.6388562838932,28.3927878469242,41.8849554393392,51.9286124467617
1.885,0.136808737251198,0.439466714830887,0.285423203549915,0.156746689196589,1.12068375189698,13.1627788692766,22.7989322231903,28.6208045102738,42.2404477800395,52.2441962201616
1.89,0.139532370411632,0.421956582049093,0.284370501513507,0.160028069270764,1.16452239770277,13.1868168639799,22.960422864193,28.8526114968057,42.6004470436311,52.5802855005262
1.895,0.144231230956162,0.405128622803285,0.283391647372777,0.165764489482215,1.21030757821265,13.2107848766538,23.1233788541012,29.0883059726979,42.9651023331132,52.9386445249547
1.9,0.151081525888595,0.388996362550018,0.282495118162333,0.174163600882649,1.25799644041396,13.2348127848976,23.2878544052645,29.327987438298,43.3345802198481,53.321202967306
1.905,0.160260600354323,0.373574141065339,0.281690882376505,0.185463015957644,1.30751768957691,13.2590578619706,23.4539076478202,29.5717577205722,43.7090692829609,53.7300706343405
1.91,0.171943377307216,0.358877196937033,0.280990582739292,0.199935773906347,1.3587650243432,13.283707388451,23.6216010284236,29.8197209552033,44.0887862098293,54.1675528251103
1.915,0.186297979492164,0.344921764441712,0.280407737839441,0.217896802597184,1.41158937523168,13.3089809319925,23.7910017624863,30.0719835567854,44.4739840667109,54.6361661216006
1.92,0.203480504254737,0.331725185149155,0.279957964339032,0.239710456551575,1.46578978912776,13.3351320863886,23.9621823487429,30.3286541753653,44.8649636058664,55.1386542604425
1.925,0.223628968720798,0.319306037122137,0.279659221586095,0.265799107039059,1.52110280678579,13.3624494261997,24.135221156692,30.5898436373605,45.2620888457141,55.6780035787991
1.93,0.246856506568013,0.307684285241799,0.27953208058556,0.296652533685544,1.5771901999062,13.3912564065424,24.3102030995574,30.8556648686351,45.6658086907144,56.2574573222141
1.935,0.273243977760015,0.29688145702525,0.279600019407066,0.332837407612523,1.63362497699491,13.4219099259624,24.4872204080163,31.1262327972374,46.0766871083559,56.8805278364746
1.94,0.302832246585093,0.286920849363929,0.279889747229437,0.375005264923621,1.68987564406994,13.4547972812296,24.6663735231462,31.4016642329913,46.495445418766,57.5510053259315
1.945,0.335614485206442,0.27782777297126,0.280431559339137,0.423895687781559,1.7452888323621,13.4903312841796,24.8477721310396,31.6820777207867,46.9230216228476,58.2729614327646
1.95,0.371528959959637,0.269629843073706,0.281259725506577,0.480328304884527,1.799070600087,13.5289433888764,25.0315363665264,31.9675933640231,47.3606533348834,59.0507453609661
1.955,0.410452842321986,0.262357327142307,0.282412914259258,0.545171612005955,1.85026700416986,13.5710747958226,25.2177982197308,32.2583326142279,47.8099924040959,59.8889696232537
1.96,0.452197639458924,0.256043563408177,0.283934655643376,0.619266765600856,1.89774495077032,13.6171656570366,25.4067031871354,32.5544180223853,48.2732594557494,60.7924817223402
1.965,0.496506843298723,0.250725467773669,0.285873845113995,0.703268015738774,1.94017490527818,13.6676426929679,25.5984122189588,32.8559729469741,48.7534420619745,61.76631719507
1.97,0.543056337197732,0.246444151846244,0.288285291203688,0.797336159989589,1.976017808833,13.7229057329459,25.793104027633,33.1631212131133,49.2545233510568,62.8156284734306
1.975,0.591457966489283,0.243245681640358,0.291230309584048,0.900589497341057,2.00351953944934,13.783313881226,25.9909778389397,33.4759867165527,49.781682531327,63.9455830059445
1.98,0.64126647446346,0.241182015659908,0.294777366037867,1.01019732489347,2.02071748358557,13.8491721618252,26.19225668918,33.7946929655129,50.3413073244843,65.1612231377851
1.985,0.691989742029879,0.240312173506938,0.299002770687126,1.12005915957189,2.02546522234567,13.9207195778145,26.3971914003644,34.1193625525758,50.9404709276459,66.4672795331243
1.99,0.743101973854555,0.240703703193567,0.303991425554168,1.21930050244581,2.01548289062194,13.9981195106058,26.6060654032457,34.450116547941,51.5852827777743,67.8679296858964
1.995,0.794059182845397,0.242434538895211,0.309837627147446,1.29153871989481,1.98844223179288,14.0814532695957,26.8192006285056,34.7870738044048,52.2774898423345,69.3664936495266
