y[m],z[m],|B|
-0.000202020202020202,-0.00289473684210526,4.20855053994635e-05
-0.000202020202020202,-0.00289473684210526,3.69336519346573e-05
-0.000202020202020202,-0.00289473684210526,3.22481609959815e-05
-0.000202020202020202,-0.00289473684210526,2.81028402437023e-05
-0.000202020202020202,-0.00289473684210526,2.45006437168111e-05
-0.000202020202020202,-0.00289473684210526,2.14045581331679e-05
-0.000202020202020202,-0.00289473684210526,1.87593838937747e-05
-0.000202020202020202,-0.00289473684210526,1.65050650845027e-05
-0.000202020202020202,-0.00289473684210526,1.45839147139772e-05
-0.000202020202020202,-0.00289473684210526,1.2943976393371e-05
-0.000202020202020202,-0.00289473684210526,1.15401574438356e-05
-0.000202020202020202,-0.00289473684210526,1.03341842287266e-05
-0.000202020202020202,-0.00289473684210526,9.29400384007941e-06
-0.000202020202020202,-0.00289473684210526,8.39298023417333e-06
-0.000202020202020202,-0.00289473684210526,7.60906641663895e-06
-0.000202020202020202,-0.00289473684210526,6.92403877883032e-06
-0.000202020202020202,-0.00289473684210526,6.32282736986648e-06
-0.000202020202020202,-0.00289473684210526,5.79294874313682e-06
-0.000202020202020202,-0.00289473684210526,5.324035039722e-06
-0.000202020202020202,-0.00289473684210526,4.90744768716081e-06
-0.000202020202020202,-0.00289473684210526,4.53596279372317e-06
-0.000202020202020202,-0.00289473684210526,4.20351594012266e-06
-0.000202020202020202,-0.00289473684210526,3.90499549572536e-06
-0.000202020202020202,-0.00289473684210526,3.63607523577383e-06
-0.000202020202020202,-0.00289473684210526,3.39307862904793e-06
-0.000202020202020202,-0.00289473684210526,3.1728685817208e-06
-0.000202020202020202,-0.00289473684210526,2.97275762649593e-06
-0.000202020202020202,-0.00289473684210526,2.79043454078092e-06
-0.000202020202020202,-0.00289473684210526,2.62390418573867e-06
-0.000202020202020202,-0.00289473684210526,2.47143800733795e-06
-0.000202020202020202,-0.00289473684210526,2.33153315859988e-06
-0.000202020202020202,-0.00289473684210526,2.20287861391905e-06
-0.000202020202020202,-0.00289473684210526,2.08432697278703e-06
-0.000202020202020202,-0.00289473684210526,1.97487090894211e-06
-0.000202020202020202,-0.00236842105263158,2.45399805279925e-06
-0.000202020202020202,-0.00236842105263158,2.62134382182779e-06
-0.000202020202020202,-0.00236842105263158,2.80546387195753e-06
-0.000202020202020202,-0.00236842105263158,3.00851065893889e-06
-0.000202020202020202,-0.00236842105263158,3.23296643590582e-06
-0.000202020202020202,-0.00236842105263158,3.48170089647014e-06
-0.000202020202020202,-0.00236842105263158,3.75803986144089e-06
-0.000202020202020202,-0.00236842105263158,4.06584721919828e-06
-0.000202020202020202,-0.00236842105263158,4.40962275333601e-06
-0.000202020202020202,-0.00236842105263158,4.79461897314458e-06
-0.000202020202020202,-0.00236842105263158,5.22698059427495e-06
-0.000202020202020202,-0.00236842105263158,5.71391087545521e-06
-0.000202020202020202,-0.00236842105263158,6.26386955471463e-06
-0.000202020202020202,-0.00236842105263158,6.88680755665305e-06
-0.000202020202020202,-0.00236842105263158,7.59444380632052e-06
-0.000202020202020202,-0.00236842105263158,8.40058912594473e-06
-0.000202020202020202,-0.00236842105263158,9.3215208854177e-06
-0.000202020202020202,-0.00236842105263158,1.03764091529329e-05
-0.000202020202020202,-0.00236842105263158,1.15877894976274e-05
-0.000202020202020202,-0.00236842105263158,1.29820677223869e-05
-0.000202020202020202,-0.00236842105263158,1.45900252353564e-05
-0.000202020202020202,-0.00236842105263158,1.64472669472088e-05
-0.000202020202020202,-0.00236842105263158,1.85945113898974e-05
-0.000202020202020202,-0.00236842105263158,2.10775579961501e-05
-0.000202020202020202,-0.00236842105263158,2.39466692774453e-05
-0.000202020202020202,-0.00236842105263158,2.72549627138027e-05
-0.000202020202020202,-0.00236842105263158,3.10552009960112e-05
-0.000202020202020202,-0.00236842105263158,3.53940772726473e-05
-0.000202020202020202,-0.00236842105263158,4.03026877222139e-05
-0.000202020202020202,-0.00236842105263158,4.57813486835884e-05
-0.000202020202020202,-0.00236842105263158,5.1776297166962e-05
-0.000202020202020202,-0.00236842105263158,5.81454348429165e-05
-0.000202020202020202,-0.00236842105263158,6.46113477609897e-05
-0.000202020202020202,-0.00236842105263158,7.07057878065951e-05
-0.000202020202020202,-0.00236842105263158,7.57275807759353e-05
-0.000202020202020202,-0.00236842105263158,7.87712336711194e-05
-0.000202020202020202,-0.00236842105263158,7.89153606470129e-05
-0.000202020202020202,-0.00236842105263158,7.56040761419268e-05
-0.000202020202020202,-0.00236842105263158,6.90395562075458e-05
-0.000202020202020202,-0.00236842105263158,6.02360828005115e-05
-0.000202020202020202,-0.00236842105263158,5.06353861212068e-05
-0.000202020202020202,-0.00236842105263158,4.16253165366875e-05
-0.000202020202020202,-0.00236842105263158,3.43077935915333e-05
-0.000202020202020202,-0.00236842105263158,2.94766958880533e-05
-0.000202020202020202,-0.00236842105263158,2.75076787548035e-05
-0.000202020202020202,-0.00236842105263158,2.81304236386426e-05
-0.000202020202020202,-0.00236842105263158,3.05715260276473e-05
-0.000202020202020202,-0.00236842105263158,3.40462788131046e-05
-0.000202020202020202,-0.00236842105263158,3.80211761720972e-05
-0.000202020202020202,-0.00236842105263158,4.21941087022786e-05
-0.000202020202020202,-0.00236842105263158,4.64104867299161e-05
-0.000202020202020202,-0.00236842105263158,5.06038422797579e-05
-0.000202020202020202,-0.00236842105263158,5.47618136777099e-05
-0.000202020202020202,-0.00236842105263158,5.89033977512725e-05
-0.000202020202020202,-0.00236842105263158,6.30573026104096e-05
-0.000202020202020202,-0.00236842105263158,6.72356339274604e-05
-0.000202020202020202,-0.00236842105263158,7.13993690774394e-05
-0.000202020202020202,-0.00236842105263158,7.54136427888016e-05
-0.000202020202020202,-0.00236842105263158,7.899598053391e-05
-0.000202020202020202,-0.00236842105263158,8.16765949870865e-05
-0.000202020202020202,-0.00236842105263158,8.28211473696749e-05
-0.000202020202020202,-0.00236842105263158,8.17889718598327e-05
-0.000202020202020202,-0.00236842105263158,7.82358878985899e-05
-0.000202020202020202,-0.00236842105263158,7.23850073840907e-05
-0.000202020202020202,-0.00236842105263158,6.49983812563777e-05
-0.000202020202020202,-0.00236842105263158,5.70361208100286e-05
-0.000202020202020202,-0.00236842105263158,4.92953487306996e-05
-0.000202020202020202,-0.00236842105263158,4.2256879202405e-05
-0.000202020202020202,-0.00236842105263158,3.61187979249688e-05
-0.000202020202020202,-0.00236842105263158,3.08969113774651e-05
-0.000202020202020202,-0.00236842105263158,2.65143228586176e-05
-0.000202020202020202,-0.00236842105263158,2.28591476915209e-05
-0.000202020202020202,-0.00236842105263158,1.98154178822487e-05
-0.000202020202020202,-0.00236842105263158,1.72771311034969e-05
-0.000202020202020202,-0.00236842105263158,1.51531562926088e-05
-0.000202020202020202,-0.00236842105263158,1.33676931685373e-05
-0.000202020202020202,-0.00236842105263158,1.18588334648996e-05
-0.000202020202020202,-0.00236842105263158,1.05765025817953e-05
-0.000202020202020202,-0.00236842105263158,9.48037514688071e-06
-0.000202020202020202,-0.00236842105263158,8.53800819669372e-06
-0.000202020202020202,-0.00236842105263158,7.72326599409715e-06
-0.000202020202020202,-0.00236842105263158,7.01503364941149e-06
-0.000202020202020202,-0.00236842105263158,6.39618612886424e-06
-0.000202020202020202,-0.00236842105263158,5.85277074628541e-06
-0.000202020202020202,-0.00236842105263158,5.37336258719585e-06
-0.000202020202020202,-0.00236842105263158,4.94855746010527e-06
-0.000202020202020202,-0.00236842105263158,4.57057304540428e-06
-0.000202020202020202,-0.00236842105263158,4.23293466228452e-06
-0.000202020202020202,-0.00236842105263158,3.93022703284001e-06
-0.000202020202020202,-0.00236842105263158,3.65789749488383e-06
-0.000202020202020202,-0.00236842105263158,3.41209936588711e-06
-0.000202020202020202,-0.00236842105263158,3.18956671120965e-06
-0.000202020202020202,-0.00236842105263158,2.9875137503202e-06
-0.000202020202020202,-0.00236842105263158,2.80355366306162e-06
-0.000202020202020202,-0.00236842105263158,2.6356327336898e-06
-0.000202020202020202,-0.00236842105263158,2.48197667379906e-06
-0.000202020202020202,-0.00236842105263158,2.34104665968862e-06
-0.000202020202020202,-0.00236842105263158,2.21150315436043e-06
-0.000202020202020202,-0.00236842105263158,2.092175996905e-06
-0.000202020202020202,-0.00236842105263158,1.98203956133893e-06
-0.000202020202020202,-0.00184210526315789,2.46933391061821e-06
-0.000202020202020202,-0.00184210526315789,2.63915942281558e-06
-0.000202020202020202,-0.00184210526315789,2.82623315288009e-06
-0.000202020202020202,-0.00184210526315789,3.03280977691032e-06
-0.000202020202020202,-0.00184210526315789,3.2614982203838e-06
-0.000202020202020202,-0.00184210526315789,3.51532572352748e-06
-0.000202020202020202,-0.00184210526315789,3.79781478619687e-06
-0.000202020202020202,-0.00184210526315789,4.11307576809115e-06
-0.000202020202020202,-0.00184210526315789,4.46591852961787e-06
-0.000202020202020202,-0.00184210526315789,4.86198723079838e-06
-0.000202020202020202,-0.00184210526315789,5.30792327459648e-06
-0.000202020202020202,-0.00184210526315789,5.81156239498385e-06
-0.000202020202020202,-0.00184210526315789,6.38217304324999e-06
-0.000202020202020202,-0.00184210526315789,7.0307444865731e-06
-0.000202020202020202,-0.00184210526315789,7.77033432178227e-06
-0.000202020202020202,-0.00184210526315789,8.61648626535215e-06
-0.000202020202020202,-0.00184210526315789,9.5877298159094e-06
-0.000202020202020202,-0.00184210526315789,1.07061731917765e-05
-0.000202020202020202,-0.00184210526315789,1.19981989805406e-05
-0.000202020202020202,-0.00184210526315789,1.34952668400145e-05
-0.000202020202020202,-0.00184210526315789,1.5234817222525e-05
-0.000202020202020202,-0.00184210526315789,1.72612511772741e-05
-0.000202020202020202,-0.00184210526315789,1.96269288903791e-05
-0.000202020202020202,-0.00184210526315789,2.23930764533771e-05
-0.000202020202020202,-0.00184210526315789,2.56304056161674e-05
-0.000202020202020202,-0.00184210526315789,2.94191185687294e-05
-0.000202020202020202,-0.00184210526315789,3.38477623042094e-05
-0.000202020202020202,-0.00184210526315789,3.90100658958639e-05
-0.000202020202020202,-0.00184210526315789,4.49983391921714e-05
-0.000202020202020202,-0.00184210526315789,5.18910168834618e-05
-0.000202020202020202,-0.00184210526315789,5.97300400198486e-05
-0.000202020202020202,-0.00184210526315789,6.84801309472812e-05
-0.000202020202020202,-0.00184210526315789,7.79556510824527e-05
-0.000202020202020202,-0.00184210526315789,8.76931342136021e-05
-0.000202020202020202,-0.00184210526315789,9.67539461664351e-05
-0.000202020202020202,-0.00184210526315789,0.000103517850463737
-0.000202020202020202,-0.00184210526315789,0.000105764916693394
-0.000202020202020202,-0.00184210526315789,0.000101572087577867
-0.000202020202020202,-0.00184210526315789,9.08762207082631e-05
-0.000202020202020202,-0.00184210526315789,7.60008962609805e-05
-0.000202020202020202,-0.00184210526315789,6.01915061857315e-05
-0.000202020202020202,-0.00184210526315789,4.59682726187352e-05
-0.000202020202020202,-0.00184210526315789,3.48182520660524e-05
-0.000202020202020202,-0.00184210526315789,2.7691615885697e-05
-0.000202020202020202,-0.00184210526315789,2.51021911856116e-05
-0.000202020202020202,-0.00184210526315789,2.64138367071608e-05
-0.000202020202020202,-0.00184210526315789,3.00560271075543e-05
-0.000202020202020202,-0.00184210526315789,3.47445924442856e-05
-0.000202020202020202,-0.00184210526315789,3.98130846830126e-05
-0.000202020202020202,-0.00184210526315789,4.49712760534622e-05
-0.000202020202020202,-0.00184210526315789,5.0110422972074e-05
-0.000202020202020202,-0.00184210526315789,5.52164124854125e-05
-0.000202020202020202,-0.00184210526315789,6.03354458235701e-05
-0.000202020202020202,-0.00184210526315789,6.55567442857667e-05
-0.000202020202020202,-0.00184210526315789,7.09959723549332e-05
-0.000202020202020202,-0.00184210526315789,7.67711830535186e-05
-0.000202020202020202,-0.00184210526315789,8.2963245995698e-05
-0.000202020202020202,-0.00184210526315789,8.95465718766917e-05
-0.000202020202020202,-0.00184210526315789,9.62670262061312e-05
-0.000202020202020202,-0.00184210526315789,0.000102450791637469
-0.000202020202020202,-0.00184210526315789,0.000106811454837146
-0.000202020202020202,-0.00184210526315789,0.000107559300844249
-0.000202020202020202,-0.00184210526315789,0.000103262453547111
-0.000202020202020202,-0.00184210526315789,9.41189510010164e-05
-0.000202020202020202,-0.00184210526315789,8.20947435369122e-05
-0.000202020202020202,-0.00184210526315789,6.95576295746556e-05
-0.000202020202020202,-0.00184210526315789,5.80798999884079e-05
-0.000202020202020202,-0.00184210526315789,4.82891859816443e-05
-0.000202020202020202,-0.00184210526315789,4.02306698547433e-05
-0.000202020202020202,-0.00184210526315789,3.37024608742298e-05
-0.000202020202020202,-0.00184210526315789,2.84396714984316e-05
-0.000202020202020202,-0.00184210526315789,2.41918370743425e-05
-0.000202020202020202,-0.00184210526315789,2.07474253105874e-05
-0.000202020202020202,-0.00184210526315789,1.79364196274642e-05
-0.000202020202020202,-0.00184210526315789,1.56252851936759e-05
-0.000202020202020202,-0.00184210526315789,1.37101941027955e-05
-0.000202020202020202,-0.00184210526315789,1.21106665400406e-05
-0.000202020202020202,-0.00184210526315789,1.07642609132463e-05
-0.000202020202020202,-0.00184210526315789,9.62236440353867e-06
-0.000202020202020202,-0.00184210526315789,8.64694093329224e-06
-0.000202020202020202,-0.00184210526315789,7.80805139189635e-06
-0.000202020202020202,-0.00184210526315789,7.0819741068022e-06
-0.000202020202020202,-0.00184210526315789,6.44978284045138e-06
-0.000202020202020202,-0.00184210526315789,5.8962699662945e-06
-0.000202020202020202,-0.00184210526315789,5.40912880693222e-06
-0.000202020202020202,-0.00184210526315789,4.97833027884233e-06
-0.000202020202020202,-0.00184210526315789,4.59564534815651e-06
-0.000202020202020202,-0.00184210526315789,4.2542771785086e-06
-0.000202020202020202,-0.00184210526315789,3.94857609933002e-06
-0.000202020202020202,-0.00184210526315789,3.67381738493587e-06
-0.000202020202020202,-0.00184210526315789,3.42602690993809e-06
-0.000202020202020202,-0.00184210526315789,3.20184349706482e-06
-0.000202020202020202,-0.00184210526315789,2.99840954761692e-06
-0.000202020202020202,-0.00184210526315789,2.81328360122043e-06
-0.000202020202020202,-0.00184210526315789,2.64437000069826e-06
-0.000202020202020202,-0.00184210526315789,2.48986197933865e-06
-0.000202020202020202,-0.00184210526315789,2.34819534360549e-06
-0.000202020202020202,-0.00184210526315789,2.21801056896836e-06
-0.000202020202020202,-0.00184210526315789,2.09812161456513e-06
-0.000202020202020202,-0.00184210526315789,1.98749013381819e-06
-0.000202020202020202,-0.00131578947368421,2.48087224447066e-06
-0.000202020202020202,-0.00131578947368421,2.65258714485997e-06
-0.000202020202020202,-0.00131578947368421,2.84191663175595e-06
-0.000202020202020202,-0.00131578947368421,3.05119570582384e-06
-0.000202020202020202,-0.00131578947368421,3.28313319792386e-06
-0.000202020202020202,-0.00131578947368421,3.54088109320348e-06
-0.000202020202020202,-0.00131578947368421,3.82811827894206e-06
-0.000202020202020202,-0.00131578947368421,4.1491519840406e-06
-0.000202020202020202,-0.00131578947368421,4.50904095628301e-06
-0.000202020202020202,-0.00131578947368421,4.9137453860512e-06
-0.000202020202020202,-0.00131578947368421,5.3703097702386e-06
-0.000202020202020202,-0.00131578947368421,5.88708635922346e-06
-0.000202020202020202,-0.00131578947368421,6.47400858449855e-06
-0.000202020202020202,-0.00131578947368421,7.14292595977545e-06
-0.000202020202020202,-0.00131578947368421,7.90801440004453e-06
-0.000202020202020202,-0.00131578947368421,8.78627868730253e-06
-0.000202020202020202,-0.00131578947368421,9.7981668306763e-06
-0.000202020202020202,-0.00131578947368421,1.09683190977423e-05
-0.000202020202020202,-0.00131578947368421,1.23264771028911e-05
-0.000202020202020202,-0.00131578947368421,1.39085797836979e-05
-0.000202020202020202,-0.00131578947368421,1.57580721834645e-05
-0.000202020202020202,-0.00131578947368421,1.79274478997008e-05
-0.000202020202020202,-0.00131578947368421,2.04800343764885e-05
-0.000202020202020202,-0.00131578947368421,2.34920088001889e-05
-0.000202020202020202,-0.00131578947368421,2.7054597784525e-05
-0.000202020202020202,-0.00131578947368421,3.12763631139593e-05
-0.000202020202020202,-0.00131578947368421,3.62854052158243e-05
-0.000202020202020202,-0.00131578947368421,4.2231216047729e-05
-0.000202020202020202,-0.00131578947368421,4.92857386402553e-05
-0.000202020202020202,-0.00131578947368421,5.76427570504431e-05
-0.000202020202020202,-0.00131578947368421,6.75133923244488e-05
-0.000202020202020202,-0.00131578947368421,7.91111085580548e-05
-0.000202020202020202,-0.00131578947368421,9.260597402174e-05
-0.000202020202020202,-0.00131578947368421,0.000107988267716293
-0.000202020202020202,-0.00131578947368421,0.000124682661185835
-0.000202020202020202,-0.00131578947368421,0.000140606761756983
-0.000202020202020202,-0.00131578947368421,0.000150693289820258
-0.000202020202020202,-0.00131578947368421,0.000147481186732895
-0.000202020202020202,-0.00131578947368421,0.000128269656985183
-0.000202020202020202,-0.00131578947368421,0.00010035032576367
-0.000202020202020202,-0.00131578947368421,7.29910477380838e-05
-0.000202020202020202,-0.00131578947368421,5.0579126482092e-05
-0.000202020202020202,-0.00131578947368421,3.40455803697707e-05
-0.000202020202020202,-0.00131578947368421,2.37823938058839e-05
-0.000202020202020202,-0.00131578947368421,2.06398760458829e-05
-0.000202020202020202,-0.00131578947368421,2.33950173933391e-05
-0.000202020202020202,-0.00131578947368421,2.87908311077406e-05
-0.000202020202020202,-0.00131578947368421,3.49171149986206e-05
-0.000202020202020202,-0.00131578947368421,4.11300030279413e-05
-0.000202020202020202,-0.00131578947368421,4.72532316205546e-05
-0.000202020202020202,-0.00131578947368421,5.32713604101854e-05
-0.000202020202020202,-0.00131578947368421,5.92460413063498e-05
-0.000202020202020202,-0.00131578947368421,6.52993781626357e-05
-0.000202020202020202,-0.00131578947368421,7.16135715940324e-05
-0.000202020202020202,-0.00131578947368421,7.84316066150124e-05
-0.000202020202020202,-0.00131578947368421,8.60548662665716e-05
-0.000202020202020202,-0.00131578947368421,9.48328481990944e-05
-0.000202020202020202,-0.00131578947368421,0.000105124822428124
-0.000202020202020202,-0.00131578947368421,0.000117165719640948
-0.000202020202020202,-0.00131578947368421,0.000130653000607572
-0.000202020202020202,-0.00131578947368421,0.00014372413701098
-0.000202020202020202,-0.00131578947368421,0.000151517388434571
-0.000202020202020202,-0.00131578947368421,0.000147453768552897
-0.000202020202020202,-0.00131578947368421,0.000130472233635432
-0.000202020202020202,-0.00131578947368421,0.000107638208785737
-0.000202020202020202,-0.00131578947368421,8.6034843437679e-05
-0.000202020202020202,-0.00131578947368421,6.83836259807307e-05
-0.000202020202020202,-0.00131578947368421,5.47202069192821e-05
-0.000202020202020202,-0.00131578947368421,4.42886862340321e-05
-0.000202020202020202,-0.00131578947368421,3.63034430780025e-05
-0.000202020202020202,-0.00131578947368421,3.01351117841523e-05
-0.000202020202020202,-0.00131578947368421,2.53157672532628e-05
-0.000202020202020202,-0.00131578947368421,2.15049096047729e-05
-0.000202020202020202,-0.00131578947368421,1.845532056776e-05
-0.000202020202020202,-0.00131578947368421,1.59865676650583e-05
-0.000202020202020202,-0.00131578947368421,1.39658798120224e-05
-0.000202020202020202,-0.00131578947368421,1.22946398070467e-05
-0.000202020202020202,-0.00131578947368421,1.08988775749632e-05
-0.000202020202020202,-0.00131578947368421,9.72255583175019e-06
-0.000202020202020202,-0.00131578947368421,8.72279841991819e-06
-0.000202020202020202,-0.00131578947368421,7.86647451505586e-06
-0.000202020202020202,-0.00131578947368421,7.12773453563134e-06
-0.000202020202020202,-0.00131578947368421,6.4862184654639e-06
-0.000202020202020202,-0.00131578947368421,5.92574255161973e-06
-0.000202020202020202,-0.00131578947368421,5.43332875143266e-06
-0.000202020202020202,-0.00131578947368421,4.99848153392898e-06
-0.000202020202020202,-0.00131578947368421,4.61264450965607e-06
-0.000202020202020202,-0.00131578947368421,4.26878877930139e-06
-0.000202020202020202,-0.00131578947368421,3.9610984973511e-06
-0.000202020202020202,-0.00131578947368421,3.68472873701051e-06
-0.000202020202020202,-0.00131578947368421,3.43561754238136e-06
-0.000202020202020202,-0.00131578947368421,3.21033890482484e-06
-0.000202020202020202,-0.00131578947368421,3.00598688286773e-06
-0.000202020202020202,-0.00131578947368421,2.82008360114164e-06
-0.000202020202020202,-0.00131578947368421,2.65050569378198e-06
-0.000202020202020202,-0.00131578947368421,2.49542509749394e-06
-0.000202020202020202,-0.00131578947368421,2.35326108703126e-06
-0.000202020202020202,-0.00131578947368421,2.22264117867104e-06
-0.000202020202020202,-0.00131578947368421,2.10236907477754e-06
-0.000202020202020202,-0.00131578947368421,1.9913982343486e-06
-0.000202020202020202,-0.000789473684210526,2.48858039389598e-06
-0.000202020202020202,-0.000789473684210526,2.66156914130791e-06
-0.000202020202020202,-0.000789473684210526,2.85242209117492e-06
-0.000202020202020202,-0.000789473684210526,3.06352962232654e-06
-0.000202020202020202,-0.000789473684210526,3.29766962779187e-06
-0.000202020202020202,-0.000789473684210526,3.55808057277366e-06
-0.000202020202020202,-0.000789473684210526,3.84855009385973e-06
-0.000202020202020202,-0.000789473684210526,4.17352277181036e-06
-0.000202020202020202,-0.000789473684210526,4.53823161717121e-06
-0.000202020202020202,-0.000789473684210526,4.94885894807493e-06
-0.000202020202020202,-0.000789473684210526,5.41273377096632e-06
-0.000202020202020202,-0.000789473684210526,5.93857456765802e-06
-0.000202020202020202,-0.000789473684210526,6.53678862878866e-06
-0.000202020202020202,-0.000789473684210526,7.21984184907679e-06
-0.000202020202020202,-0.000789473684210526,8.00271631738141e-06
-0.000202020202020202,-0.000789473684210526,8.90347720053493e-06
-0.000202020202020202,-0.000789473684210526,9.9439754313851e-06
-0.000202020202020202,-0.000789473684210526,1.11507186410949e-05
-0.000202020202020202,-0.000789473684210526,1.25559496564683e-05
-0.000202020202020202,-0.000789473684210526,1.41989797111314e-05
-0.000202020202020202,-0.000789473684210526,1.61278323227253e-05
-0.000202020202020202,-0.000789473684210526,1.8401263874495e-05
-0.000202020202020202,-0.000789473684210526,2.10912395792202e-05
-0.000202020202020202,-0.000789473684210526,2.4285962589298e-05
-0.000202020202020202,-0.000789473684210526,2.80935897951157e-05
-0.000202020202020202,-0.000789473684210526,3.26468448330702e-05
-0.000202020202020202,-0.000789473684210526,3.81089117042532e-05
-0.000202020202020202,-0.000789473684210526,4.4681376523083e-05
-0.000202020202020202,-0.000789473684210526,5.26158108258434e-05
-0.000202020202020202,-0.000789473684210526,6.2232291141148e-05
-0.000202020202020202,-0.000789473684210526,7.39514657280528e-05
-0.000202020202020202,-0.000789473684210526,8.83526751332553e-05
-0.000202020202020202,-0.000789473684210526,0.000106278766424466
-0.000202020202020202,-0.000789473684210526,0.000129006372427411
-0.000202020202020202,-0.000789473684210526,0.000158398745078375
-0.000202020202020202,-0.000789473684210526,0.000196206177439819
-0.000202020202020202,-0.000789473684210526,0.000237803026851656
-0.000202020202020202,-0.000789473684210526,0.000252109949418564
-0.000202020202020202,-0.000789473684210526,0.000205644696146537
-0.000202020202020202,-0.000789473684210526,0.000139706713286297
-0.000202020202020202,-0.000789473684210526,8.92805480064691e-05
-0.000202020202020202,-0.000789473684210526,5.50895619689452e-05
-0.000202020202020202,-0.000789473684210526,3.20695744310994e-05
-0.000202020202020202,-0.000789473684210526,1.77021240449313e-05
-0.000202020202020202,-0.000789473684210526,1.40758145341013e-05
-0.000202020202020202,-0.000789473684210526,1.96041872237082e-05
-0.000202020202020202,-0.000789473684210526,2.72108678175454e-05
-0.000202020202020202,-0.000789473684210526,3.47562286758464e-05
-0.000202020202020202,-0.000789473684210526,4.19651456838547e-05
-0.000202020202020202,-0.000789473684210526,4.88780771274641e-05
-0.000202020202020202,-0.000789473684210526,5.5598066760841e-05
-0.000202020202020202,-0.000789473684210526,6.22662852971979e-05
-0.000202020202020202,-0.000789473684210526,6.90796029562395e-05
-0.000202020202020202,-0.000789473684210526,7.6314596452527e-05
-0.000202020202020202,-0.000789473684210526,8.4354951755831e-05
-0.000202020202020202,-0.000789473684210526,9.37322863417068e-05
-0.000202020202020202,-0.000789473684210526,0.000105200302614974
-0.000202020202020202,-0.000789473684210526,0.000119871978212025
-0.000202020202020202,-0.000789473684210526,0.00013944494735496
-0.000202020202020202,-0.000789473684210526,0.000166396154801483
-0.000202020202020202,-0.000789473684210526,0.000202945218566318
-0.000202020202020202,-0.000789473684210526,0.000242413874075226
-0.000202020202020202,-0.000789473684210526,0.00024878438507776
-0.000202020202020202,-0.000789473684210526,0.000201618313978945
-0.000202020202020202,-0.000789473684210526,0.000146242272454995
-0.000202020202020202,-0.000789473684210526,0.000105985873385996
-0.000202020202020202,-0.000789473684210526,7.90002543597775e-05
-0.000202020202020202,-0.000789473684210526,6.06324534891205e-05
-0.000202020202020202,-0.000789473684210526,4.77255859878409e-05
-0.000202020202020202,-0.000789473684210526,3.83755858672363e-05
-0.000202020202020202,-0.000789473684210526,3.14230583343558e-05
-0.000202020202020202,-0.000789473684210526,2.61372981478242e-05
-0.000202020202020202,-0.000789473684210526,2.20410119685522e-05
-0.000202020202020202,-0.000789473684210526,1.88125315571949e-05
-0.000202020202020202,-0.000789473684210526,1.62293322496836e-05
-0.000202020202020202,-0.000789473684210526,1.41340778178983e-05
-0.000202020202020202,-0.000789473684210526,1.24134328745548e-05
-0.000202020202020202,-0.000789473684210526,1.09844131586145e-05
-0.000202020202020202,-0.000789473684210526,9.78535655683898e-06
-0.000202020202020202,-0.000789473684210526,8.76981949708576e-06
-0.000202020202020202,-0.000789473684210526,7.90237551119977e-06
-0.000202020202020202,-0.000789473684210526,7.15567799629479e-06
-0.000202020202020202,-0.000789473684210526,6.50837849289831e-06
-0.000202020202020202,-0.000789473684210526,5.94363282751978e-06
-0.000202020202020202,-0.000789473684210526,5.44801661935735e-06
-0.000202020202020202,-0.000789473684210526,5.01072928597198e-06
-0.000202020202020202,-0.000789473684210526,4.62300363129991e-06
-0.000202020202020202,-0.000789473684210526,4.27766346818458e-06
-0.000202020202020202,-0.000789473684210526,3.96878890758087e-06
-0.000202020202020202,-0.000789473684210526,3.69146071396143e-06
-0.000202020202020202,-0.000789473684210526,3.44156326988283e-06
-0.000202020202020202,-0.000789473684210526,3.21563138241819e-06
-0.000202020202020202,-0.000789473684210526,3.01073017584011e-06
-0.000202020202020202,-0.000789473684210526,2.82436016831836e-06
-0.000202020202020202,-0.000789473684210526,2.65438167724987e-06
-0.000202020202020202,-0.000789473684210526,2.49895417838583e-06
-0.000202020202020202,-0.000789473684210526,2.35648732359041e-06
-0.000202020202020202,-0.000789473684210526,2.22560111570354e-06
-0.000202020202020202,-0.000789473684210526,2.10509332693564e-06
-0.000202020202020202,-0.000789473684210526,1.99391268613915e-06
-0.000202020202020202,-0.000263157894736842,2.49243894558709e-06
-0.000202020202020202,-0.000263157894736842,2.66606892647989e-06
-0.000202020202020202,-0.000263157894736842,2.85768956449809e-06
-0.000202020202020202,-0.000263157894736842,3.06971949413521e-06
-0.000202020202020202,-0.000263157894736842,3.30497190336865e-06
-0.000202020202020202,-0.000263157894736842,3.56672953077937e-06
-0.000202020202020202,-0.000263157894736842,3.85883579086148e-06
-0.000202020202020202,-0.000263157894736842,4.18580585392484e-06
-0.000202020202020202,-0.000263157894736842,4.55296248359839e-06
-0.000202020202020202,-0.000263157894736842,4.96660267179805e-06
-0.000202020202020202,-0.000263157894736842,5.43420267749505e-06
-0.000202020202020202,-0.000263157894736842,5.96467105814871e-06
-0.000202020202020202,-0.000263157894736842,6.568661787919e-06
-0.000202020202020202,-0.000263157894736842,7.25896271478261e-06
-0.000202020202020202,-0.000263157894736842,8.05097857582672e-06
-0.000202020202020202,-0.000263157894736842,8.96333275198722e-06
-0.000202020202020202,-0.000263157894736842,1.00186181196903e-05
-0.000202020202020202,-0.000263157894736842,1.12443350108929e-05
-0.000202020202020202,-0.000263157894736842,1.26740637636185e-05
-0.000202020202020202,-0.000263157894736842,1.43489311322588e-05
