"IWaveTheta [deg]","MonostaticRCSTotal [] - Freq='3.24GHz' IWavePhi='0deg'","MonostaticRCSTotal [] - Freq='3.24GHz' IWavePhi='90.0000000000002deg'"
0,3.49464535769356,0.0140823381615859
6,1.82404132484114,0.0144686842248045
12,1.87965513621467,0.00831947886966207
18,0.130887049060229,0.0101204484464639
24,0.142612179436656,0.00032813826470455
30,0.0841928782307137,0.000482733846311818
36,0.0406577844767402,0.00976069442920402
42,0.0268440729999612,0.00881283294641004
48,0.00403721442959998,0.00115346172923688
54,0.0014731589304501,0.000397399081406352
60,0.00737459653845877,0.00219233194827307
66,0.00118691637486366,0.00111385812610404
72,0.00148478037466492,0.00335572955467242
78,0.00199963497117152,0.0040293706741164
84,0.000859361805755534,0.00184327489369589
90,0.00145986092177803,0.000611223269847538
96,0.000423344875462491,0.00167439600275677
102,0.000855400593678372,0.00653914441061158
108,0.00124755582576765,0.00755241925680591
114,0.000975271159651403,0.00551527308092407
120,0.000215720730549808,0.00269697806806351
126,0.000308977249890549,0.00280661766426104
132,0.00585123293267315,0.00359464260738648
138,0.00473781189016931,0.0527016565909725
144,0.00378224070151359,0.0650348994001347
150,0.00502185063326592,0.0265261363924126
156,0.00547016760023007,0.038876039873097
162,0.00427749806217362,0.961910658507503
168,0.00469760127505511,0.92497084390104
174,0.0038866353525084,3.22375324579238
180,0.0194262107079308,3.19825892081898
186,0.0192601024104924,3.21710810216634
192,0.00637124678524664,0.929792705422259
198,0.00770963594272572,0.968520098243903
204,0.00477906720619583,0.0393060548350698
210,0.00668358907126519,0.0270706790649618
216,0.00421661942414448,0.0651737037660245
222,0.00166253922838377,0.0564189344498781
228,0.00534081726854706,0.0034811116862148
234,0.00369107865880177,0.00320572807454482
240,0.000357479104083913,0.00225214652087152
246,0.00174286756412265,0.00504378190148866
252,0.00122754834207295,0.00748271464331727
258,0.00106616670595184,0.00619978073103372
264,0.000377901965678988,0.00208264930865235
270,0.00233747287826527,0.000586468379819598
276,0.000755165403020205,0.00140192667212475
282,0.00065752589554176,0.00397864826868939
288,0.00127649786814532,0.00273966241236384
294,0.00990535615520129,0.000959678165350006
300,0.00722958993047265,0.00233255004894468
306,0.00598402245249246,0.000406230031378649
312,0.00405807641501199,0.00131929115493802
318,0.0112960023108692,0.00963724270150892
324,0.0437965060743291,0.009432139657623
330,0.150174288827042,0.000433131555063905
336,0.130972150891351,0.000362583321211065
342,1.85386244668643,0.00995127031777283
348,1.81550797063987,0.00771871717728474
354,3.48830477354959,0.0144686788049208
360,3.49464535769356,0.0140823381615859
