"IWaveTheta [deg]","MonostaticRCSPhi [] - Freq='3.24GHz' IWavePhi='0deg'","MonostaticRCSPhi [] - Freq='3.24GHz' IWavePhi='90.0000000000002deg'","MonostaticRCSTheta [] - Freq='3.24GHz' IWavePhi='0deg'","MonostaticRCSTheta [] - Freq='3.24GHz' IWavePhi='90.0000000000002deg'"
0,1.67744011079586,0.0077209853832684,4.59782909828605E-06,2.12322325387277E-08
6,0.900406940066829,0.00698946515516608,1.27429480920019E-07,4.31507784913411E-08
12,0.90566121634634,0.00738054893407743,0.000183090388735581,0.000382100669591142
18,0.0724270359506543,0.00761684190789323,0.000728015277063271,0.00143863600121896
24,0.0794040824559708,0.00751033483866221,0.00267171262390198,0.000538514360138605
30,0.0372464023785784,0.00637985839931561,0.00195914045490481,0.00121259888954452
36,0.0225716992332508,0.00113570240754894,0.00357806105959168,0.000755052967326733
42,0.0262623959931428,0.00137686034718668,0.00124712121795111,0.000708284575269244
48,0.0115227563356928,0.00348812136158015,0.00108005618096847,0.00290236475108108
54,0.00171515005923584,0.00161604747104106,0.000457250227462087,0.00284792437644641
60,0.000144416285573713,0.00017033415848227,1.1579121225942E-05,0.000932536395074945
66,0.000383562286367386,0.00112269909190491,0.000111833837659854,0.000855594954339809
72,0.000809940463457154,0.000962935093582814,0.000164958250215803,0.000302854050926818
78,0.000684819901150084,0.00147062069607307,0.000198707791621469,0.00019930788677085
84,0.000405045285322135,0.000161529687832357,5.95205759699814E-05,8.08128303878915E-05
90,0.000185358077041444,0.000375967568136936,8.55627604646482E-05,6.17743463672519E-05
96,0.000178472459770494,0.000338960576568948,9.10192357515259E-05,7.16972915643822E-05
102,0.000444280554279654,0.00486050449473424,0.000150030604040777,6.75070185652932E-05
108,0.000923927484776765,0.000735959995461979,0.00029404210179918,0.000167895047224964
114,0.000759044909588941,0.0045167035642775,0.000482422371368375,0.000131901197936908
120,0.000155179595739298,0.000138187472107744,0.000937754500918913,1.23652198998974E-05
126,0.000193863874074542,0.00172662285862471,0.000639344925170069,0.00100253553292518
132,0.00354387590309309,0.0115009020925322,0.00297513686220927,0.00107654523791455
138,0.00464233149904068,0.00869767140898922,0.00210264006295782,0.0043264594586189
144,0.00117256566797027,0.0219172292091193,0.000796175422647407,0.00345424599859483
150,0.000771746433193066,0.0851707409693554,0.00049537258648558,0.00420309907313723
156,0.00760947249564842,0.076702202384617,0.000522624606979468,0.00245461076691261
162,0.00774850957553885,0.907580617018649,0.000135580361647514,0.000440566468827314
168,0.00750862195768796,0.901294065998154,0.000387478420236472,0.000129902946266442
174,0.00731598232327806,1.67676083645064,7.15792415566163E-08,2.27514136794352E-06
180,0.00760780923478042,1.6721160831686,2.74562309339472E-08,1.27819042020599E-07
186,0.00698124775420194,1.67525612193844,6.95077899254213E-08,6.37224800439252E-06
192,0.00742789834294191,0.901603258643947,0.000394226333177136,0.000128226341929383
198,0.00760563509296702,0.904664658189985,0.00148731091497667,0.000340390982176028
204,0.00748688026201016,0.0771071296772515,0.000550551332122954,0.00249507146688263
210,0.00647031325722318,0.0840891047694289,0.0012604821168156,0.00400442941352442
216,0.00122494046165482,0.022021610806225,0.000791173353626216,0.00343527237598047
222,0.00142035369129026,0.00936602877590056,0.000683178144154163,0.0042106275271642
228,0.00386521972101959,0.0118644183426507,0.002985364577936,0.00106625867180711
234,0.00171790105546578,0.00190345501510719,0.00278514190498619,0.00096571815847831
240,0.000134608373250635,0.000126188146173233,0.000909289053561966,1.27264748925283E-05
246,0.00110555217161579,0.00439328831169433,0.000796144020828978,0.000161547143761415
252,0.0009327616558862,0.000767952716827025,0.000295864889040992,0.000183605872649638
258,0.00150686351887187,0.00461537783647409,0.000210568614280153,0.00012088635293265
264,0.000151803715186185,0.000366624570073432,8.8011038102185E-05,7.66447676850086E-05
270,0.00031655734110903,0.000301465128168139,8.79304527140122E-05,2.99529068968087E-05
276,0.000327180261794372,0.00013262891587696,7.22061954453772E-05,8.35467819308257E-05
282,0.00471552958942788,0.00157280358068589,3.886129852393E-05,0.000164029881168656
288,0.00071595355915783,0.000950125716985479,0.000184508526459699,0.000295766451758644
294,0.00470116058790638,0.00117629613578132,4.67082551558661E-05,0.000817320279699613
300,0.000133813244181689,0.000164761739410316,9.40744010352925E-06,0.000901518079923155
306,0.00157884293573401,0.00171130740858418,0.00076155312229441,0.00281731152265728
312,0.011862635092168,0.00368360918592475,0.00107812001676807,0.00289550380355913
318,0.00912185708491313,0.00150161909117139,0.00399109748509849,0.000735956535451447
324,0.0220346297489142,0.00124554442121285,0.00345254971349654,0.000792019260325363
330,0.0858311388861718,0.00640883446472478,0.00414428285286745,0.00117475832028304
336,0.076685791387691,0.00741048173498714,0.00244551672407905,0.000513166527919333
342,0.907182249290208,0.00781356296887372,0.000428938183899192,0.00146551122574914
348,0.901618807725,0.00760665554841206,0.000120140100005527,0.000379548591671963
354,1.6766604094028,0.00698935513681305,2.82129124764236E-06,4.35880081154379E-08
360,1.67744011079581,0.00772098538326831,4.59782909828598E-06,2.12322325387276E-08
