"IWaveTheta [deg]","MonostaticRCSPhi [] - Freq='3.24GHz' IWavePhi='0deg'","MonostaticRCSPhi [] - Freq='3.24GHz' IWavePhi='90.0000000000002deg'","MonostaticRCSTheta [] - Freq='3.24GHz' IWavePhi='0deg'","MonostaticRCSTheta [] - Freq='3.24GHz' IWavePhi='90.0000000000002deg'"
0,4.66308787256708E-05,1.23031403338643E-08,3.16194903307392,1.34932846931192E-07
6,9.33399254109768E-08,3.08869507537912E-08,1.63459214990564,0.00023809787063814
12,0.000257064276625701,0.000356072217614491,1.61893654821754,3.38068755683217E-05
18,0.00123398697338594,0.00137292302452228,0.0960068637086281,0.000580964313437591
24,0.0046030055272147,0.000235555727672359,0.0913353581373521,0.000458485546789181
30,0.0030283070873808,0.000297477469618669,0.0975720561601445,0.00192909041295951
36,0.00464015758133534,0.00242180490049706,0.0382174838406391,0.00050095201404951
42,0.000517509036497361,0.00341498615885865,0.0188265969801072,0.00172199187160493
48,0.000852286068195459,0.000355808011264907,0.0004826676107507,0.00462710409344444
54,0.000455382577318664,5.19958882727211E-05,0.000540909276240566,0.00518897471942996
60,0.00107226084774551,0.00206904018601229,0.00297845942839708,0.00687685085668998
66,0.000687377180633413,0.00104388132135377,0.000281870565331097,0.00581474034941871
72,0.000272320901357633,0.000558734420017634,0.000432352008569726,0.00351860656213327
78,0.000554675137191829,0.000597506545028312,0.00031837712836871,0.000627538350378334
84,0.000719034291583721,0.000991539234777968,1.90215758957968E-05,0.000970820713217813
90,0.00101869701582037,0.000774603210486825,0.00088019808312857,2.7181945989009E-05
96,0.000125969137348905,0.000107303570331477,0.0016673769100425,0.000393298702266532
102,0.000324456771393867,0.000390472533527886,0.00562770884485119,0.00143783882804728
108,6.54324382795114E-05,0.000960044033324314,0.00780131257258372,0.00255790861788165
114,4.45692007744677E-05,0.000705922748178491,0.0118499621450629,0.00302032924349894
120,0.000255739725510052,0.00115041468649236,0.0106315382879102,0.00187160648385639
126,0.000132969372813034,0.000802810527310969,0.00869623228152567,0.00104149346451397
132,0.00242092966723995,0.00186386608692869,0.00800188206736636,0.000279755106059224
138,0.00247609285572068,0.000148569514525857,0.00364126907694548,0.0426255673385508
144,0.00125511894024538,0.000369941222628736,0.00500861150458292,0.0529678881792685
150,0.000819702641850367,0.0045165859827113,0.0012259557334635,0.023043628037428
156,0.00112974367116485,0.00202970728112571,9.33098561836689E-05,0.0416110122777152
162,0.000284438159348326,0.00270043815769842,9.91802566864723E-06,1.03493062335121
168,0.000775581358496037,0.000634501093416884,0.00010172803959183,1.02303762357866
174,3.58282730766674E-08,0.000291296226962512,4.62159448874867E-06,3.42342980851267
180,1.08161797506362E-07,9.74650839819087E-08,9.5297857850852E-07,3.43716816917665
186,5.9510944398082E-07,2.02236150890281E-05,0.000377653983761572,3.42921239174674
192,0.000773627510617146,0.000641593717033707,0.00011521447690149,1.0233669899499
198,0.00285763596093432,0.00174104781163598,0.0021010258651704,1.0363838295681
204,0.00115127980207797,0.00199060639964493,6.8187473293337E-05,0.0413217897813264
210,0.00233072658040424,0.00392510237014584,0.000180316222201511,0.0236058852791942
216,0.0012093279372858,0.000378955808532086,0.00487626399182258,0.0529588291526903
222,0.00109561478772602,0.000156054130091781,0.00962450191962737,0.0422942558683143
228,0.00240989676538939,0.00190634652614719,0.00800089707297795,0.000294721409596505
234,0.00130320570890652,0.000764289216585356,0.0089716494304122,0.00110230958939822
240,0.000240260402559679,0.00117926019350242,0.0105487686636163,0.0018603020866444
246,0.000379584897637098,0.000643033536857653,0.00692843127299223,0.00338324171606587
252,5.2255534556836E-05,0.000955081230424391,0.00748348608283881,0.00254006830695839
258,2.151641459459E-05,0.000369871380780129,0.00261979616961742,0.00180433574684646
264,0.00011776289777251,0.000109481277744242,0.00141658623688717,0.0003810241676562
270,0.000109561030027633,0.00093434679808226,0.000461540037994758,8.76997222664135E-05
276,0.000704142174310869,0.00099224183308631,2.52601979194684E-05,0.000938222720801674
282,0.000424046560329869,0.000679925859011153,0.000197767012533033,0.000774339470130223
288,0.000319353867445594,0.000538991721615084,0.000373413780665917,0.00352484558363052
294,0.000279549458453924,0.000984507889675379,0.00304053609043624,0.00616057371986092
300,0.00111094396703011,0.00208015635298354,0.00301498231834334,0.00681887160900469
306,0.00102071221396345,2.72980375946824E-05,0.00364737741701485,0.00558867100026419
312,0.000766006862991345,0.000353803399684834,0.000660162558348907,0.00459102616890357
318,0.00322665621548673,0.00338641518400553,0.00687058876687708,0.00168965836563637
324,0.00420736084942048,0.00240191867127674,0.0390692808317592,0.00048828380057663
330,0.00504718814420464,0.000280079016358079,0.0959838044221867,0.0018368049989718
336,0.00385374018682176,0.000233105821250978,0.0960521101693769,0.000453201607958036
342,0.000284311466392082,0.00138266968107159,1.60584603442094,0.000607530622923089
348,0.000114545372583712,0.000360800346930775,1.62792672671412,3.305377551705E-05
354,0.000295791617238365,3.08843015416788E-08,3.16738427487596,0.000238097275396359
360,4.66308787256708E-05,1.23031403338643E-08,3.16194903307392,1.34932846931192E-07
