"IWaveTheta [deg]","MonostaticRCSPhi [] - Freq='3.24GHz' IWavePhi='0deg'","MonostaticRCSPhi [] - Freq='3.24GHz' IWavePhi='90.0000000000002deg'","MonostaticRCSTheta [] - Freq='3.24GHz' IWavePhi='0deg'","MonostaticRCSTheta [] - Freq='3.24GHz' IWavePhi='90.0000000000002deg'"
0,1.65176615745603,0.00743784261837715,0.000104081687698091,2.3606659259655E-06
6,0.901962614376205,0.00704214734823035,6.1781457284473E-08,3.66781068961532E-06
12,0.88421357938593,0.00754951889089036,0.000294789937871639,0.000407255554281384
18,0.0732765915291958,0.00793450863094721,0.000716298679749693,0.00165054275011566
24,0.0714598677532056,0.00770522514284562,0.0029073368926517,0.000551498023096913
30,0.036473667908154,0.00687711997871611,0.00197670958924818,0.00124490394687298
36,0.025198484335483,0.00127892342089304,0.00371529524256294,0.000794097794244986
42,0.026430514000424,0.00134509727140475,0.00130565780314064,0.000711914649905136
48,0.015229815105856,0.00365391061254297,0.000986455493458953,0.0029544439733154
54,0.00176979761753433,0.0014930288868711,0.000442277544587284,0.00303619760714484
60,0.000111125407129716,0.000179628800759981,1.07560443603929E-05,0.000889980859043861
66,0.000346283798446596,0.0014923522869485,0.000123393409368255,0.00108074732470377
72,0.000137849114926057,0.000972216563901596,0.000300018289621043,0.000302465298406509
78,0.000643057549042139,0.00199545564215091,0.000211041144749366,0.000387417731007294
84,7.27055174457865E-05,0.000147437068022385,0.00012571376884405,8.87556674190089E-05
90,0.000129831711005217,0.000206690050926797,8.954166734344E-05,0.000176687296080539
96,0.000137345819261049,0.000352956892418029,0.000135270422242061,7.56518721756442E-05
102,0.000437055676769639,0.00330441951807157,0.000147605269158092,2.18584425969605E-05
108,0.00117131981987933,0.00074508609236764,0.000325249343087563,0.000192839797532076
114,0.0007645155391727,0.00248269598752624,0.000489189269915662,7.4701887640122E-05
120,0.000179911640081589,0.000152753351164974,0.000769386823576913,6.30863897272532E-06
126,0.000144644809761484,0.00365385161455905,0.000671972132505964,0.00120545268317287
132,0.00362678463989,0.0117845747916963,0.00282127248852091,0.000988977094038404
138,0.00469890849205827,0.0120144004356444,0.00213717848499471,0.0047368897372451
144,0.00109278868200624,0.022337091401668,0.000736765745362689,0.00336872424044813
150,0.000718200722702176,0.0773081672405792,0.000487912918728045,0.00470508661399883
156,0.00754399100338083,0.0757007767818678,0.000573521190907488,0.00248928711495317
162,0.00784313976117843,0.888496032663145,0.000134667633242808,0.000727024851345145
168,0.00751480918893793,0.899910128600069,0.000404999500243952,0.000129906194857636
174,0.00736479639645502,1.66058684708907,1.592481553524E-08,0.000112492881167747
180,0.00761809867960233,1.67197418292728,2.76241291238589E-08,2.46188092074668E-07
186,0.00725327421437126,1.66994256908487,1.92499354250979E-07,7.75569019561256E-05
192,0.00738456040553294,0.898006400595679,0.00038356812735844,0.000131535488031799
198,0.00793434404401232,0.903870916290843,0.0014229882458123,0.00038022530625331
204,0.00745356266480378,0.0753571206463031,0.000526650315218837,0.00249034913708716
210,0.00675176104820779,0.0844498234079357,0.00111106632183535,0.00390568511715712
216,0.00116150936431275,0.022657154262222,0.000784151754617485,0.00349127967244988
222,0.00137875572028868,0.00934345887724992,0.000785282353832181,0.00373536864061336
228,0.00369094678488769,0.0120938814286192,0.00293726086965863,0.00107186157881629
234,0.0015584506301618,0.00173061506213746,0.00294462038217659,0.000647575230036528
240,0.000159275891646179,0.000100690414391924,0.000894894958938821,5.87307158728558E-06
246,0.00117145216418276,0.00465733878596033,0.000869695519052772,0.000132396755103491
252,0.000954520449454872,0.000671057656419856,0.000304239172419567,0.000201661291176562
258,0.00146950192864669,0.00490637203980861,0.000224654822555651,7.67254253660311E-05
264,0.000158091526472576,0.000342585281368559,8.08923428819201E-05,7.68689588439239E-05
270,0.000398305931879699,0.00037189158607094,6.59942402685562E-05,7.19969824417646E-05
276,0.000354473908725367,0.000171549028005737,7.81450892598783E-05,9.18793189614957E-05
282,0.00472013126957527,0.00147751910157007,7.10664447221045E-05,0.000204652907877828
288,0.000749198036129725,0.000999495725918682,0.000176151546235051,0.000314773002341983
294,0.00434086383558638,0.00110111708649823,0.000122236790364277,0.000892789630112397
300,0.000134802926200367,0.000161945256266431,1.17880150222279E-05,0.000878855821865965
306,0.00183716056477179,0.00164131388729367,0.000902001948741857,0.00292292491624487
312,0.0115754477282963,0.00380735895541675,0.00111025689709296,0.00291066298399649
318,0.0091553715994344,0.0013637687007889,0.00395536045758527,0.000702243143480739
324,0.0216040267104756,0.00120356758899119,0.0034797310572879,0.000752984728640827
330,0.0820971770435123,0.00667036469060153,0.00370543621514568,0.00124367219188367
336,0.0776908668277958,0.00760074211906928,0.00244576013834434,0.000606770528382962
342,0.895251222172015,0.00774030551872739,0.000302714897201324,0.00146333847003288
348,0.903192157095542,0.0074822363952226,0.000132053778961492,0.000428201062737588
354,1.65655899958054,0.00704213508108818,0.000118468625297947,3.66793257568873E-06
360,1.65176615745598,0.00743784261837707,0.00010408168769809,2.3606659259655E-06
