"IWaveTheta [deg]","MonostaticRCSPhi [] - Freq='3.24GHz' IWavePhi='0deg'","MonostaticRCSPhi [] - Freq='3.24GHz' IWavePhi='90.0000000000002deg'","MonostaticRCSTheta [] - Freq='3.24GHz' IWavePhi='0deg'","MonostaticRCSTheta [] - Freq='3.24GHz' IWavePhi='90.0000000000002deg'"
0,1.75795017576977E-05,2.13175584426659E-08,1.684465424481,8.02459007768174E-08
6,6.46743856986635E-11,4.98126525724988E-07,0.858428928767164,0.000165982330633597
12,8.063848340908E-05,0.000391369812299924,0.862771491275945,5.85680353662935E-05
18,0.000731335061034012,0.00149264249877446,0.0480001457397484,0.00101214604901061
24,0.00243345888395106,0.00054101679715682,0.0504355367373937,2.46273312642337E-05
30,0.00199374450846966,0.00121427571165922,0.0690162646954403,5.65727184016349E-05
36,0.00355989343181788,0.000800784033099404,0.0376088366951318,0.00226920890642585
42,0.00126507716537629,0.000779777518604759,0.0312934690454503,0.00515844666408889
48,0.00113200314051066,0.00301150697716441,0.0108573279014885,0.00415607394516125
54,0.000445391724319802,0.00292290883230474,0.000615810393025641,0.00656737808076725
60,1.79770764941909E-05,0.0009033307994823,0.0001885796910542,0.00641548975151238
66,0.000126828157166995,0.000806932699442258,4.17727900709489E-05,0.00536185825527734
72,0.000254775867329958,0.000300693924122325,0.000368936116580237,0.00877387797021444
78,0.000206386628529533,0.000244353710759509,0.000612767894261958,0.00379841911210151
84,0.000106069899918318,9.36116878688991E-05,0.000678882829612971,0.00432462882739295
90,9.12126690627687E-05,0.000115496726772961,0.00443732749723582,0.000734616152160625
96,6.96632162836515E-05,6.67728232841445E-05,0.0040254345332493,0.00087338743679385
102,0.000141215273908479,2.60424828227453E-05,0.00954903075803119,0.00118636523017095
108,0.000268675894465432,0.000184741419543376,0.00856716928447135,0.00046153785311423
114,0.000464438661627788,4.55417477155791E-05,0.0104091227858423,0.00240532726068891
120,0.000895041700721937,8.47514480640283E-06,0.00633290463203241,0.000350881099175198
126,0.000606891554119883,0.000766578420165269,0.00464699152319302,0.000960565857615294
132,0.00298192930268459,0.00107822165876498,0.00409972433533283,0.0110769934464399
138,0.00213429566251615,0.00371769298163593,0.00158157324994887,0.0131628277312892
144,0.000798758744023213,0.00340500703594717,0.00220013088187336,0.0386342004919276
150,0.000535917067476632,0.00362586793736927,0.000521664729045642,0.0559927173219193
156,0.000530863462197833,0.00245170050617529,1.94019549420052E-05,0.0507697574553531
162,0.000126242899861874,0.000260213562542095,2.50254583482055E-06,0.861070773541669
168,0.000388997112498042,0.000128339411824624,6.06790796149863E-05,0.858031741848502
174,2.72343577006446E-08,2.3344012593796E-05,1.3202699274152E-10,1.67914916834595
180,7.06631163648024E-09,1.90793760150599E-08,8.48072756400715E-11,1.67603764828032
186,4.61320038840814E-08,1.15185192418245E-05,0.000157209919862651,1.67962759240859
192,0.000388829310713961,0.00012719694345641,5.96328658328246E-05,0.857553044492245
198,0.00150152746416535,0.000486243786180457,0.00101318618601756,0.856827338264767
204,0.000529328784364728,0.00242678363671958,2.27040903283235E-05,0.0507270792006613
210,0.00128203235352083,0.00390258882666992,4.97667177824499E-05,0.0548519512866563
216,0.000825377583636895,0.00340150816298901,0.00225213780590125,0.0387654525730374
222,0.000699212895159608,0.00380079300290725,0.00532500205886623,0.0139703960242794
228,0.00297673380876544,0.00109375654880957,0.00424944795310843,0.0113737271403167
234,0.00291176405710777,0.00084523924983568,0.00694171155836328,0.00116648815037561
240,0.000904135271222086,9.85593855985404E-06,0.00659389733559621,0.000323817870897068
246,0.000897161826241065,6.28120698295793E-05,0.00531310261904071,0.00254624482500615
252,0.000300783402122439,0.000189101609232584,0.00900783191182546,0.000461969905355601
258,0.000214091979031152,5.08662663555368E-05,0.00381549231526435,0.00123278372943474
264,8.30144307673979E-05,7.24676896253725E-05,0.00451137121515281,0.000959201604573782
270,6.25619088217323E-05,6.79592863379848E-05,0.000889894454839746,0.000839505799959197
276,8.02915952980542E-05,9.09358702947459E-05,0.000916167010044372,0.00449418252110968
282,6.4243485028487E-05,0.00019824389409683,0.00135204688299854,0.00380693821385472
288,0.000198819230298594,0.000307076037690147,0.000441216855259111,0.00885312865192228
294,6.95762909117227E-05,0.000863874802734417,0.00258000509565117,0.00531275471704207
300,8.51591752962256E-06,0.000896985951456285,0.000322520675814498,0.00645126004905448
306,0.000750033905980293,0.00293281164967172,0.00121660663484586,0.00668157573807206
312,0.0010895322619859,0.0029595984267593,0.0109303843026916,0.00419726310434594
318,0.00386562867557013,0.000749132497971999,0.0139138531420064,0.00519918454425812
324,0.00344113217872463,0.000815252273175237,0.0377671751724276,0.0022536414503725
330,0.00427081266450088,0.00126073087813432,0.057694579887277,5.61152764443568E-05
336,0.00245837628686182,0.000538073616582783,0.0513126095902765,2.20141281706861E-05
342,0.000617561402064483,0.00154974876385394,0.86581788742993,0.00102073063731294
348,0.000129055331216385,0.000399011354650957,0.859230463149876,5.99276345995645E-05
354,2.33438821394904E-05,4.9823773372121E-07,1.6846453131274,0.000165974980955169
360,1.75795017576977E-05,2.13175584426659E-08,1.684465424481,8.02459007768174E-08
