"Freq [GHz]","re(Z(1,1)) [] - hsub='5mil'","re(Z(1,1)) [] - hsub='10mil'","re(Z(1,1)) [] - hsub='15mil'","re(Z(1,1)) [] - hsub='31mil'","re(Z(1,1)) [] - hsub='62mil'","im(Z(1,1)) [] - hsub='5mil'","im(Z(1,1)) [] - hsub='10mil'","im(Z(1,1)) [] - hsub='15mil'","im(Z(1,1)) [] - hsub='31mil'","im(Z(1,1)) [] - hsub='62mil'"
9.8,4.85590596160212,45.707485745249,35.7222895017676,63.8365296019101,132.455695809903,65.9694089549036,104.152858737653,152.565389815232,217.621769701634,255.868189994764
9.805,5.06966074231585,44.9950993552402,37.1829489919036,64.9479470993436,133.199769086253,66.6980400821681,103.968362926153,153.37310675583,217.428121584812,254.926617160941
9.81,5.37131814255322,44.3791383274962,38.7669450677624,66.0538779796488,133.917793106205,67.4137641875706,103.831506139135,154.205735660126,217.213154530935,253.987104859777
9.815,5.76650634990267,43.8463363619991,40.4934218192139,67.1537905062735,134.610423797473,68.1100382196441,103.730727016964,155.061899046745,216.977142276399,253.050191128746
9.82,6.26131875059149,43.3855137227336,42.3854563213167,68.2471663295289,135.278312525437,68.7779831413552,103.657468734562,155.938774936095,216.720375030276,252.116377697427
9.825,6.86180009809061,42.9872508535578,44.4710185769768,69.333501077369,135.922104946359,69.4058599812548,103.605333248698,156.831366251073,216.443158735211,251.186131580674
9.83,7.57319213870014,42.6435977082976,46.7841819235323,70.4123049006958,136.542439983267,69.978562741633,103.569490340088,157.731407145605,216.145814306356,250.259886645974
9.835,8.39887467016082,42.3478253082273,49.3666366565639,71.4831029725133,137.139948916492,70.4772144224889,103.546260273488,158.625713681991,215.828676851386,249.338045150356
9.84,9.33895674034586,42.0942179681161,52.2695495334682,72.5454359404741,137.715254581097,70.8790059199994,103.532815932372,159.4936767505,215.492094874674,248.420979242946
9.845,10.3885246687881,41.8779015399365,55.5557682898357,73.598860332586,138.268970663686,71.1574783219518,103.52696801938,160.303420891555,215.136429468642,247.50903242995
9.85,11.5356543483244,41.6947022465507,59.3022485994589,74.6429489160463,138.80170109141,71.2834992873891,103.527008609712,161.005877637944,214.762053495304,246.602520999429
9.855,12.7594527522885,41.5410309129623,63.6022839530068,75.6772910093899,139.314039506262,71.2271887695178,103.531596116684,161.525597780369,214.369350760934,245.701735403793
9.86,14.0285913363584,41.4137880224492,68.5664399182639,76.7014927483158,139.806568818096,70.9609570970268,103.539669939193,161.746508155094,213.958715186734,244.806941598414
9.865,15.3009708276331,41.3102857364223,74.3196052284756,77.7151773057639,140.279860830124,70.4635787561079,103.550386587209,161.490032972191,213.530549978304,243.918382335215
9.87,16.5251980153452,41.2281836924056,80.9884369553587,78.7179850669646,140.734475930968,69.7248288334714,103.563071491387,160.482389839849,213.085266796607,243.036278410447
9.875,17.6443236087124,41.1654359860779,88.6672639772489,79.7095737603721,141.170962847678,68.7497434630268,103.577182365971,158.308811156256,212.623284933031,242.160829866252
9.88,18.6017169433566,41.1202472401354,97.3396000632658,80.689618545531,141.589858454449,67.5612422320606,103.592281152891,154.359182998252,212.145030491017,241.292217145855
9.885,19.3481542904825,41.0910360703341,106.718504389613,81.6578120590654,141.991687632081,66.1999387912182,103.60801238988,147.792870566504,211.65093557663,240.430602202556
9.89,19.8485125472924,41.0764045889892,115.97099512293,82.6138644201213,142.376963173548,64.7206137573739,103.624086423724,137.60948645018,211.141437500283,239.576129562846
9.895,20.0863051309336,41.0751128512152,123.377713025255,83.5575031966929,142.746185731321,63.1858700464271,103.640266303824,123.010594450676,210.616977991717,238.728927344246
9.9,20.0648702405427,41.0860573612087,126.265936158146,84.4884733343744,143.09984380241,61.6584654083621,103.656357490086,104.246794141563,210.078002430182,237.889108228548
9.905,19.8051008281145,41.1082529252393,121.91560984448,85.406537049169,143.438413747334,60.194216145191,103.6721997267,83.6570634827336,209.52495909162,237.056770391366
9.91,19.3406594338683,41.1408172732991,109.595383015657,86.3114736860547,143.762359839527,58.837005780091,103.68766059287,65.5539209807579,208.958298414519,236.231998388946
9.915,18.712171141946,41.1829579795623,91.861415849443,87.2030795450826,144.072134341913,57.6165661616214,103.702630359401,53.9187014329585,208.37847228594,235.414864003324
9.92,17.961802017724,41.233961298497,73.0510729846418,88.0811676768285,144.368177607652,56.5488003411687,103.717017867719,49.8914259769674,207.78593334907,234.605427046989
9.925,17.1291204516559,41.2931826031048,56.5516292151424,88.9455676490528,144.650918202266,55.6378536737609,103.730747213578,51.84755697139,207.181134333525,233.803736128249
9.93,16.2485386977009,41.3600381678513,43.708158164544,89.7961252864641,144.920773044586,54.8790058807318,103.743755067197,57.270467430492,206.564527409454,233.009829378579
9.935,15.348182946285,41.4339980841635,34.4098570656621,90.6327023854877,145.17814756415,54.2616295361649,103.755988499109,64.1307475582657,205.936563566371,232.223735143217
9.94,14.4498193991359,41.5145801330965,27.9704060351195,91.4551764059531,145.423435872903,53.7717518102734,103.767403209657,71.2076805137516,205.297692017486,231.445472636342
9.945,13.5694294801315,41.6013444696359,23.6465813748135,92.2634401416062,145.657020949185,53.3940255620111,103.777962082026,77.900760594955,204.648359630181,230.675052562128
9.95,12.7180972647974,41.6938889974716,20.8267193760326,93.0574013713444,145.879274832209,53.1131009208978,103.787633995674,83.9752008975533,203.989010383119,229.912477703027
9.955,11.9029758301958,41.7918453330233,19.0582273373799,93.8369824930455,146.090558825365,52.9144858856311,103.796392850118,89.3824255350286,203.320084850392,229.157743476568
9.96,11.1281949457938,41.8948752738866,18.0213668819949,94.6021201418333,146.291223706819,52.7850174312473,103.804216759324,94.1577158756184,202.642019712931,228.410838461991
9.965,10.3956440327938,42.0026677003693,17.4944437153463,95.352764794591,146.481609946062,52.7130603004934,103.811087384892,98.3678598761096,201.955247297338,227.671744898002
9.97,9.70561039932851,42.114935849955,17.3244829108692,96.0888803624821,146.662047925129,52.6885298997386,103.816989382593,102.086381689312,201.260195142152,226.940439152905
9.975,9.05727861215044,42.2314149137917,17.4056790986254,96.8104437731915,146.832858163376,52.7028111960084,103.821909941735,105.382820505813,200.55728559148,226.216892168348
9.98,8.44910895270328,42.3518599120104,17.6644148884255,97.5174445445508,146.994351544799,52.7486234433784,103.825838400808,108.31880342209,199.846935415809,225.501069877901
9.985,7.87911668206947,42.4760438111139,18.0490802411503,98.2098843511421,147.146829546952,52.8198631511042,103.828765925974,110.947239217753,199.129555459741,224.792933601627
9.99,7.34507317076315,42.6037558520589,18.5232029576086,98.8877765854204,147.290584470668,52.9114450487364,103.830685241511,113.31283758567,198.405550316295,224.092440417791
9.995,6.84464727461016,42.7348000621851,19.060808076388,99.5511459148262,147.425899669823,53.0191521459921,103.831590403277,115.453103236892,197.675318027344,223.399543512821
10,6.37550205098306,42.8689939279448,19.6432655305569,100.200027836284,147.553049780495,53.1395003594496,103.831476607939,117.399418790062,196.939249809706,222.714192510577
