"Freq [GHz]","re(Z(1,1)) []","im(Z(1,1)) []"
9.5464,9.48133582964772,90.6775545268799
9.5548,8.28817525630357,91.9579774011108
9.5632,7.35743369135701,93.1631558268925
9.5716,6.62064621009507,94.294501684263
9.58,6.03018076465695,95.3594131102795
9.5884,5.55248634550437,96.3673244668669
9.5968,5.16364035108602,97.327997154133
9.6052,4.84642405865625,98.2508547147819
9.6136,4.58839839090593,99.144807904931
9.622,4.38064054179201,100.018313210004
9.6304,4.2169306563649,100.879549460007
9.6388,4.09326423318314,101.736666739047
9.6472,4.00762795217108,102.598098850618
9.6556,3.96002950799521,103.472953833727
9.664,3.95283162768047,104.371515510437
9.6724,3.99152972632062,105.305906088513
9.6808,4.08627478416677,106.290970440996
9.6892,4.25477120210086,107.345417031618
9.6976,4.52788791326329,108.493070040147
9.706,4.9609102036858,109.763300488824
9.7144,5.6569090655045,111.186554760225
9.7228,6.81549828856042,112.768356008678
9.7312,8.82120150727249,114.375962942575
9.7396,12.2639329624147,115.316959766395
9.748,16.9102337052604,113.488411440462
9.7564,18.6349983256477,107.705233692875
9.7648,15.0944999055189,103.561057215976
9.7732,11.1127209725336,103.429400355568
9.7816,8.66389271639832,104.93195468929
9.79,7.34375379061383,106.756418443954
9.7984,6.67043799745966,108.565346037597
9.8068,6.37685011752962,110.316725472597
9.8152,6.33011665789911,112.038567378687
9.8236,6.46744713917301,113.77191629406
9.832,6.76451762576494,115.558663568597
9.8404,7.22165322363757,117.440645181246
9.8488,7.85925247332849,119.461442740557
9.8572,8.71898713102314,121.668637776623
9.8656,9.87016046685322,124.11568116826
9.874,11.4226364700127,126.862285509662
9.8824,13.549970890172,129.970544105283
9.8908,16.5293830968594,133.489214807429
9.8992,20.8083032249262,137.40590740468
9.9076,27.1026483447569,141.514007111444
9.916,36.4788302929819,145.065843361533
9.9244,50.1081271736514,145.992191024666
9.9328,67.5894074120412,139.89507575548
9.9412,82.791594206528,121.942664497602
9.9496,84.6470451377783,96.1888755903149
9.958,72.1738928667722,76.327802111149
9.9664,55.8110618988511,67.9674017797593
9.9748,42.3612756161652,67.1315673979388
9.9832,32.8228561035894,69.4666955613893
9.9916,26.2945148985318,72.7418929524703
10,21.8035895012458,76.0679049829076
10.0084,17.4147016584592,78.0335856800217
10.0168,13.9498610066634,80.5581328892699
10.0252,11.3324619403476,83.3211019322754
10.0336,9.4339868412306,86.1235113499737
10.042,8.13262706994715,88.8538534280001
10.0504,7.33670733261098,91.4474384662742
10.0588,6.98487034655118,93.8503161342421
10.0672,7.02752404608074,95.9915638990166
10.0756,7.38954583978221,97.773859538894
10.084,7.92708474917749,99.1032130880132
10.0924,8.42420960263694,99.9637438556135
10.1008,8.67342201942739,100.477679035474
10.1092,8.58635504282014,100.862530184014
10.1176,8.21599783671186,101.313066995191
10.126,7.68236855848262,101.92906166035
10.1344,7.09582634542479,102.726813114161
10.1428,6.52809994319565,103.682100962722
10.1512,6.01641052576839,104.761977959864
10.1596,5.57636690298405,105.938755265402
10.168,5.21256939759156,107.193378047371
10.1764,4.92509819834621,108.51462575114
10.1848,4.71297510527964,109.897327586797
10.1932,4.5758796235345,111.340746180744
10.2016,4.51498282587987,112.847401012495
10.21,4.53339152978671,114.42230596896
10.2184,4.63646861178687,116.072527781804
10.2268,4.83217698989326,117.80697812572
10.2352,5.1315420381234,119.636373804998
10.2436,5.54931281397427,121.573318038966
10.252,6.10491327744231,123.632465838874
10.2604,6.82380696290318,125.83073493155
10.2688,7.73945556649771,128.187505397728
10.2772,8.89614326190807,130.72470436538
10.2856,10.3530812201742,133.466571392987
10.294,12.1904263210474,136.438692379993
10.3024,14.5181763257219,139.66546320885
10.3108,17.4893604513742,143.164262700219
10.3192,21.3194572109997,146.93277809524
10.3276,26.3140917412243,150.9220961995
10.336,32.9050212014564,154.980332024728
10.3444,41.6841797420548,158.736612362662
10.3528,53.3888105613459,161.372826703894
10.3612,68.6821857237079,161.22822934724
10.3696,87.3432685818532,155.354582335387
10.378,106.407494724253,139.924537695279
10.3864,118.527800681508,113.606924585873
10.3948,115.895355959078,82.862500106926
10.4032,99.3832724253338,59.0482581630403
10.4116,77.8844048117801,47.4223952531279
10.42,58.6682027859265,45.3618433131284
10.4284,44.0695197310748,48.379648261034
10.4368,33.7324728523746,53.3939610163906
10.4452,26.6332315006292,58.8286244238068
10.4536,21.8427206237064,63.9905577675055
10.462,18.6728980380686,68.6121694393048
10.4704,16.6413930174826,72.6118270959855
10.4788,15.4085080510176,75.9830404588086
10.4872,14.7252553000567,78.7473952784427
10.4956,14.3971794280248,80.9377838814383
10.504,14.2616334891174,82.5961841812227
10.5124,14.1761283795118,83.7782020732082
10.5208,14.0162230687526,84.5594175133187
10.5292,13.6812560510032,85.0391763237401
10.5376,13.1046776314188,85.3379636403188
10.546,12.2637149726802,85.5864625568539
10.5544,11.1825033048773,85.908127366505
10.5628,9.92521441926481,86.4008625507377
10.5712,8.58044593750669,87.1244825160633
10.5796,7.2422542381092,88.0979259579547
