"Freq [GHz]","re(Z(1,1)) []","im(Z(1,1)) []"
0.7244,0.251781834696888,6.84298857298525
0.72802,0.24374577490367,6.97741828982062
0.73164,0.230342600783865,7.11769582990589
0.73526,0.20773353358553,7.26517192445533
0.73888,0.16959487750554,7.42022177468702
0.7425,0.106169982196056,7.57991645023141
0.74612,0.00509496157063776,7.73299831392738
0.74974,-0.140695981585953,7.85311215598912
0.75336,-0.312796323118921,7.90228137088083
0.75698,-0.455360152390192,7.86505671388451
0.7606,-0.516315398979855,7.78265489925482
0.76422,-0.498777794811923,7.71668563653011
0.76784,-0.440653073341099,7.69526708641148
0.77146,-0.373125643658887,7.7147547048419
0.77508,-0.310722464659061,7.76226494227154
0.7787,-0.257674861598689,7.82680635464383
0.78232,-0.213942082984876,7.90114808507005
0.78594,-0.178177074046816,7.98093534570225
0.78956,-0.148865486533698,8.06361992684848
0.79318,-0.124682107269716,8.14771944941555
0.7968,-0.104559166337958,8.2323704409826
0.80042,-0.0876626791422116,8.31706988717765
0.80404,-0.0733476582464066,8.40152687493521
0.80766,-0.0611152559166593,8.4855768148044
0.81128,-0.0505777464785602,8.56913118631535
0.8149,-0.0414315635717044,8.65214764679479
0.81852,-0.0334370338437797,8.73461198454983
0.82214,-0.0264032690839313,8.81652707371311
0.82576,-0.0201769070027215,8.89790603570949
0.82938,-0.0146336871372533,8.97876796727543
0.833,-0.00967210875842383,9.05913525659121
0.83662,-0.00520862082113565,9.13903189442054
0.84024,-0.00117394478644811,9.21848241531618
0.84386,0.00248975942216551,9.29751124123422
0.84748,0.00583109536784387,9.37614228376659
0.8511,0.00889115451224553,9.45439871316943
0.85472,0.0117048770285241,9.5323028349927
0.85834,0.0143021336141429,9.60987603584824
0.86196,0.0167085915856627,9.68713877317215
0.86558,0.0189464129500018,9.76411059247467
0.8692,0.0210348206663005,9.84081016122185
0.87282,0.0229905607974149,9.91725531221565
0.87644,0.0248282818878843,9.99346309180692
0.88006,0.0265608481179659,10.0694498099177
0.88368,0.0281995991554545,10.1452310899455
0.8873,0.0297545668592142,10.2208219173543
0.89092,0.0312346568621635,10.2962366862461
0.89454,0.0326478014184662,10.3714892435294
0.89816,0.0340010886211165,10.4465929305168
0.90178,0.0353008720963905,10.521560621919
0.9054,0.036552864494102,10.5964047622938
0.90902,0.0377622174703703,10.6711374000593
0.91264,0.0389335903634706,10.745770219213
