f/Hz	Re{Y}/µS	Im{Y}/µS	Re{Z}/mOhm	Im{Z}/mOhm
1081000	706	-21705	1496	46024
1091000	690	-21506	1491	46450
1101000	677	-21309	1490	46882
1111000	672	-21115	1505	47311
1121000	658	-20922	1502	47749
1131000	651	-20737	1513	48175
1141000	640	-20551	1514	48612
1151000	639	-20387	1535	49003
1161000	628	-20207	1537	49440
1171000	619	-20029	1541	49879
1181000	607	-19870	1537	50280
1191000	599	-19697	1543	50723
1201000	589	-19534	1543	51147
1211000	588	-19377	1565	51559
1221000	575	-19218	1555	51989
1231000	564	-19046	1553	52458
1241000	560	-18909	1564	52838
1251000	547	-18753	1553	53279
1261000	546	-18610	1574	53688
1271000	543	-18476	1590	54078
1281000	530	-18315	1580	54553
1291000	528	-18175	1598	54974
1301000	517	-18042	1586	55380
1311000	510	-17905	1589	55805
1321000	507	-17762	1607	56253
1331000	489	-17625	1572	56694
1341000	488	-17496	1594	57112
1351000	486	-17375	1609	57508
1361000	473	-17240	1591	57962
1371000	473	-17112	1616	58395
1381000	466	-16992	1613	58808
1391000	467	-16872	1639	59225
1401000	456	-16746	1626	59673
1411000	450	-16632	1625	60080
1421000	442	-16512	1622	60519
1431000	436	-16401	1620	60931
1441000	427	-16287	1609	61356
1451000	431	-16172	1647	61792
1461000	428	-16057	1659	62236
1471000	416	-15944	1635	62675
1481000	417	-15849	1661	63053
1491000	407	-15736	1642	63506
1501000	405	-15630	1657	63935
1511000	400	-15518	1661	64397
1521000	390	-15422	1638	64800
1531000	388	-15325	1650	65212
1541000	387	-15219	1672	65665
1551000	374	-15125	1636	66076
1561000	373	-15037	1651	66461
1571000	378	-14933	1694	66921
1581000	376	-14841	1704	67338
1591000	369	-14744	1695	67781
1601000	363	-14651	1689	68212
1611000	362	-14556	1708	68658
1621000	361	-14460	1724	69113
1631000	354	-14380	1713	69497
1641000	349	-14291	1708	69933
1651000	347	-14202	1719	70372
1661000	341	-14119	1709	70786
1671000	340	-14037	1727	71201
1681000	335	-13950	1721	71642
1691000	326	-13865	1696	72084
1701000	328	-13783	1724	72510
1711000	325	-13706	1727	72920
1721000	314	-13624	1692	73363
1731000	311	-13546	1693	73786
1741000	310	-13472	1710	74190
1751000	307	-13393	1709	74625
1761000	303	-13321	1709	75028
1771000	305	-13246	1735	75455
1781000	298	-13171	1718	75887
1791000	301	-13097	1756	76312
1801000	299	-13021	1763	76758
1811000	295	-12952	1755	77171
1821000	291	-12872	1756	77647
1831000	291	-12803	1776	78067
1841000	288	-12729	1777	78522
1851000	287	-12667	1789	78904
1861000	283	-12598	1784	79338
1871000	278	-12529	1771	79777
1881000	277	-12467	1784	80173
1891000	273	-12394	1777	80642
1901000	272	-12330	1787	81063
1911000	268	-12261	1782	81520
1921000	269	-12202	1806	81916
1931000	263	-12136	1786	82358
1941000	262	-12073	1797	82790
1951000	259	-12013	1795	83205
1961000	265	-11959	1849	83579
1971000	253	-11889	1790	84073
1981000	250	-11833	1785	84475
1991000	250	-11773	1802	84903
2001000	243	-11711	1774	85354
2011000	243	-11653	1790	85780
2021000	245	-11600	1821	86165
2031000	241	-11536	1807	86648
2041000	238	-11480	1808	87068
2051000	238	-11415	1826	87569
2061000	241	-11364	1864	87959
2071000	237	-11302	1852	88441
2081000	235	-11249	1858	88857
2091000	235	-11196	1878	89280
2101000	231	-11148	1861	89664
2111000	230	-11097	1864	90078
2121000	226	-11043	1855	90516
2131000	223	-10986	1851	90990
2141000	223	-10930	1864	91453
2151000	222	-10878	1875	91888
2161000	221	-10829	1886	92306
2171000	220	-10784	1894	92693
2181000	220	-10732	1906	93138
2191000	217	-10683	1901	93565
2201000	217	-10637	1918	93972
2211000	207	-10582	1851	94467
2221000	209	-10536	1881	94879
2231000	211	-10496	1919	95238
2241000	209	-10444	1913	95714
2251000	205	-10393	1893	96180
2261000	198	-10345	1848	96633
2271000	196	-10303	1849	97021
2281000	194	-10257	1840	97457
2291000	195	-10211	1867	97902
2301000	192	-10165	1857	98346
2311000	199	-10123	1943	98748
2321000	196	-10075	1928	99218
2331000	192	-10035	1908	99616
2341000	186	-9986	1865	100104
2351000	183	-9944	1848	100529
2361000	179	-9900	1829	100982
2371000	185	-9850	1903	101482
2381000	178	-9811	1848	101888
2391000	185	-9780	1938	102209
2401000	185	-9738	1949	102655
2411000	179	-9696	1905	103102
2421000	175	-9657	1872	103515
2431000	177	-9619	1917	103926
2441000	179	-9577	1950	104376
2451000	178	-9535	1955	104837
2461000	177	-9496	1958	105275
2471000	172	-9452	1920	105766
2481000	171	-9414	1933	106193
2491000	173	-9375	1973	106635
2501000	175	-9339	2006	107035
2511000	172	-9299	1983	107507
2521000	166	-9263	1938	107918
2531000	166	-9230	1948	108308
2541000	164	-9191	1937	108771
2551000	155	-9156	1854	109190
2561000	159	-9115	1919	109682
2571000	163	-9085	1970	110041
2581000	162	-9048	1980	110484
2591000	159	-9014	1957	110899
2601000	153	-8978	1903	111356
2611000	154	-8933	1928	111909
2621000	159	-8904	2000	112268
2631000	162	-8865	2059	112768
2641000	157	-8835	2015	113152
2651000	152	-8798	1962	113626
2661000	152	-8765	1974	114056
2671000	156	-8737	2048	114417
2681000	157	-8705	2073	114843
2691000	152	-8662	2020	115405
2701000	151	-8635	2025	115776
2711000	149	-8607	2007	116149
2721000	147	-8568	1998	116673
2731000	147	-8532	2020	117177
2741000	148	-8508	2038	117497
2751000	144	-8474	2007	117976
2761000	139	-8443	1944	118403
2771000	136	-8408	1920	118900
2781000	142	-8384	2019	119247
2791000	144	-8350	2060	119731
2801000	140	-8320	2015	120153
2811000	140	-8292	2032	120557
2821000	137	-8263	2013	120985
2831000	137	-8226	2027	121532
2841000	141	-8199	2092	121927
2851000	137	-8172	2050	122335
2861000	136	-8141	2050	122804
2871000	130	-8111	1980	123262
2881000	130	-8083	1983	123687
2891000	130	-8049	2013	124203
2901000	134	-8022	2087	124616
2911000	134	-7994	2098	125054
2921000	131	-7965	2058	125509
2931000	134	-7943	2121	125856
2941000	136	-7913	2175	126344
2951000	131	-7879	2107	126887
2961000	132	-7856	2138	127261
2971000	127	-7828	2064	127711
2981000	125	-7805	2045	128097
2991000	127	-7778	2105	128531
3001000	127	-7746	2110	129058
3011000	128	-7723	2139	129444
3021000	123	-7697	2084	129887
3031000	127	-7684	2156	130105
3041000	119	-7650	2041	130686
3051000	122	-7617	2097	131258
3061000	125	-7593	2174	131663
3071000	124	-7568	2161	132091
3081000	120	-7537	2120	132649
3091000	119	-7517	2110	133003
3101000	117	-7490	2093	133481
3111000	121	-7466	2164	133909
3121000	119	-7440	2143	134378
3131000	117	-7413	2130	134866
3141000	113	-7392	2076	135243
3151000	113	-7366	2078	135728
3161000	118	-7344	2182	136128
3171000	118	-7323	2202	136515
3181000	117	-7300	2196	136948
3191000	107	-7274	2018	137441
3201000	109	-7255	2063	137805
3211000	108	-7229	2064	138309
3221000	104	-7207	2009	138733
3231000	106	-7174	2066	139354
3241000	104	-7154	2036	139751
3251000	106	-7135	2080	140118
3261000	105	-7115	2074	140517
3271000	107	-7089	2125	141029
3281000	104	-7064	2074	141534
3291000	106	-7045	2126	141911
3301000	104	-7020	2118	142411
3311000	103	-7002	2096	142785
3321000	107	-6984	2198	143148
3331000	104	-6958	2147	143684
3341000	107	-6936	2228	144147
3351000	106	-6912	2228	144639
3361000	103	-6892	2168	145053
3371000	101	-6873	2145	145473
3381000	103	-6847	2205	146025
3391000	103	-6826	2200	146472
3401000	103	-6809	2218	146836
3411000	99	-6788	2153	147285
3421000	98	-6773	2140	147615
3431000	99	-6751	2172	148095
3441000	92	-6727	2028	148619
3451000	93	-6703	2066	149167
3461000	97	-6687	2179	149519
3471000	95	-6663	2131	150058
3481000	96	-6647	2172	150413
3491000	95	-6623	2161	150965
3501000	97	-6604	2220	151392
3511000	100	-6583	2314	151868
3521000	97	-6565	2255	152280
3531000	98	-6549	2278	152665
3541000	96	-6529	2257	153129
3551000	96	-6511	2260	153543
3561000	92	-6485	2197	154171
3571000	91	-6467	2187	154597
3581000	89	-6448	2131	155066
3591000	89	-6433	2151	155410
3601000	91	-6414	2211	155867
3611000	94	-6395	2286	156349
3621000	96	-6374	2366	156858
3631000	93	-6354	2304	157356
3641000	93	-6336	2316	157797
3651000	88	-6313	2218	158381
3661000	96	-6301	2411	158657
3671000	99	-6290	2513	158931
3681000	98	-6272	2486	159395
3691000	94	-6253	2411	159874
3701000	84	-6234	2160	160376
3711000	84	-6219	2178	160765
3721000	86	-6204	2226	161160
3731000	88	-6181	2290	161743
3741000	91	-6165	2395	162177
3751000	82	-6139	2168	162853
3761000	83	-6129	2220	163131
3771000	84	-6114	2248	163532
3781000	81	-6097	2191	163992
3791000	82	-6084	2209	164345
3801000	85	-6061	2305	164970
3811000	84	-6043	2297	165452
3821000	82	-6025	2266	165942
3831000	77	-6008	2124	166410
3841000	83	-5992	2315	166845
3851000	88	-5975	2458	167341
3861000	82	-5955	2321	167896
3871000	87	-5945	2461	168177
3881000	86	-5933	2430	168514
3891000	81	-5918	2311	168949
3901000	85	-5900	2435	169469
3911000	81	-5880	2334	170049
3921000	81	-5865	2358	170459
3931000	83	-5851	2412	170874
3941000	78	-5835	2293	171335
3951000	78	-5823	2286	171696
3961000	74	-5802	2211	172326
3971000	74	-5784	2219	172854
3981000	79	-5771	2366	173256
3991000	77	-5751	2342	173849
4001000	75	-5741	2288	174170
4011000	80	-5729	2448	174505
4021000	76	-5712	2316	175043
4031000	78	-5696	2413	175537
4041000	79	-5682	2441	175971
4051000	75	-5661	2339	176609
4061000	74	-5651	2329	176915
4071000	75	-5641	2367	177251
4081000	71	-5619	2250	177925
4091000	71	-5607	2256	178329
4101000	73	-5593	2328	178752
4111000	72	-5573	2311	179418
4121000	70	-5562	2276	179773
4131000	72	-5554	2336	180031
4141000	68	-5539	2226	180505
4151000	70	-5524	2309	180995
4161000	75	-5512	2454	181399
4171000	74	-5496	2438	181911
4181000	73	-5482	2427	182371
4191000	73	-5469	2446	182832
4201000	68	-5452	2301	183383
4211000	65	-5436	2210	183923
4221000	70	-5426	2361	184280
4231000	73	-5414	2497	184661
4241000	73	-5395	2499	185323
4251000	74	-5386	2545	185639
4261000	73	-5371	2515	186149
4271000	68	-5360	2384	186539
4281000	68	-5346	2367	187009
4291000	66	-5335	2336	187417
4301000	68	-5317	2398	188062
4311000	69	-5299	2440	188688
4321000	69	-5288	2461	189083
4331000	67	-5279	2407	189383
4341000	64	-5261	2308	190040
4351000	68	-5251	2475	190410
4361000	71	-5238	2586	190868
4371000	67	-5222	2465	191464
4381000	66	-5209	2434	191931
4391000	67	-5203	2491	192174
4401000	61	-5189	2277	192683
4411000	58	-5177	2156	193131
4421000	63	-5170	2374	193394
4431000	64	-5156	2405	193930
4441000	62	-5140	2345	194526
4451000	63	-5127	2395	195012
4461000	63	-5116	2405	195424
4471000	59	-5103	2251	195925
4481000	61	-5086	2343	196590
4491000	60	-5076	2344	196981
4501000	63	-5061	2451	197541
4511000	64	-5046	2518	198127
4521000	63	-5034	2498	198617
4531000	64	-5027	2525	198890
4541000	66	-5018	2626	199243
4551000	63	-5004	2525	199820
4561000	64	-4989	2586	200420
4571000	66	-4979	2661	200826
4581000	62	-4961	2520	201532
4591000	60	-4954	2450	201828
4601000	61	-4944	2499	202240
4611000	61	-4936	2486	202548
4621000	57	-4922	2363	203134
4631000	56	-4907	2337	203745
4641000	60	-4899	2492	204109
4651000	62	-4888	2582	204555
4661000	58	-4874	2456	205145
4671000	58	-4862	2447	205627
4681000	58	-4858	2440	205830
4691000	59	-4848	2507	206253
4701000	59	-4837	2504	206728
4711000	59	-4821	2521	207411
4721000	60	-4810	2574	207861
4731000	60	-4802	2590	208226
4741000	58	-4789	2522	208787
4751000	59	-4779	2571	209222
4761000	54	-4770	2362	209624
4771000	59	-4760	2591	210071
4781000	57	-4745	2537	210712
4791000	55	-4727	2474	211506
4801000	55	-4722	2465	211743
4811000	59	-4713	2656	212142
4821000	61	-4703	2736	212576
4831000	54	-4689	2459	213217
4841000	56	-4682	2537	213539
4851000	56	-4674	2585	213925
4861000	56	-4666	2556	214279
4871000	55	-4649	2532	215091
4881000	56	-4637	2587	215628
4891000	56	-4628	2622	216034
4901000	56	-4614	2642	216679
4911000	52	-4603	2448	217204
4921000	53	-4594	2530	217645
4931000	57	-4587	2695	217993
4941000	60	-4575	2863	218563
4951000	57	-4563	2743	219109
4961000	54	-4551	2625	219700
4971000	54	-4545	2591	220014
4981000	56	-4539	2696	220298
4991000	59	-4530	2864	220710
5001000	57	-4522	2810	221082
5011000	55	-4508	2689	221776
5021000	58	-4501	2882	222138
5031000	57	-4490	2845	222677
5041000	54	-4478	2715	223300
5051000	50	-4467	2519	223858
5061000	48	-4462	2428	224102
5071000	49	-4452	2488	224599
5081000	53	-4444	2663	224998
5091000	54	-4431	2768	225666
5101000	54	-4418	2784	226319
5111000	55	-4412	2845	226639
5121000	55	-4401	2821	227182
5131000	53	-4389	2757	227818
5141000	48	-4380	2477	228279
5151000	47	-4371	2469	228752
5161000	49	-4363	2586	229179
5171000	52	-4349	2769	229887
5181000	51	-4341	2702	230338
5191000	49	-4328	2632	231019
5201000	49	-4322	2622	231340
5211000	49	-4316	2654	231684
5221000	53	-4309	2840	232044
5231000	53	-4301	2852	232492
5241000	49	-4286	2662	233301
5251000	54	-4275	2943	233879
5261000	55	-4267	3041	234293
5271000	53	-4259	2905	234760
5281000	50	-4251	2790	235218
5291000	49	-4240	2752	235791
5301000	46	-4235	2564	236082
5311000	49	-4228	2766	236499
5321000	51	-4218	2842	237029
5331000	52	-4203	2949	237883
5341000	50	-4195	2837	238371
5351000	50	-4188	2844	238731
5361000	52	-4184	2980	238966
5371000	54	-4181	3076	239166
5381000	47	-4171	2729	239714
5391000	47	-4163	2695	240176
5401000	44	-4152	2548	240837
5411000	46	-4144	2693	241265
5421000	49	-4135	2878	241786
5431000	50	-4127	2922	242263
5441000	49	-4117	2898	242840
5451000	47	-4107	2760	243426
5461000	48	-4100	2855	243892
5471000	48	-4095	2852	244171
5481000	45	-4087	2686	244629
5491000	46	-4078	2772	245199
5501000	48	-4069	2872	245745
5511000	47	-4059	2828	246353
5521000	48	-4050	2914	246884
5531000	49	-4043	3016	247281
5541000	46	-4033	2827	247922
5551000	43	-4019	2666	248773
5561000	43	-4014	2671	249107
5571000	43	-4007	2696	249504
5581000	47	-3999	2928	250018
5591000	49	-3992	3070	250455
5601000	48	-3983	3050	251046
5611000	47	-3973	2994	251632
5621000	46	-3969	2937	251923
5631000	43	-3964	2742	252269
5641000	45	-3962	2857	252396
5651000	41	-3955	2601	252848
5661000	41	-3942	2649	253630
5671000	41	-3929	2639	254466
5681000	40	-3924	2626	254801
5691000	42	-3914	2735	255474
5701000	42	-3908	2749	255859
5711000	39	-3899	2567	256466
5721000	38	-3891	2525	256969
5731000	39	-3885	2566	257378
5741000	40	-3876	2670	257954
5751000	42	-3872	2803	258260
5761000	43	-3863	2908	258840
5771000	44	-3852	2978	259596
5781000	44	-3843	3006	260168
5791000	43	-3835	2898	260739
5801000	44	-3828	2991	261208
5811000	45	-3821	3071	261664
5821000	44	-3818	2995	261892
5831000	42	-3806	2932	262686
5841000	42	-3799	2908	263167
5851000	41	-3789	2870	263907
5861000	42	-3781	2944	264430
5871000	44	-3778	3107	264676
5881000	46	-3771	3217	265132
5891000	44	-3764	3137	265642
5901000	40	-3756	2812	266206
5911000	42	-3750	2978	266635
5921000	40	-3743	2836	267143
5931000	42	-3739	2987	267431
5941000	44	-3729	3175	268139
5951000	47	-3719	3423	268820
5961000	42	-3713	3016	269293
5971000	44	-3704	3173	269923
5981000	47	-3698	3466	270398
5991000	45	-3689	3294	271016
6001000	47	-3682	3463	271549
6011000	46	-3678	3373	271812
6021000	46	-3669	3402	272524
6031000	41	-3659	3071	273261
6041000	40	-3653	3031	273745
6051000	40	-3645	3009	274286
6061000	41	-3642	3065	274559
6071000	40	-3635	3046	275043
6081000	40	-3629	3049	275538
6091000	35	-3622	2696	276096
6101000	33	-3614	2563	276679
6111000	32	-3608	2448	277128
6121000	36	-3607	2787	277234
6131000	40	-3599	3070	277822
6141000	43	-3593	3329	278298
6151000	45	-3582	3537	279148
6161000	40	-3576	3094	279579
6171000	40	-3569	3113	280185
6181000	41	-3561	3194	280783
6191000	40	-3558	3148	281004
6201000	39	-3553	3092	281429
6211000	35	-3546	2753	281950
6221000	35	-3539	2796	282515
6231000	34	-3530	2742	283220
6241000	32	-3525	2554	283702
6251000	40	-3519	3192	284144
6261000	39	-3510	3186	284846
6271000	40	-3504	3223	285314
6281000	39	-3497	3165	285893
6291000	41	-3491	3332	286385
6301000	36	-3485	2929	286938
6311000	35	-3477	2933	287585
6321000	36	-3468	3025	288307
6331000	40	-3461	3299	288866
6341000	43	-3454	3582	289435
6351000	42	-3447	3513	290024
6361000	40	-3442	3413	290475
6371000	39	-3439	3304	290758
6381000	35	-3433	2980	291263
6391000	36	-3426	3047	291832
6401000	37	-3421	3154	292236
6411000	38	-3415	3269	292797
6421000	39	-3410	3360	293202
6431000	38	-3403	3268	293821
6441000	37	-3395	3227	294548
6451000	38	-3388	3320	295110
6461000	37	-3384	3236	295514
6471000	35	-3376	3077	296164
6481000	37	-3375	3209	296223
6491000	36	-3374	3198	296385
6501000	34	-3364	2986	297237
6511000	32	-3360	2853	297574
6521000	35	-3352	3108	298257
6531000	37	-3343	3292	299100
6541000	35	-3337	3171	299603
6551000	39	-3329	3485	300318
6561000	39	-3324	3542	300760
6571000	40	-3320	3659	301184
6581000	35	-3311	3228	301949
6591000	36	-3308	3299	302253
6601000	34	-3297	3161	303258
6611000	35	-3292	3249	303713
6621000	31	-3288	2909	304097
6631000	35	-3282	3257	304619
6641000	38	-3276	3533	305234
6651000	40	-3272	3721	305599
6661000	40	-3266	3741	306103
6671000	39	-3260	3669	306717
6681000	39	-3254	3669	307257
6691000	37	-3246	3475	308005
6701000	38	-3243	3603	308321
6711000	40	-3237	3775	308876
6721000	39	-3233	3774	309240
6731000	42	-3226	4072	309894
6741000	44	-3221	4258	310431
6751000	43	-3209	4167	311588
6761000	42	-3204	4086	312071
6771000	38	-3198	3734	312608
6781000	40	-3193	3946	313150
6791000	41	-3192	4022	313241
6801000	40	-3187	3904	313727
6811000	37	-3178	3637	314572
6821000	35	-3175	3487	314913
6831000	33	-3166	3266	315865
6841000	31	-3163	3086	316168
6851000	31	-3156	3126	316863
6861000	34	-3149	3399	317518
6871000	37	-3144	3701	317991
6881000	36	-3143	3684	318133
6891000	35	-3139	3590	318578
6901000	33	-3132	3321	319230
6911000	31	-3131	3182	319339
6921000	28	-3124	2917	320118
6931000	26	-3117	2654	320810
6941000	28	-3110	2927	321502
6951000	27	-3105	2837	322010
6961000	31	-3103	3221	322208
6971000	35	-3094	3683	323185
6981000	38	-3091	3959	323490
6991000	38	-3086	4009	324028
7001000	35	-3081	3689	324548
7011000	40	-3078	4195	324793
7021000	38	-3074	4045	325298
7031000	33	-3071	3513	325606
7041000	37	-3065	3910	326194
7051000	34	-3061	3578	326695
7061000	33	-3053	3582	327517
7071000	36	-3048	3844	328021
7081000	34	-3042	3651	328648
7091000	32	-3036	3491	329358
7101000	35	-3028	3869	330207
7111000	31	-3020	3451	331084
7121000	32	-3017	3555	331364
7131000	33	-3011	3650	332070
7141000	35	-3007	3816	332527
7151000	33	-3004	3635	332877
7161000	32	-3000	3610	333281
7171000	35	-2991	3869	334238
7181000	34	-2988	3859	334666
7191000	32	-2982	3614	335333
7201000	35	-2975	3960	336085
7211000	35	-2971	3968	336503
7221000	34	-2965	3914	337171
7231000	32	-2962	3635	337605
7241000	33	-2961	3733	337704
7251000	32	-2958	3601	338036
7261000	31	-2952	3538	338682
7271000	27	-2947	3080	339326
7281000	26	-2938	2965	340302
7291000	25	-2933	2945	340937
7301000	24	-2923	2819	342097
7311000	27	-2922	3113	342230
7321000	27	-2915	3182	343006
7331000	28	-2912	3275	343321
7341000	30	-2907	3573	343933
7351000	28	-2902	3343	344507
7361000	26	-2898	3078	345038
7371000	24	-2893	2926	345617
7381000	25	-2890	2990	345943
7391000	24	-2884	2838	346751
7401000	25	-2878	3043	347440
7411000	27	-2874	3226	347919
7421000	30	-2868	3602	348639
7431000	32	-2865	3939	348984
7441000	34	-2861	4169	349419
7451000	36	-2856	4462	350035
7461000	35	-2850	4273	350861
7471000	33	-2845	4118	351444
7481000	33	-2842	4073	351875
7491000	30	-2836	3777	352605
7501000	32	-2832	3941	353070
7511000	29	-2828	3664	353536
7521000	31	-2823	3887	354230
7531000	32	-2818	4063	354757
7541000	33	-2813	4143	355382
7551000	30	-2806	3830	356309
7561000	30	-2802	3787	356830
7571000	29	-2794	3718	357840
7581000	31	-2790	3931	358319
7591000	27	-2786	3500	358928
7601000	28	-2785	3594	359019
7611000	26	-2780	3422	359698
7621000	27	-2777	3485	360058
7631000	28	-2773	3685	360571
7641000	29	-2770	3767	360936
7651000	30	-2766	3936	361475
7661000	30	-2759	3980	362351
7671000	31	-2753	4032	363241
7681000	29	-2748	3854	363871
7691000	28	-2744	3769	364392
7701000	25	-2738	3360	365243
7711000	27	-2734	3565	365755
7721000	25	-2731	3363	366137
7731000	28	-2729	3798	366433
7741000	26	-2725	3450	366932
7751000	26	-2725	3445	366907
7761000	29	-2719	3870	367676
7771000	26	-2715	3506	368254
7781000	22	-2705	2969	369721
7791000	24	-2700	3269	370364
7801000	25	-2694	3469	371192
7811000	26	-2692	3652	371448
7821000	25	-2685	3472	372394
7831000	27	-2684	3713	372594
7841000	27	-2683	3764	372730
7851000	29	-2679	4103	373165
7861000	28	-2675	3952	373850
7871000	28	-2673	3904	374086
7881000	29	-2669	4104	374637
7891000	30	-2666	4154	375042
7901000	30	-2659	4217	376008
7911000	27	-2652	3852	377069
7921000	30	-2644	4250	378193
7931000	28	-2643	4037	378344
7941000	30	-2638	4340	379080
7951000	30	-2634	4314	379614
7961000	29	-2628	4210	380462
7971000	31	-2627	4557	380611
7981000	30	-2624	4325	381000
7991000	29	-2620	4282	381567
8001000	30	-2618	4342	381983
8011000	28	-2613	4079	382689
8021000	28	-2610	4145	383069
8031000	26	-2604	3845	383917
8041000	26	-2600	3827	384638
8051000	26	-2597	3886	385062
8061000	28	-2591	4114	385951
8071000	31	-2587	4632	386511
8081000	32	-2585	4820	386835
8091000	31	-2577	4639	388037
8101000	33	-2572	4939	388794
8111000	27	-2567	4114	389517
8121000	29	-2564	4471	389969
8131000	26	-2558	3941	390963
8141000	26	-2553	4005	391689
8151000	27	-2550	4144	392126
8161000	27	-2545	4162	392889
8171000	26	-2541	3999	393469
8181000	27	-2537	4193	394117
8191000	33	-2533	5080	394762
8201000	33	-2530	5138	395213
8211000	30	-2526	4726	395796
8221000	32	-2524	4962	396076
8231000	32	-2522	5083	396522
8241000	30	-2519	4807	396978
8251000	30	-2514	4824	397764
8261000	29	-2509	4528	398536
8271000	26	-2505	4128	399112
8281000	25	-2503	4051	399433
8291000	28	-2498	4419	400255
8301000	29	-2491	4740	401350
8311000	30	-2492	4866	401159
8321000	33	-2486	5368	402173
8331000	33	-2483	5378	402678
8341000	32	-2481	5235	402964
8351000	33	-2477	5325	403708
8361000	28	-2473	4566	404353
8371000	28	-2470	4617	404851
8381000	26	-2466	4206	405460
8391000	24	-2463	3990	405902
8401000	26	-2460	4365	406425
8411000	25	-2456	4144	407096
8421000	25	-2450	4242	408111
8431000	22	-2447	3602	408563
8441000	26	-2442	4351	409406
8451000	27	-2436	4563	410393
8461000	27	-2433	4641	410925
8471000	28	-2427	4701	412061
8481000	26	-2421	4501	413058
8491000	27	-2418	4585	413557
8501000	26	-2412	4402	414566
8511000	25	-2410	4282	414901
8521000	26	-2406	4468	415555
8531000	25	-2404	4399	415892
8541000	26	-2401	4458	416416
8551000	26	-2398	4565	416909
8561000	28	-2395	4941	417443
8571000	28	-2392	4967	417976
8581000	28	-2387	4927	418871
8591000	32	-2382	5618	419756
8601000	31	-2380	5486	420090
8611000	27	-2375	4850	420951
8621000	22	-2370	3982	421949
8631000	26	-2368	4614	422293
8641000	24	-2363	4275	423144
8651000	24	-2360	4380	423711
8661000	22	-2357	4029	424214
8671000	24	-2354	4405	424706
8681000	22	-2353	3897	425011
