f/Hz	Re{Y}/µS	Im{Y}/µS	Re{Z}/mOhm	Im{Z}/mOhm
3291000	-0	-584	-925	1711364
3301000	1	-579	4015	1725768
3311000	2	-579	7203	1726738
3321000	2	-576	7319	1735771
3331000	2	-573	7049	1744659
3341000	10	-565	31443	1768319
3351000	7	-563	22951	1774912
3361000	5	-559	16979	1789938
3371000	4	-558	11562	1793579
3381000	4	-554	14275	1806407
3391000	6	-552	20202	1810560
3401000	5	-550	17347	1817388
3411000	3	-548	8914	1823948
3421000	1	-547	2883	1827622
3431000	3	-544	8842	1837952
3441000	3	-545	9170	1835996
3451000	4	-544	12363	1837025
3461000	2	-543	6373	1840863
3471000	3	-541	9269	1848071
3481000	4	-540	15253	1852450
3491000	3	-539	9351	1856509
3501000	3	-537	9909	1860733
3511000	2	-537	7133	1861892
3521000	5	-535	16306	1869650
3531000	5	-533	19256	1877196
3541000	5	-531	19270	1881385
3551000	7	-527	25298	1898697
3561000	7	-522	25176	1916095
3571000	5	-519	18349	1926939
3581000	4	-517	14809	1934643
3591000	4	-512	14327	1952671
3601000	3	-512	11354	1953660
3611000	1	-507	3863	1971757
3621000	3	-506	10956	1976901
3631000	1	-503	3703	1988428
3641000	2	-501	7092	1996955
3651000	2	-501	7426	1994666
3661000	2	-497	6532	2014042
3671000	1	-496	2978	2015158
3681000	1	-493	2433	2027414
3691000	-0	-491	-1455	2035983
3701000	-1	-487	-5684	2052066
3711000	-1	-485	-2258	2061322
3721000	0	-481	643	2078318
3731000	1	-479	4025	2087800
3741000	1	-472	2595	2117107
3751000	3	-470	14645	2127421
3761000	5	-467	22229	2141421
3771000	4	-463	17484	2159298
3781000	3	-461	12871	2168973
3791000	5	-460	21445	2175090
3801000	4	-459	17556	2176335
3811000	4	-460	17924	2173758
3821000	3	-456	12848	2192167
3831000	4	-456	17449	2194028
3841000	4	-455	17350	2199766
3851000	4	-453	17170	2205840
3861000	4	-453	21525	2207579
3871000	5	-453	25957	2209247
3881000	2	-452	8551	2214405
3891000	4	-449	21716	2225465
3901000	4	-450	22137	2222596
3911000	3	-448	17220	2232753
3921000	3	-448	12820	2234042
3931000	4	-448	22160	2231541
3941000	4	-447	22094	2237690
3951000	4	-444	21579	2253095
3961000	4	-443	21235	2259468
3971000	5	-440	25368	2270604
3981000	4	-438	20559	2281634
3991000	3	-436	15677	2292438
4001000	4	-432	19653	2313687
4011000	4	-430	23995	2325394
4021000	3	-424	17713	2356573
4031000	4	-420	21806	2378770
4041000	4	-419	21524	2385636
4051000	3	-415	15074	2407792
4061000	2	-413	9199	2419910
4071000	0	-409	2561	2442692
4081000	0	-408	2554	2450097
4091000	1	-409	3041	2446611
4101000	-1	-407	-3381	2459021
4111000	2	-404	12101	2472877
4121000	3	-402	16732	2486363
4131000	2	-400	10254	2499399
4141000	3	-400	15707	2501537
4151000	7	-395	43096	2527994
4161000	8	-395	49295	2530335
4171000	8	-391	54589	2556108
4181000	11	-391	72468	2558714
4191000	9	-388	60538	2578603
4201000	14	-386	96675	2587304
4211000	11	-385	72270	2595576
4221000	11	-384	72318	2603962
4231000	11	-383	72063	2612390
4241000	11	-380	77930	2627136
4251000	10	-380	71567	2629503
4261000	10	-379	71532	2638258
4271000	11	-377	77918	2653384
4281000	11	-377	78307	2649466
4291000	9	-374	65143	2670752
4301000	10	-374	71295	2673198
4311000	9	-372	64293	2688367
4321000	8	-372	57572	2690522
4331000	6	-369	43901	2712279
4341000	6	-364	42108	2748770
4351000	7	-365	49245	2737602
4361000	7	-363	55392	2754088
4371000	6	-363	48500	2756384
4381000	9	-360	69086	2773631
4391000	9	-357	68559	2797461
4401000	10	-356	82363	2807335
4411000	9	-355	67922	2817032
4421000	10	-355	82672	2812976
4431000	11	-351	89176	2844667
4441000	12	-351	96293	2847276
4451000	11	-351	88793	2849706
4461000	13	-351	103505	2845303
4471000	14	-349	111149	2862993
4481000	12	-348	96279	2873129
4491000	14	-348	111288	2868457
4501000	12	-346	103467	2885994
4511000	11	-346	95741	2888710
4521000	11	-343	95194	2914446
4531000	9	-342	79332	2924591
4541000	10	-341	86898	2927783
4551000	11	-339	94323	2946582
4561000	11	-338	93869	2957571
4571000	5	-337	45907	2967067
4581000	7	-334	60993	2995470
4591000	5	-331	43133	3022473
4601000	6	-330	50979	3025941
4611000	4	-331	34607	3019984
4621000	2	-326	14848	3064001
4631000	4	-324	38883	3085778
4641000	5	-320	45090	3124401
4651000	5	-320	53766	3128152
4661000	3	-317	34364	3157706
4671000	3	-316	25231	3160695
4681000	6	-313	59829	3193718
4691000	6	-309	67044	3235083
4701000	10	-306	103963	3268875
4711000	11	-304	123189	3282634
4721000	12	-300	132733	3326400
4731000	10	-301	112322	3319966
4741000	10	-301	112019	3313540
4751000	9	-299	101050	3337060
4761000	10	-295	109884	3382304
4771000	8	-293	98726	3407321
4781000	8	-293	87994	3411352
4791000	8	-291	97431	3437149
4801000	10	-289	118506	3452623
4811000	7	-289	85460	3456149
4821000	7	-286	83409	3493296
4831000	6	-286	71591	3496915
4841000	6	-286	71482	3489878
4851000	4	-285	48195	3503889
4861000	3	-283	34865	3529846
4871000	5	-282	56681	3547958
4881000	5	-281	67313	3552860
4891000	3	-280	42593	3567231
4901000	2	-278	28570	3593840
4911000	3	-280	41293	3575901
4921000	4	-277	50514	3604594
4931000	5	-277	61620	3610169
4941000	4	-277	48799	3613749
4951000	5	-276	59738	3619080
4961000	4	-275	58276	3635950
4971000	5	-274	69941	3641935
4981000	8	-272	104912	3672948
4991000	8	-271	103805	3689776
5001000	8	-269	114851	3719876
5011000	8	-267	113919	3737846
5021000	9	-267	125909	3742961
5031000	11	-267	150886	3735366
5041000	10	-265	136880	3765565
5051000	10	-263	149158	3797254
5061000	10	-262	148481	3815867
5071000	12	-260	174774	3835226
5081000	12	-259	174173	3854337
5091000	12	-260	173699	3845593
5101000	12	-255	186309	3905634
5111000	11	-257	171911	3883174
5121000	10	-253	156568	3944792
5131000	12	-253	184382	3936687
5141000	11	-250	168913	3999594
5151000	12	-248	197178	4019937
5161000	12	-247	196553	4041737
5171000	11	-247	181103	4047294
5181000	11	-242	179642	4130653
5191000	9	-240	162478	4167958
5201000	9	-236	160310	4223442
5211000	7	-235	126316	4245532
5221000	10	-232	190636	4303469
5231000	12	-229	223992	4361763
5241000	9	-227	169551	4402941
5251000	8	-224	167138	4464023
5261000	8	-222	166084	4490103
5271000	8	-223	165796	4480203
5281000	10	-220	200463	4543977
5291000	8	-219	160563	4569634
5301000	9	-218	178633	4577757
5311000	8	-217	177176	4604932
5321000	8	-216	175718	4632654
5331000	7	-215	154553	4639526
5341000	7	-214	152283	4666860
5351000	8	-214	170268	4675241
5361000	5	-213	109418	4681673
5371000	7	-214	148464	4672863
5381000	8	-213	167394	4681298
5391000	6	-212	124235	4708035
5401000	6	-212	143061	4717607
5411000	5	-213	101865	4703353
5421000	7	-212	160773	4714072
5431000	7	-211	157435	4742590
5441000	5	-210	112567	4769350
5451000	7	-210	153765	4759390
5461000	8	-208	193715	4791744
5471000	9	-206	212758	4844157
5481000	6	-204	143600	4893995
5491000	9	-203	229889	4927453
5501000	11	-201	273250	4959550
5511000	9	-202	226587	4946299
5521000	11	-196	294375	5095192
5531000	12	-200	291645	4987147
5541000	9	-197	243470	5065782
5551000	10	-197	265812	5074691
5561000	11	-196	288144	5085259
5571000	10	-196	262778	5096832
5581000	9	-194	236513	5154176
5591000	10	-192	283553	5189942
5601000	9	-190	256831	5250841
5611000	10	-191	281081	5210926
5621000	10	-188	278694	5297402
5631000	8	-187	224174	5332404
5641000	7	-185	194386	5394589
5651000	8	-185	245956	5380765
5661000	6	-184	189858	5419001
5671000	6	-183	186713	5458338
5681000	5	-183	156954	5467267
5691000	6	-184	184123	5424295
5701000	6	-181	177778	5517091
5711000	6	-182	176332	5499667
5721000	4	-181	116389	5536201
5731000	6	-181	171700	5522977
5741000	5	-181	140816	5532653
5751000	4	-179	136873	5572570
5761000	5	-179	161875	5586796
5771000	6	-176	185688	5661369
5781000	6	-175	181302	5702990
5791000	7	-175	239770	5688598
5801000	8	-173	266229	5763133
5811000	8	-174	263736	5745008
5821000	9	-171	291151	5819703
5831000	11	-167	384694	5960406
5841000	12	-166	449775	6005376
5851000	11	-166	380955	5987766
5861000	13	-164	481265	6069648
5871000	15	-162	550896	6115837
5881000	14	-161	551719	6166228
5891000	16	-159	623296	6210319
5901000	16	-158	623944	6261073
5911000	18	-159	691058	6232247
5921000	17	-155	702302	6358899
5931000	16	-155	662794	6381165
5941000	13	-153	550417	6481845
5951000	15	-153	623206	6454809
5961000	16	-152	703626	6507168
5971000	15	-153	621152	6493881
5981000	12	-150	545868	6636049
5991000	12	-150	541103	6612371
6001000	12	-149	541293	6672109
6011000	11	-147	498111	6776939
6021000	10	-145	453074	6882379
6031000	7	-144	361673	6943711
6041000	7	-144	358572	6917023
6051000	7	-143	353328	6982141
6061000	8	-142	394714	7005387
6071000	5	-140	248870	7113461
6081000	7	-141	339370	7090190
6091000	6	-138	331353	7251321
6101000	5	-139	281289	7173283
6111000	4	-139	228767	7190635
6121000	3	-137	167785	7305734
6131000	5	-137	263053	7282824
6141000	3	-136	155636	7347077
6151000	1	-135	44926	7410657
6161000	2	-136	97360	7341116
6171000	2	-134	133101	7469103
6181000	2	-133	120588	7542962
6191000	3	-132	166714	7570662
6201000	1	-129	36206	7745476
6211000	3	-128	196026	7783859
6221000	1	-127	71295	7853576
6231000	3	-128	181967	7830420
6241000	4	-125	224808	7973045
6251000	4	-121	262822	8249315
6261000	4	-122	258482	8219463
6271000	4	-120	246810	8312016
6281000	2	-118	163321	8463182
6291000	4	-118	292187	8434012
6301000	2	-114	119168	8796122
6311000	4	-115	334068	8701951
6321000	3	-113	245462	8873141
6331000	3	-111	232600	8976859
6341000	3	-110	214482	9080855
6351000	4	-111	292779	8964817
6361000	3	-108	267086	9236981
6371000	4	-106	327224	9442980
6381000	1	-106	66031	9456115
6391000	4	-106	393321	9436865
6401000	2	-105	209998	9549254
6411000	2	-101	179740	9849359
6421000	-1	-101	-107139	9851515
6431000	2	-100	238503	10022295
6441000	2	-97	198776	10348659
6451000	3	-98	300537	10204035
6461000	3	-95	371541	10458207
6471000	1	-96	160592	10394044
6481000	4	-92	435104	10880452
6491000	4	-91	528254	10927527
6501000	5	-91	634659	10973636
6511000	4	-91	506698	11014880
6521000	5	-87	720769	11428284
6531000	7	-87	951502	11362128
6541000	9	-83	1359509	11901720
6551000	9	-85	1196329	11705046
6561000	9	-84	1318971	11758532
6571000	10	-85	1407830	11560394
6581000	11	-85	1532170	11608394
6591000	10	-83	1427115	11942927
6601000	11	-82	1559687	11990151
6611000	10	-82	1408920	12076216
6621000	9	-80	1417149	12280665
6631000	8	-82	1247532	12074228
6641000	10	-80	1528189	12246090
6651000	10	-81	1506941	12174325
6661000	9	-79	1385360	12556658
6671000	10	-80	1492434	12329710
6681000	11	-80	1750889	12215095
6691000	9	-79	1471087	12456959
6701000	11	-79	1735377	12341665
6711000	9	-80	1428076	12293696
6721000	9	-81	1407539	12223882
6731000	8	-79	1275801	12598600
6741000	10	-77	1586231	12788582
6751000	8	-78	1259116	12729082
6761000	9	-78	1537497	12630844
6771000	10	-76	1719640	13009614
6781000	10	-76	1682007	12934419
6791000	8	-75	1370136	13212600
6801000	10	-75	1669505	13101303
6811000	9	-75	1499324	13195864
6821000	9	-74	1654392	13250968
6831000	10	-70	1908452	13999621
6841000	11	-71	2038471	13691584
6851000	10	-68	2116352	14343706
6861000	8	-71	1657659	13934713
6871000	9	-66	1921965	14799058
6881000	9	-66	2120108	14858961
6891000	8	-64	1962644	15417359
6901000	10	-61	2717417	15880687
6911000	9	-61	2469736	16047987
6921000	9	-60	2507573	16413509
6931000	10	-61	2663153	15989127
6941000	9	-57	2585506	17197389
6951000	10	-58	2747197	16737952
6961000	7	-55	2311833	17815545
6971000	7	-52	2391893	18965576
6981000	7	-51	2721156	19088483
6991000	7	-52	2662603	18900608
7001000	5	-47	2066916	21047635
7011000	6	-48	2394294	20394729
7021000	4	-47	1564412	21036142
7031000	4	-45	1991034	22087559
7041000	4	-45	1917248	21846778
7051000	3	-43	1413851	23062040
7061000	5	-45	2266180	21890247
7071000	1	-43	781596	23066911
7081000	2	-43	1227647	23346721
7091000	3	-42	1700012	23562692
7101000	1	-41	521405	24291755
7111000	1	-42	450823	24044833
7121000	1	-39	859030	25525237
7131000	0	-39	113244	25735419
7141000	1	-38	653977	26064450
7151000	1	-37	502544	26995504
7161000	1	-36	1064344	27417332
7171000	2	-36	1723195	27786025
7181000	4	-34	3181298	28935767
7191000	3	-33	3158208	30185841
7201000	3	-33	2991396	29795209
7211000	5	-30	5089686	32862651
7221000	5	-30	4898003	32339382
7231000	4	-29	5033962	33838220
7241000	7	-28	8311488	33531657
7251000	7	-26	10383611	35889799
7261000	7	-24	11134365	37925541
7271000	10	-22	17302712	36744140
7281000	7	-20	15456286	43571699
7291000	12	-19	23000623	37873907
7301000	10	-18	22573821	43033314
7311000	11	-17	27765979	41605464
7321000	12	-18	25884924	38298930
7331000	11	-16	29668878	43398188
7341000	11	-13	37108913	43962933
7351000	11	-9	53899785	42360753
7361000	12	-11	44441920	42993775
7371000	13	-12	40212148	39640486
7381000	13	-12	41874190	37183938
7391000	11	-11	46263869	44540659
7401000	11	-8	62898430	44606826
7411000	10	-9	54987266	51285464
7421000	11	-9	57331996	46446962
7431000	12	-9	53798093	37740669
7441000	9	-5	85427946	48507978
7451000	9	-5	82572851	50829776
7461000	8	-4	97848499	45482670
7471000	7	-4	111697719	54535003
7481000	9	-2	107673351	23160790
7491000	7	-3	124789174	49421766
7501000	6	-2	143614877	59402374
7511000	5	1	183102707	-27423861
7521000	7	-1	130647036	21486349
7531000	6	-1	154634190	20823483
7541000	6	1	165012144	-13831269
7551000	5	1	196941072	-33385776
7561000	4	1	240102869	-75129605
7571000	5	3	144539624	-80886398
7581000	5	2	155796785	-72155738
7591000	3	2	235767982	-119432418
7601000	5	2	177754032	-53001988
7611000	5	3	149970305	-93384996
7621000	4	3	153208039	-134256398
7631000	6	3	138736650	-75710979
7641000	4	5	95208606	-117012370
7651000	4	7	66120200	-114330205
7661000	6	6	77030081	-88313762
7671000	4	6	79306519	-124161000
7681000	6	8	55942852	-78769552
7691000	5	7	70333708	-92695981
7701000	8	10	50472293	-64449563
7711000	6	10	46333813	-71089903
7721000	8	12	40558759	-58696428
7731000	7	12	36543984	-63323952
7741000	8	12	35662261	-58255951
7751000	8	13	34876944	-54029394
7761000	9	14	33828861	-50243298
7771000	10	14	32269159	-47137898
7781000	10	16	27756078	-46364648
7791000	9	15	28879765	-47083200
7801000	11	19	22394645	-39919752
7811000	10	18	24443781	-43357367
7821000	10	17	25479180	-44078002
7831000	11	18	25155699	-41668594
7841000	12	21	20299786	-35911014
7851000	12	22	18143293	-35165197
7861000	10	20	19914696	-40320763
7871000	10	20	20241957	-40943503
7881000	10	22	17086492	-37330705
7891000	12	22	19350537	-35105946
7901000	12	21	19924600	-35623165
7911000	11	22	18437609	-36913551
7921000	12	23	17736189	-33350398
7931000	13	24	17486527	-32020596
7941000	13	25	15769488	-31392591
7951000	14	26	15746633	-30215000
7961000	13	27	14243315	-29583228
7971000	12	25	15406786	-33114764
7981000	15	30	13597866	-26374331
7991000	15	31	12494578	-25873540
8001000	15	31	12787149	-26068981
8011000	15	29	14614875	-27042208
8021000	18	34	12016732	-22689163
8031000	20	36	11660674	-21300602
8041000	17	36	10587831	-22742300
8051000	18	38	10414849	-21348078
8061000	20	40	10093224	-20164615
8071000	18	42	8757810	-20011824
8081000	18	42	8895730	-20168980
8091000	17	46	7056088	-19385331
8101000	20	48	7531028	-17835441
8111000	21	44	8786261	-18262019
8121000	21	48	7622323	-17600800
8131000	19	47	7284391	-18343872
8141000	17	49	6358915	-18038010
8151000	18	50	6432444	-17707708
8161000	16	51	5553902	-17863255
8171000	18	51	6090821	-17496733
8181000	17	53	5682877	-17165857
8191000	18	55	5297715	-16464215
8201000	17	55	4944025	-16566083
8211000	15	56	4596844	-16666999
8221000	15	54	4625810	-17212859
8231000	16	56	4773804	-16517274
8241000	14	57	4029218	-16568975
8251000	15	59	4185291	-15940893
8261000	14	59	3857634	-16008191
8271000	12	60	3142789	-15966097
8281000	13	61	3238067	-15710144
8291000	13	59	3551753	-16291089
8301000	11	61	2987297	-15876771
8311000	11	62	2769383	-15586235
8321000	11	62	2782063	-15683342
8331000	12	62	2903177	-15456522
8341000	10	64	2326979	-15371089
8351000	16	65	3583642	-14446240
8361000	12	66	2654205	-14656125
8371000	13	67	2719702	-14450170
8381000	13	66	2739929	-14531821
8391000	11	67	2479968	-14535108
8401000	11	68	2281482	-14260648
8411000	11	68	2309824	-14350998
8421000	11	67	2335084	-14447045
8431000	11	70	2268666	-13928991
8441000	12	68	2477400	-14379655
8451000	11	71	2128213	-13782530
8461000	13	71	2465079	-13685117
8471000	13	73	2349976	-13203102
8481000	14	74	2413206	-13036862
8491000	13	74	2209613	-13061499
8501000	13	74	2231465	-13140514
8511000	13	77	2169409	-12692813
8521000	12	75	2108052	-12996609
8531000	12	76	1960683	-12776330
8541000	12	76	1983439	-12861658
8551000	13	78	2139247	-12496241
8561000	12	78	1940721	-12499159
8571000	11	79	1733257	-12493662
8581000	11	80	1614902	-12275334
8591000	11	80	1631763	-12348159
