f/Hz	Re{Y}/µS	Im{Y}/µS	Re{Z}/mOhm	Im{Z}/mOhm
5601000	4707	-131874	270	7573
5611000	4694	-131689	270	7584
5621000	4666	-131476	270	7596
5631000	4649	-131240	270	7610
5641000	4625	-130982	269	7625
5651000	4554	-130811	266	7635
5661000	4508	-130597	264	7648
5671000	4394	-130266	259	7668
5681000	4452	-130051	263	7680
5691000	4422	-129924	262	7688
5701000	4442	-129627	264	7705
5711000	4439	-129362	265	7721
5721000	4437	-129182	266	7732
5731000	4461	-128852	268	7752
5741000	4497	-128692	271	7761
5751000	4523	-128570	273	7768
5761000	4533	-128371	275	7780
5771000	4412	-128118	268	7796
5781000	4462	-127825	273	7814
5791000	4463	-127549	274	7831
5801000	4394	-127288	271	7847
5811000	4355	-127158	269	7855
5821000	4360	-126983	270	7866
5831000	4321	-126879	268	7872
5841000	4316	-126695	269	7884
5851000	4298	-126399	269	7902
5861000	4286	-126190	269	7915
5871000	4310	-125967	271	7929
5881000	4266	-125705	270	7946
5891000	4383	-125538	278	7956
5901000	4368	-125342	278	7968
5911000	4309	-125134	275	7982
5921000	4354	-124830	279	8001
5931000	4389	-124706	282	8009
5941000	4277	-124453	276	8026
5951000	4326	-124246	280	8039
5961000	4333	-124043	281	8052
5971000	4296	-123969	279	8057
5981000	4283	-123778	279	8069
5991000	4319	-123488	283	8088
6001000	4281	-123316	281	8099
6011000	4272	-122995	282	8121
6021000	4268	-122804	283	8133
6031000	4228	-122578	281	8148
6041000	4242	-122373	283	8162
6051000	4247	-122234	284	8171
6061000	4085	-122009	274	8187
6071000	4131	-121722	279	8206
6081000	4120	-121531	279	8219
6091000	4089	-121325	278	8233
6101000	4078	-121145	278	8245
6111000	4084	-121009	279	8254
6121000	4060	-120869	278	8264
6131000	4110	-120700	282	8275
6141000	4042	-120509	278	8289
6151000	4093	-120357	282	8299
6161000	4026	-120107	279	8317
6171000	3999	-119802	278	8338
6181000	3947	-119686	275	8346
6191000	3943	-119545	276	8356
6201000	3925	-119342	275	8370
6211000	3909	-119133	275	8385
6221000	3943	-118990	278	8395
6231000	4035	-118817	286	8407
6241000	4004	-118629	284	8420
6251000	3949	-118394	281	8437
6261000	3924	-118248	280	8447
6271000	3891	-118110	279	8458
6281000	3904	-117825	281	8478
6291000	3870	-117624	279	8492
6301000	3852	-117361	279	8512
6311000	3884	-117170	283	8525
6321000	3844	-117002	280	8538
6331000	3792	-116838	277	8550
6341000	3798	-116740	278	8557
6351000	3849	-116585	283	8568
6361000	3834	-116358	283	8585
6371000	3823	-116201	283	8597
6381000	3812	-116050	283	8608
6391000	3841	-115814	286	8625
6401000	3777	-115623	282	8640
6411000	3740	-115521	280	8647
6421000	3720	-115385	279	8658
6431000	3759	-115160	283	8674
6441000	3776	-114941	286	8691
6451000	3816	-114774	289	8703
6461000	3819	-114554	291	8720
6471000	3804	-114344	291	8736
6481000	3813	-114194	292	8747
6491000	3739	-114033	287	8760
6501000	3748	-113869	289	8773
6511000	3804	-113641	294	8790
6521000	3722	-113517	289	8800
6531000	3712	-113362	289	8812
6541000	3731	-113119	291	8831
6551000	3735	-112952	292	8844
6561000	3731	-112825	293	8854
6571000	3688	-112743	290	8860
6581000	3704	-112603	292	8871
6591000	3675	-112356	291	8891
6601000	3648	-112180	290	8905
6611000	3633	-111930	290	8925
6621000	3636	-111727	291	8941
6631000	3628	-111604	291	8951
6641000	3606	-111489	290	8960
6651000	3645	-111319	294	8974
6661000	3663	-111189	296	8984
6671000	3633	-111016	294	8998
6681000	3650	-110845	297	9012
6691000	3587	-110705	292	9024
6701000	3565	-110495	292	9041
6711000	3566	-110316	293	9055
6721000	3490	-110187	287	9066
6731000	3469	-110119	286	9072
6741000	3520	-109927	291	9088
6751000	3478	-109685	289	9108
6761000	3520	-109560	293	9118
6771000	3527	-109443	294	9128
6781000	3566	-109247	299	9144
6791000	3508	-109062	295	9160
6801000	3471	-108909	292	9173
6811000	3464	-108860	292	9177
6821000	3557	-108679	301	9192
6831000	3502	-108544	297	9203
6841000	3513	-108385	299	9217
6851000	3464	-108272	295	9227
6861000	3475	-108080	297	9243
6871000	3491	-107829	300	9264
6881000	3452	-107692	297	9276
6891000	3426	-107570	296	9287
6901000	3418	-107432	296	9299
6911000	3380	-107172	294	9322
6921000	3365	-107041	293	9333
6931000	3380	-106890	296	9346
6941000	3417	-106701	300	9362
6951000	3396	-106552	299	9376
6961000	3404	-106430	300	9386
6971000	3342	-106321	295	9396
6981000	3305	-106181	293	9409
6991000	3353	-105986	298	9426
7001000	3367	-105780	301	9444
7011000	3272	-105606	293	9460
7021000	3259	-105353	293	9483
7031000	3285	-105315	296	9486
7041000	3283	-105243	296	9493
7051000	3274	-105165	296	9500
7061000	3263	-105064	295	9509
7071000	3287	-104896	298	9524
7081000	3213	-104685	293	9544
7091000	3240	-104543	296	9556
7101000	3177	-104399	291	9570
7111000	3216	-104229	296	9585
7121000	3178	-104035	293	9603
7131000	3206	-103901	297	9615
7141000	3172	-103791	294	9626
7151000	3218	-103639	299	9640
7161000	3240	-103511	302	9651
7171000	3188	-103342	298	9667
7181000	3166	-103175	297	9683
7191000	3184	-103048	300	9695
7201000	3220	-102880	304	9711
7211000	3190	-102771	302	9721
7221000	3176	-102684	301	9729
7231000	3164	-102581	300	9739
7241000	3150	-102373	300	9759
7251000	3098	-102201	296	9776
7261000	3159	-102070	303	9788
7271000	3134	-101939	301	9801
7281000	3098	-101752	299	9819
7291000	3137	-101645	303	9829
7301000	3117	-101545	302	9839
7311000	3115	-101476	302	9845
7321000	3134	-101348	305	9858
7331000	3084	-101110	301	9881
7341000	3064	-100925	301	9899
7351000	3019	-100710	297	9921
7361000	3062	-100564	302	9935
7371000	3039	-100466	301	9944
7381000	3035	-100385	301	9953
7391000	3031	-100333	301	9958
7401000	3037	-100254	302	9966
7411000	3033	-100144	302	9976
7421000	3022	-99963	302	9995
7431000	3014	-99807	302	10010
7441000	2945	-99651	296	10026
7451000	3006	-99541	303	10037
7461000	2968	-99339	301	10058
7471000	3016	-99184	306	10073
7481000	2982	-99122	303	10079
7491000	3009	-99019	307	10090
7501000	2999	-98876	307	10104
7511000	3032	-98711	311	10121
7521000	3031	-98579	312	10135
7531000	3073	-98502	316	10142
7541000	3062	-98394	316	10153
7551000	2995	-98263	310	10167
7561000	2984	-98075	310	10187
7571000	2955	-97971	308	10198
7581000	2916	-97872	304	10208
7591000	2885	-97767	302	10220
7601000	2890	-97598	303	10237
7611000	2891	-97438	304	10254
7621000	2958	-97332	312	10265
7631000	2932	-97173	310	10282
7641000	2941	-97028	312	10297
7651000	2953	-96876	314	10313
7661000	2951	-96781	315	10323
7671000	2984	-96687	319	10333
7681000	3016	-96595	323	10342
7691000	2978	-96473	320	10356
7701000	2924	-96350	315	10369
7711000	2943	-96224	318	10383
7721000	2920	-96095	316	10397
7731000	2871	-95977	311	10410
7741000	2808	-95790	306	10431
7751000	2806	-95704	306	10440
7761000	2803	-95573	307	10454
7771000	2800	-95531	307	10459
7781000	2805	-95389	308	10474
7791000	2804	-95262	309	10488
7801000	2822	-95131	312	10503
7811000	2790	-95024	309	10515
7821000	2790	-94866	310	10532
7831000	2760	-94748	307	10545
7841000	2780	-94596	310	10562
7851000	2830	-94493	317	10573
7861000	2845	-94341	319	10590
7871000	2842	-94260	320	10599
7881000	2817	-94125	318	10615
7891000	2796	-94011	316	10628
7901000	2801	-93896	317	10641
7911000	2765	-93803	314	10651
7921000	2755	-93697	314	10663
7931000	2759	-93563	315	10679
7941000	2782	-93403	319	10697
7951000	2757	-93310	316	10708
7961000	2785	-93244	320	10715
7971000	2719	-93164	313	10725
7981000	2718	-93055	314	10737
7991000	2707	-92864	314	10759
8001000	2725	-92757	316	10772
8011000	2746	-92622	320	10787
8021000	2726	-92462	319	10806
8031000	2756	-92352	323	10819
8041000	2680	-92208	315	10836
8051000	2688	-92118	317	10846
8061000	2681	-92052	316	10854
8071000	2650	-91973	313	10864
8081000	2676	-91857	317	10877
8091000	2680	-91697	318	10896
8101000	2691	-91576	321	10910
8111000	2679	-91467	320	10924
8121000	2676	-91375	320	10934
8131000	2683	-91190	322	10957
8141000	2740	-91102	330	10967
8151000	2700	-91028	326	10976
8161000	2692	-90979	325	10982
8171000	2653	-90912	321	10990
8181000	2641	-90804	320	11003
8191000	2620	-90678	318	11019
8201000	2593	-90541	316	11036
8211000	2609	-90410	319	11051
8221000	2624	-90295	322	11066
8231000	2592	-90186	318	11079
8241000	2644	-90068	326	11093
8251000	2618	-89962	323	11106
8261000	2655	-89847	329	11120
8271000	2690	-89748	334	11132
8281000	2685	-89676	334	11141
8291000	2654	-89571	331	11155
8301000	2655	-89408	332	11175
8311000	2625	-89316	329	11187
8321000	2580	-89237	324	11197
8331000	2562	-89185	322	11203
8341000	2540	-89058	320	11220
8351000	2510	-88927	317	11236
8361000	2542	-88795	322	11253
8371000	2509	-88713	319	11263
8381000	2514	-88606	320	11277
8391000	2533	-88498	323	11290
8401000	2523	-88378	323	11306
8411000	2497	-88296	320	11316
8421000	2514	-88201	323	11329
8431000	2523	-88078	325	11344
8441000	2511	-87972	324	11358
8451000	2556	-87867	331	11371
8461000	2536	-87743	329	11387
8471000	2501	-87614	326	11404
8481000	2480	-87566	323	11411
8491000	2435	-87467	318	11424
8501000	2472	-87403	323	11432
8511000	2494	-87305	327	11445
8521000	2486	-87149	327	11465
8531000	2495	-87026	329	11481
8541000	2470	-86898	327	11498
8551000	2449	-86756	325	11517
8561000	2409	-86646	321	11532
8571000	2397	-86562	320	11544
8581000	2410	-86511	322	11550
8591000	2416	-86420	323	11562
8601000	2430	-86362	326	11570
8611000	2474	-86298	332	11578
8621000	2421	-86212	325	11590
8631000	2366	-86086	319	11607
8641000	2350	-85972	318	11623
8651000	2444	-85828	332	11642
8661000	2441	-85789	331	11647
8671000	2412	-85677	328	11663
8681000	2424	-85569	331	11677
8691000	2410	-85439	330	11695
8701000	2414	-85341	331	11708
8711000	2429	-85251	334	11721
8721000	2444	-85143	337	11735
