f/Hz	Re{Y}/µS	Im{Y}/µS	Re{Z}/mOhm	Im{Z}/mOhm
811000	3039	-90370	372	11053
821000	2971	-89276	372	11189
831000	2916	-88230	374	11322
841000	2862	-87187	376	11457
851000	2821	-86158	380	11594
861000	2790	-85168	384	11729
871000	2745	-84103	388	11878
881000	2674	-83310	385	11991
891000	2625	-82378	386	12127
901000	2623	-81370	396	12277
911000	2528	-80562	389	12401
921000	2485	-79697	391	12535
931000	2482	-78865	399	12667
941000	2433	-78024	399	12804
951000	2386	-77189	400	12943
961000	2333	-76421	399	13073
971000	2376	-75652	415	13205
981000	2346	-74838	419	13349
991000	2288	-74113	416	13480
1001000	2220	-73358	412	13619
1011000	2220	-72638	420	13754
1021000	2173	-71925	420	13891
1031000	2129	-71264	419	14020
1041000	2162	-70586	434	14154
1051000	2079	-69920	425	14289
1061000	2042	-69285	425	14421
1071000	2012	-68658	426	14552
1081000	1971	-67969	426	14700
1091000	1970	-67406	433	14823
1101000	1909	-66787	428	14961
1111000	1905	-66145	435	15106
1121000	1872	-65582	435	15236
1131000	1868	-65046	441	15361
1141000	1819	-64486	437	15495
1151000	1798	-63928	440	15630
1161000	1768	-63336	440	15776
1171000	1777	-62825	450	15905
1181000	1725	-62289	444	16042
1191000	1697	-61769	444	16177
1201000	1691	-61232	451	16319
1211000	1666	-60766	451	16444
1221000	1625	-60294	447	16573
1231000	1631	-59772	456	16718
1241000	1581	-59279	450	16857
1251000	1607	-58835	464	16984
1261000	1556	-58341	457	17128
1271000	1539	-57912	459	17255
1281000	1522	-57447	461	17395
1291000	1530	-57021	470	17525
1301000	1493	-56603	466	17655
1311000	1489	-56172	472	17790
1321000	1453	-55721	468	17935
1331000	1446	-55298	472	18071
1341000	1416	-54891	470	18206
1351000	1409	-54508	474	18334
1361000	1406	-54137	479	18459
1371000	1376	-53696	477	18611
1381000	1377	-53349	483	18732
1391000	1337	-52976	476	18864
1401000	1341	-52581	485	19006
1411000	1311	-52242	480	19130
1421000	1287	-51835	479	19280
1431000	1294	-51497	488	19406
1441000	1276	-51117	488	19551
1451000	1281	-50763	497	19687
1461000	1256	-50418	494	19822
1471000	1267	-50106	504	19945
1481000	1210	-49760	488	20084
1491000	1238	-49416	507	20224
1501000	1212	-49105	503	20352
1511000	1197	-48771	503	20492
1521000	1172	-48457	499	20625
1531000	1183	-48143	510	20759
1541000	1149	-47829	502	20896
1551000	1154	-47527	510	21028
1561000	1119	-47224	501	21164
1571000	1152	-46943	522	21290
1581000	1118	-46653	514	21423
1591000	1117	-46355	519	21560
1601000	1090	-46061	514	21698
1611000	1092	-45765	521	21838
1621000	1069	-45495	516	21968
1631000	1073	-45201	525	22111
1641000	1055	-44959	522	22230
1651000	1038	-44667	520	22376
1661000	1036	-44393	525	22514
1671000	1011	-44123	519	22652
1681000	1038	-43898	538	22768
1691000	1011	-43606	531	22920
1701000	1005	-43348	535	23057
1711000	982	-43127	528	23175
1721000	971	-42842	529	23329
1731000	953	-42615	525	23454
1741000	950	-42355	530	23598
1751000	962	-42151	541	23712
1761000	939	-41888	535	23861
1771000	948	-41639	546	24003
1781000	922	-41433	537	24124
1791000	934	-41190	550	24265
1801000	916	-40990	545	24384
1811000	900	-40718	543	24547
1821000	903	-40505	550	24676
1831000	885	-40291	545	24807
1841000	883	-40077	549	24940
1851000	872	-39890	548	25057
1861000	879	-39665	558	25199
1871000	882	-39446	566	25338
1881000	853	-39235	554	25476
1891000	822	-39030	540	25610
1901000	827	-38814	549	25752
1911000	832	-38614	558	25885
1921000	839	-38421	568	26015
1931000	817	-38219	559	26153
1941000	801	-38039	553	26277
1951000	822	-37829	574	26422
1961000	800	-37652	564	26547
1971000	815	-37450	581	26689
1981000	793	-37247	571	26836
1991000	781	-37089	567	26950
2001000	777	-36901	571	27087
2011000	788	-36699	585	27236
2021000	761	-36539	570	27356
2031000	777	-36357	588	27493
2041000	756	-36170	577	27635
2051000	767	-36000	591	27765
2061000	748	-35824	582	27902
2071000	731	-35658	574	28032
2081000	749	-35476	595	28176
2091000	721	-35310	578	28309
2101000	722	-35139	584	28446
2111000	723	-34975	591	28580
2121000	716	-34827	590	28701
2131000	710	-34662	591	28838
2141000	706	-34478	594	28991
2151000	700	-34339	593	29109
2161000	694	-34164	594	29259
2171000	684	-34020	591	29383
2181000	681	-33849	594	29531
2191000	688	-33726	604	29638
2201000	680	-33565	603	29780
2211000	669	-33391	599	29937
2221000	666	-33260	602	30054
2231000	670	-33084	612	30213
2241000	677	-32950	623	30336
2251000	641	-32812	596	30465
2261000	649	-32671	608	30597
2271000	655	-32533	619	30725
2281000	646	-32392	616	30859
2291000	629	-32237	605	31008
2301000	634	-32114	614	31127
2311000	644	-31966	630	31271
2321000	629	-31827	621	31408
2331000	633	-31682	630	31551
2341000	622	-31553	624	31680
2351000	629	-31424	636	31810
2361000	599	-31287	611	31951
2371000	598	-31150	616	32091
2381000	601	-31036	623	32209
2391000	598	-30903	626	32348
2401000	601	-30780	634	32477
2411000	590	-30645	628	32619
2421000	593	-30516	637	32758
2431000	592	-30405	640	32876
2441000	580	-30270	633	33024
2451000	569	-30152	626	33154
2461000	592	-30010	657	33310
2471000	569	-29888	637	33446
2481000	583	-29793	657	33552
2491000	566	-29650	643	33715
2501000	573	-29538	657	33842
2511000	562	-29435	648	33961
2521000	557	-29304	648	34112
2531000	551	-29203	646	34230
2541000	565	-29088	668	34365
2551000	553	-28958	659	34521
2561000	554	-28847	665	34653
2571000	533	-28747	644	34774
2581000	533	-28647	649	34895
2591000	544	-28511	669	35062
2601000	519	-28403	644	35196
2611000	524	-28290	655	35336
2621000	533	-28171	672	35485
2631000	533	-28082	675	35597
2641000	527	-27979	673	35729
2651000	518	-27874	667	35863
2661000	504	-27779	653	35987
2671000	507	-27665	662	36135
2681000	514	-27565	676	36265
2691000	497	-27453	659	36414
2701000	504	-27349	673	36553
2711000	491	-27259	660	36673
2721000	511	-27154	693	36815
2731000	502	-27060	685	36942
2741000	487	-26950	670	37093
2751000	501	-26852	694	37229
2761000	483	-26766	674	37349
2771000	491	-26660	691	37497
2781000	502	-26587	709	37598
2791000	477	-26475	681	37759
2801000	476	-26371	684	37909
2811000	475	-26294	686	38019
2821000	480	-26190	699	38170
2831000	474	-26112	694	38284
2841000	464	-26004	685	38443
2851000	468	-25929	695	38555
2861000	474	-25822	711	38713
2871000	453	-25724	685	38862
2881000	454	-25642	690	38987
2891000	475	-25550	728	39125
2901000	455	-25475	700	39241
2911000	438	-25392	679	39371
2921000	467	-25303	729	39508
2931000	439	-25215	690	39647
2941000	441	-25111	699	39811
2951000	444	-25034	708	39933
2961000	433	-24945	696	40076
2971000	428	-24860	693	40213
2981000	441	-24783	717	40338
2991000	433	-24709	710	40459
3001000	438	-24610	723	40621
3011000	439	-24526	729	40761
3021000	430	-24447	719	40892
3031000	425	-24361	716	41036
3041000	413	-24284	699	41168
3051000	418	-24202	713	41307
3061000	419	-24129	719	41432
3071000	420	-24046	727	41574
3081000	430	-23978	748	41692
3091000	419	-23903	734	41824
3101000	420	-23822	739	41965
3111000	404	-23739	716	42112
3121000	414	-23665	738	42244
3131000	406	-23608	729	42347
3141000	404	-23514	731	42516
3151000	397	-23444	723	42643
3161000	406	-23361	743	42794
3171000	410	-23296	755	42912
3181000	393	-23215	728	43063
3191000	398	-23157	742	43171
3201000	401	-23076	753	43321
3211000	382	-23001	721	43464
3221000	383	-22923	729	43612
3231000	382	-22857	732	43737
3241000	399	-22791	768	43864
3251000	383	-22721	742	43999
3261000	395	-22641	771	44153
3271000	373	-22561	732	44312
3281000	389	-22492	769	44448
3291000	369	-22428	733	44575
3301000	379	-22365	758	44700
3311000	376	-22295	757	44841
3321000	377	-22239	762	44953
3331000	373	-22166	760	45101
3341000	369	-22106	755	45223
3351000	373	-22036	767	45367
3361000	362	-21977	748	45489
3371000	366	-21906	763	45637
3381000	366	-21847	767	45760
3391000	364	-21776	767	45909
3401000	366	-21716	775	46035
3411000	349	-21643	746	46193
3421000	359	-21583	770	46321
3431000	364	-21516	786	46463
3441000	358	-21459	778	46588
3451000	356	-21387	779	46745
3461000	352	-21328	774	46874
3471000	359	-21260	794	47024
3481000	362	-21209	804	47137
3491000	347	-21141	777	47288
3501000	343	-21097	770	47388
3511000	350	-21032	790	47534
3521000	337	-20971	767	47672
3531000	348	-20899	797	47835
3541000	347	-20851	798	47947
3551000	344	-20786	797	48095
3561000	337	-20734	784	48218
3571000	331	-20670	773	48368
3581000	330	-20616	776	48493
3591000	344	-20546	815	48658
3601000	338	-20492	805	48786
3611000	324	-20442	774	48905
3621000	330	-20381	794	49054
3631000	330	-20309	801	49227
3641000	324	-20257	790	49353
3651000	319	-20204	780	49482
3661000	328	-20146	808	49626
3671000	325	-20088	806	49768
3681000	321	-20051	799	49861
3691000	322	-19990	805	50011
3701000	323	-19931	812	50161
3711000	317	-19879	802	50291
3721000	332	-19824	843	50430
3731000	328	-19777	837	50551
3741000	322	-19717	828	50705
3751000	315	-19672	814	50820
3761000	320	-19613	832	50972
3771000	323	-19575	844	51073
3781000	319	-19507	838	51250
3791000	314	-19456	830	51383
3801000	323	-19398	859	51538
3811000	322	-19342	859	51687
3821000	308	-19305	828	51787
3831000	306	-19244	826	51951
3841000	308	-19202	836	52065
3851000	299	-19154	814	52196
3861000	298	-19103	817	52335
3871000	305	-19047	840	52488
3881000	305	-19002	844	52614
3891000	309	-18946	861	52766
3901000	303	-18909	847	52871
3911000	299	-18868	839	52987
3921000	294	-18805	832	53165
3931000	303	-18761	861	53288
3941000	301	-18705	859	53449
3951000	299	-18662	857	53572
3961000	308	-18611	888	53717
3971000	301	-18561	874	53863
3981000	306	-18515	892	53995
3991000	299	-18470	877	54127
4001000	288	-18429	848	54248
4011000	280	-18376	829	54406
4021000	288	-18331	856	54540
4031000	281	-18282	842	54685
4041000	283	-18244	850	54799
4051000	290	-18202	875	54925
4061000	285	-18150	864	55082
4071000	292	-18106	892	55216
4081000	290	-18046	890	55400
4091000	285	-18014	879	55497
4101000	285	-17974	883	55622
4111000	271	-17922	844	55785
4121000	280	-17884	875	55903
4131000	274	-17835	862	56055
4141000	272	-17802	859	56160
4151000	276	-17749	877	56328
4161000	271	-17708	864	56460
4171000	274	-17668	877	56585
4181000	272	-17616	875	56753
4191000	267	-17573	864	56893
4201000	269	-17533	875	57023
4211000	273	-17487	893	57173
4221000	282	-17449	926	57293
4231000	269	-17407	888	57433
4241000	270	-17372	894	57550
4251000	270	-17334	897	57678
4261000	269	-17282	901	57851
4271000	274	-17248	919	57963
4281000	262	-17201	885	58121
4291000	262	-17170	888	58229
4301000	254	-17133	865	58356
4311000	253	-17078	868	58542
4321000	259	-17045	892	58656
4331000	258	-16998	893	58816
4341000	257	-16961	894	58944
4351000	268	-16926	936	59065
4361000	265	-16885	931	59210
4371000	271	-16845	954	59350
4381000	261	-16791	926	59540
4391000	259	-16758	921	59657
4401000	254	-16729	906	59761
4411000	245	-16689	878	59908
4421000	251	-16645	906	60066
4431000	248	-16610	898	60191
4441000	249	-16575	907	60317
4451000	258	-16531	944	60477
4461000	248	-16489	911	60635
4471000	249	-16451	919	60772
4481000	258	-16422	958	60879
4491000	253	-16375	945	61056
4501000	248	-16346	927	61162
4511000	252	-16315	947	61278
4521000	245	-16273	924	61439
4531000	248	-16233	939	61589
4541000	247	-16198	943	61723
4551000	247	-16169	946	61831
4561000	255	-16134	980	61966
4571000	248	-16089	958	62139
4581000	247	-16049	959	62293
4591000	251	-16021	977	62403
4601000	246	-15972	962	62596
4611000	243	-15939	957	62723
4621000	245	-15908	967	62845
4631000	238	-15872	945	62990
4641000	237	-15832	946	63150
4651000	238	-15805	953	63258
4661000	234	-15771	940	63393
4671000	235	-15734	948	63544
4681000	234	-15707	948	63651
4691000	235	-15666	957	63816
4701000	238	-15630	973	63963
4711000	234	-15592	962	64119
4721000	231	-15568	951	64220
4731000	233	-15535	967	64358
4741000	229	-15501	952	64499
4751000	226	-15465	945	64646
4761000	232	-15435	973	64774
4771000	226	-15396	951	64936
4781000	223	-15372	944	65041
4791000	229	-15341	974	65172
4801000	223	-15301	952	65343
4811000	222	-15273	953	65461
4821000	229	-15245	984	65582
4831000	218	-15203	944	65763
4841000	218	-15175	948	65883
4851000	223	-15142	972	66025
4861000	218	-15110	957	66166
4871000	220	-15075	968	66323
4881000	221	-15046	977	66448
4891000	218	-15014	967	66589
4901000	222	-14990	988	66699
4911000	225	-14950	1005	66875
4921000	225	-14931	1010	66959
4931000	222	-14896	1000	67117
4941000	226	-14862	1023	67271
4951000	224	-14831	1017	67412
4961000	218	-14796	996	67573
4971000	223	-14770	1021	67689
4981000	223	-14747	1026	67794
4991000	220	-14705	1017	67988
5001000	220	-14669	1020	68157
5011000	222	-14648	1034	68252
5021000	216	-14608	1012	68438
5031000	220	-14590	1033	68526
5041000	225	-14562	1060	68654
5051000	219	-14529	1038	68813
5061000	218	-14501	1037	68945
5071000	219	-14473	1047	69078
5081000	219	-14440	1052	69237
5091000	212	-14412	1020	69369
5101000	217	-14377	1050	69539
5111000	218	-14364	1056	69603
5121000	217	-14323	1058	69801
5131000	211	-14292	1032	69954
5141000	210	-14273	1033	70047
5151000	208	-14233	1027	70244
5161000	212	-14217	1047	70320
5171000	217	-14185	1078	70480
5181000	216	-14164	1074	70586
5191000	208	-14131	1043	70752
5201000	212	-14100	1069	70905
5211000	214	-14076	1080	71028
5221000	209	-14036	1060	71231
5231000	210	-14018	1067	71321
5241000	208	-13987	1061	71477
5251000	205	-13958	1052	71626
5261000	203	-13926	1048	71792
5271000	208	-13898	1076	71937
5281000	208	-13874	1082	72059
5291000	203	-13849	1058	72189
5301000	205	-13822	1075	72330
5311000	205	-13803	1077	72434
5321000	206	-13773	1085	72590
5331000	206	-13744	1088	72741
5341000	210	-13721	1116	72862
5351000	209	-13696	1112	72996
5361000	198	-13662	1060	73182
5371000	202	-13634	1086	73331
5381000	200	-13616	1076	73426
5391000	198	-13586	1073	73590
5401000	199	-13563	1082	73716
5411000	199	-13538	1084	73852
5421000	198	-13517	1082	73962
5431000	195	-13484	1074	74146
5441000	203	-13469	1117	74225
5451000	202	-13444	1118	74368
5461000	195	-13413	1082	74539
5471000	195	-13387	1090	74684
5481000	194	-13356	1089	74858
5491000	197	-13338	1109	74955
5501000	187	-13301	1059	75166
5511000	189	-13290	1069	75230
5521000	191	-13262	1086	75386
5531000	190	-13242	1084	75501
5541000	189	-13214	1079	75660
5551000	184	-13182	1058	75844
5561000	190	-13166	1098	75939
5571000	189	-13140	1095	76090
5581000	181	-13114	1052	76241
5591000	185	-13097	1079	76337
5601000	188	-13071	1100	76489
5611000	185	-13047	1087	76630
5621000	185	-13022	1091	76777
5631000	185	-12995	1098	76940
5641000	187	-12974	1112	77063
5651000	180	-12936	1076	77289
5661000	178	-12918	1067	77397
5671000	178	-12889	1071	77569
5681000	183	-12874	1106	77661
5691000	178	-12845	1077	77835
5701000	176	-12821	1069	77981
5711000	180	-12798	1100	78123
5721000	183	-12786	1118	78197
5731000	177	-12752	1091	78401
5741000	182	-12736	1120	78505
5751000	179	-12710	1109	78664
5761000	184	-12697	1141	78742
5771000	178	-12666	1112	78936
5781000	178	-12643	1113	79079
5791000	181	-12620	1139	79226
5801000	181	-12603	1142	79332
5811000	179	-12570	1133	79538
5821000	180	-12558	1141	79614
5831000	181	-12533	1153	79773
5841000	187	-12511	1196	79914
5851000	182	-12485	1170	80081
5861000	178	-12458	1149	80251
5871000	179	-12433	1157	80412
5881000	184	-12419	1196	80504
5891000	176	-12386	1145	80720
5901000	181	-12371	1181	80815
5911000	176	-12351	1151	80948
5921000	180	-12335	1185	81050
5931000	178	-12311	1174	81209
5941000	175	-12292	1158	81340
5951000	174	-12270	1155	81486
5961000	175	-12253	1165	81594
5971000	171	-12228	1146	81767
5981000	169	-12203	1137	81933
5991000	169	-12183	1135	82068
6001000	166	-12165	1125	82188
6011000	178	-12148	1203	82298
6021000	167	-12123	1133	82472
6031000	166	-12097	1134	82651
6041000	169	-12078	1158	82777
6051000	170	-12062	1165	82890
6061000	166	-12031	1148	83101
6071000	170	-12019	1179	83184
6081000	170	-12002	1177	83305
6091000	170	-11989	1183	83396
6101000	172	-11961	1204	83584
6111000	165	-11939	1161	83740
6121000	161	-11917	1136	83898
6131000	165	-11903	1164	83998
6141000	163	-11880	1152	84158
6151000	156	-11850	1113	84374
6161000	162	-11839	1152	84452
6171000	160	-11822	1143	84570
6181000	163	-11807	1167	84681
6191000	161	-11778	1163	84887
6201000	165	-11753	1191	85065
6211000	159	-11731	1156	85227
6221000	166	-11714	1212	85352
6231000	165	-11697	1209	85475
6241000	165	-11670	1209	85675
6251000	163	-11656	1200	85776
6261000	168	-11642	1241	85879
6271000	167	-11628	1232	85982
6281000	160	-11605	1191	86155
6291000	162	-11583	1210	86317
6301000	159	-11563	1187	86467
6311000	158	-11548	1186	86578
6321000	157	-11534	1180	86684
6331000	148	-11501	1119	86934
6341000	154	-11485	1164	87053
6351000	153	-11468	1162	87183
6361000	160	-11450	1216	87316
6371000	157	-11437	1197	87418
6381000	152	-11409	1167	87637
6391000	149	-11384	1149	87825
6401000	149	-11369	1155	87940
6411000	154	-11361	1195	88007
6421000	152	-11334	1182	88217
6431000	151	-11317	1180	88347
6441000	160	-11305	1255	88443
6451000	157	-11286	1230	88587
6461000	160	-11269	1262	88721
6471000	159	-11250	1255	88869
6481000	158	-11226	1252	89061
6491000	155	-11206	1235	89224
6501000	157	-11188	1253	89362
6511000	159	-11177	1273	89447
6521000	156	-11151	1255	89663
6531000	153	-11138	1234	89768
6541000	152	-11124	1226	89877
6551000	150	-11102	1219	90055
6561000	151	-11093	1230	90132
6571000	145	-11069	1183	90329
6581000	145	-11049	1190	90493
6591000	138	-11027	1133	90674
6601000	144	-11017	1185	90756
6611000	148	-11004	1220	90861
6621000	142	-10978	1178	91074
6631000	147	-10964	1224	91192
6641000	145	-10946	1207	91340
6651000	147	-10927	1228	91497
6661000	149	-10917	1254	91583
6671000	144	-10893	1210	91790
6681000	145	-10878	1226	91912
6691000	144	-10861	1222	92055
6701000	140	-10846	1191	92185
6711000	147	-10830	1251	92321
6721000	142	-10801	1213	92567
6731000	141	-10785	1213	92704
6741000	147	-10766	1267	92871
6751000	146	-10745	1268	93048
6761000	150	-10740	1303	93093
6771000	156	-10720	1355	93262
6781000	151	-10702	1319	93418
6791000	145	-10682	1274	93594
6801000	144	-10668	1267	93721
6811000	145	-10657	1279	93817
6821000	140	-10642	1236	93948
6831000	138	-10616	1226	94178
6841000	144	-10614	1274	94195
6851000	140	-10596	1251	94355
6861000	141	-10578	1264	94515
6871000	144	-10563	1294	94648
6881000	141	-10544	1265	94825
6891000	146	-10526	1319	94982
6901000	139	-10507	1261	95154
6911000	138	-10497	1251	95252
6921000	142	-10486	1291	95347
6931000	141	-10465	1284	95536
6941000	139	-10445	1275	95724
6951000	145	-10431	1333	95850
6961000	145	-10416	1337	95986
6971000	148	-10398	1368	96157
6981000	150	-10383	1387	96287
6991000	149	-10364	1382	96471
7001000	146	-10349	1365	96609
7011000	145	-10331	1355	96781
7021000	142	-10315	1339	96930
7031000	146	-10303	1371	97039
7041000	142	-10287	1342	97194
7051000	137	-10266	1302	97392
7061000	138	-10258	1309	97466
7071000	141	-10246	1341	97577
7081000	145	-10232	1382	97710
7091000	143	-10219	1369	97834
7101000	140	-10203	1341	97987
7111000	134	-10185	1292	98162
7121000	135	-10169	1308	98323
7131000	130	-10151	1266	98496
7141000	132	-10143	1285	98572
7151000	140	-10134	1364	98663
7161000	134	-10110	1315	98894
7171000	132	-10092	1296	99067
7181000	135	-10077	1325	99214
7191000	136	-10057	1348	99417
7201000	137	-10048	1354	99504
7211000	143	-10034	1421	99639
7221000	137	-10014	1369	99836
7231000	133	-10003	1334	99952
7241000	130	-9986	1302	100120
7251000	130	-9972	1307	100261
7261000	131	-9968	1322	100307
7271000	130	-9956	1309	100421
7281000	124	-9932	1253	100672
7291000	127	-9916	1292	100832
7301000	125	-9908	1270	100915
7311000	128	-9888	1304	101111
7321000	134	-9878	1368	101215
7331000	134	-9869	1379	101306
7341000	129	-9848	1332	101528
7351000	131	-9833	1352	101679
7361000	130	-9814	1352	101882
7371000	128	-9801	1333	102008
7381000	134	-9792	1400	102100
7391000	138	-9781	1444	102215
7401000	135	-9755	1414	102490
7411000	134	-9740	1408	102645
7421000	136	-9734	1439	102712
7431000	138	-9718	1458	102879
7441000	132	-9705	1400	103026
7451000	133	-9696	1417	103116
7461000	133	-9685	1415	103234
7471000	129	-9667	1377	103425
7481000	125	-9651	1346	103604
7491000	124	-9632	1334	103801
7501000	129	-9623	1392	103904
7511000	135	-9612	1459	104017
7521000	130	-9597	1413	104183
7531000	124	-9578	1346	104387
7541000	128	-9569	1396	104488
7551000	125	-9554	1366	104654
7561000	122	-9542	1344	104779
7571000	124	-9536	1360	104848
7581000	127	-9527	1400	104947
7591000	122	-9506	1351	105183
7601000	126	-9487	1404	105392
7611000	129	-9476	1435	105505
7621000	132	-9461	1473	105674
7631000	130	-9450	1453	105805
7641000	135	-9438	1514	105936
7651000	127	-9417	1429	106171
7661000	124	-9402	1398	106344
7671000	124	-9391	1410	106469
7681000	120	-9377	1368	106621
7691000	117	-9365	1336	106762
7701000	121	-9359	1383	106834
7711000	121	-9352	1388	106916
7721000	122	-9335	1400	107108
7731000	122	-9319	1407	107294
7741000	123	-9302	1418	107481
7751000	118	-9285	1365	107679
7761000	121	-9277	1410	107780
7771000	124	-9272	1437	107833
7781000	125	-9259	1456	107987
7791000	120	-9238	1403	108232
7801000	122	-9226	1428	108375
7811000	129	-9217	1516	108470
7821000	130	-9211	1529	108550
7831000	131	-9196	1554	108725
7841000	124	-9179	1476	108921
7851000	121	-9169	1444	109040
7861000	115	-9155	1374	109211
7871000	118	-9145	1407	109328
7881000	114	-9131	1364	109499
7891000	111	-9120	1333	109628
7901000	113	-9111	1358	109744
7911000	119	-9097	1436	109909
7921000	121	-9081	1470	110095
7931000	119	-9062	1448	110331
7941000	115	-9053	1399	110445
7951000	115	-9043	1401	110563
7961000	114	-9031	1396	110710
7971000	113	-9022	1388	110826
7981000	112	-9013	1378	110928
7991000	114	-9001	1405	111086
8001000	114	-8986	1411	111263
8011000	120	-8970	1496	111463
8021000	116	-8952	1450	111689
8031000	116	-8936	1457	111883
8041000	115	-8930	1438	111958
8051000	119	-8923	1495	112050
8061000	118	-8915	1486	112149
8071000	111	-8897	1404	112386
8081000	111	-8887	1401	112512
8091000	110	-8879	1397	112607
8101000	111	-8870	1411	112721
8111000	115	-8860	1465	112842
8121000	111	-8849	1423	112987
8131000	114	-8837	1466	113142
8141000	111	-8821	1427	113345
8151000	113	-8806	1457	113546
8161000	113	-8795	1455	113682
8171000	112	-8783	1453	113834
8181000	113	-8771	1464	113993
8191000	112	-8764	1462	114088
8201000	116	-8748	1511	114289
8211000	120	-8731	1573	114519
8221000	114	-8714	1496	114732
8231000	115	-8706	1516	114838
8241000	112	-8696	1480	114977
8251000	107	-8683	1422	115144
8261000	104	-8672	1388	115292
8271000	106	-8668	1412	115345
8281000	109	-8663	1453	115411
8291000	107	-8650	1426	115585
8301000	106	-8635	1423	115791
8311000	111	-8621	1498	115974
8321000	107	-8607	1446	116171
8331000	106	-8594	1440	116338
8341000	109	-8586	1475	116445
8351000	111	-8580	1511	116528
8361000	110	-8572	1499	116640
8371000	104	-8556	1422	116853
8381000	103	-8545	1408	117016
8391000	107	-8539	1471	117087
8401000	111	-8527	1524	117250
8411000	113	-8511	1555	117478
8421000	116	-8496	1601	117677
8431000	119	-8489	1654	117782
8441000	122	-8482	1695	117878
8451000	115	-8465	1599	118110
8461000	113	-8458	1575	118204
8471000	111	-8447	1560	118371
8481000	105	-8438	1474	118499
8491000	106	-8426	1492	118668
8501000	111	-8419	1566	118758
8511000	113	-8410	1602	118879
8521000	111	-8393	1572	119120
8531000	107	-8376	1521	119369
8541000	108	-8368	1543	119484
8551000	111	-8362	1589	119574
8561000	109	-8352	1559	119708
8571000	107	-8338	1539	119913
8581000	110	-8330	1585	120025
8591000	114	-8321	1644	120154
8601000	117	-8308	1699	120342
8611000	114	-8293	1663	120560
8621000	111	-8286	1613	120662
8631000	107	-8272	1563	120868
8641000	101	-8261	1479	121028
8651000	102	-8253	1504	121143
8661000	108	-8246	1587	121245
8671000	108	-8241	1585	121327
8681000	107	-8230	1586	121486
8691000	101	-8213	1503	121745
8701000	99	-8203	1467	121891
8711000	102	-8191	1519	122061
8721000	102	-8183	1525	122181
8731000	103	-8174	1540	122320
8741000	101	-8163	1522	122489
8751000	103	-8157	1542	122573
8761000	106	-8151	1594	122664
8771000	105	-8136	1589	122883
8781000	100	-8124	1510	123081
8791000	107	-8108	1624	123308
8801000	108	-8100	1645	123431
8811000	108	-8086	1655	123650
8821000	107	-8076	1646	123808
8831000	108	-8070	1651	123893
8841000	109	-8063	1676	124001
8851000	104	-8051	1598	124190
8861000	98	-8038	1515	124387
8871000	97	-8030	1505	124514
8881000	98	-8023	1520	124620
8891000	96	-8015	1490	124750
8901000	93	-8004	1456	124916
8911000	95	-7990	1485	125133
8921000	97	-7986	1526	125205
8931000	105	-7975	1652	125362
8941000	107	-7968	1689	125486
