f/Hz	Re{Y}/µS	Im{Y}/µS	Re{Z}/mOhm	Im{Z}/mOhm
1901000	-7	61	-1723746	-16126575
1911000	-6	63	-1429980	-15635615
1921000	-4	63	-1024239	-15814776
1931000	-7	63	-1679970	-15648876
1941000	-7	63	-1713240	-15777742
1951000	-7	62	-1752186	-15916229
1961000	-6	61	-1610435	-16318270
1971000	-7	63	-1752836	-15745420
1981000	-7	64	-1710856	-15438335
1991000	-8	61	-2099250	-16186185
2001000	-8	62	-2044822	-15867635
2011000	-9	56	-2934540	-17358500
2021000	-9	65	-2093788	-15034923
2031000	-6	66	-1490461	-15069961
2041000	-10	63	-2444175	-15417536
2051000	-9	67	-2034324	-14604088
2061000	-10	66	-2314313	-14867078
2071000	-13	66	-2875986	-14618487
2081000	-10	66	-2310572	-14721708
2091000	-10	68	-2018785	-14326780
2101000	-10	64	-2251084	-15194725
2111000	-11	66	-2325794	-14674252
2121000	-11	68	-2271986	-14418051
2131000	-11	67	-2312760	-14534992
2141000	-12	69	-2382001	-14063939
2151000	-11	69	-2202904	-14051980
2161000	-12	70	-2368409	-13937884
2171000	-10	58	-3038061	-16758817
2181000	-10	69	-2104332	-14248283
2191000	-12	70	-2392938	-13911899
2201000	-8	70	-1528107	-14040129
2211000	-13	71	-2490156	-13556099
2221000	-11	73	-2114257	-13427834
2231000	-12	71	-2357741	-13636861
2241000	-13	72	-2503635	-13512785
2251000	-12	73	-2132166	-13387495
2261000	-9	73	-1650046	-13442232
2271000	-13	74	-2225246	-13077188
2281000	-10	75	-1762241	-13137938
2291000	-13	77	-2121251	-12668254
2301000	-10	75	-1756395	-13011465
2311000	-10	78	-1658045	-12528869
2321000	-10	78	-1689267	-12610780
2331000	-4	81	-554318	-12273783
2341000	-12	83	-1669063	-11816093
2351000	-10	79	-1552068	-12461729
2361000	-9	79	-1418023	-12431443
2371000	-8	80	-1282533	-12404635
2381000	-7	81	-997732	-12257212
2391000	-6	81	-870663	-12220895
2401000	-8	81	-1153034	-12274153
2411000	-7	81	-1023901	-12231484
2421000	-8	82	-1155994	-12158122
2431000	-7	84	-996774	-11872307
2441000	-8	84	-1123989	-11813429
2451000	-7	82	-1032887	-12034182
2461000	-7	82	-1052935	-12109270
2471000	-8	82	-1186140	-12037965
2481000	-6	83	-805953	-12030841
2491000	-8	86	-1021470	-11584862
2501000	-6	83	-817696	-11931951
2511000	-7	84	-949510	-11869410
2521000	-8	84	-1077230	-11808162
2531000	-9	86	-1164463	-11495147
2541000	-8	86	-1049880	-11465374
2551000	-8	86	-1069679	-11541764
2561000	-7	86	-951425	-11506442
2571000	-7	88	-942287	-11345200
2581000	-8	88	-1058767	-11280282
2591000	-9	86	-1209793	-11444373
2601000	-10	87	-1326291	-11377891
2611000	-8	88	-1086677	-11261417
2621000	-9	88	-1204241	-11205554
2631000	-7	89	-872751	-11209509
2641000	-8	89	-987617	-11157112
2651000	-9	89	-1105120	-11096072
2661000	-0	91	-11316	-10986053
2671000	-9	90	-1109415	-10999257
2681000	-22	89	-2642761	-10517103
2691000	-10	90	-1235862	-11008198
2701000	-11	90	-1343718	-10946807
2711000	-10	90	-1241520	-10915352
2721000	-10	90	-1264274	-10980777
2731000	-10	94	-1097614	-10546863
2741000	-11	92	-1229956	-10691273
2751000	-10	91	-1166592	-10866787
2761000	-9	95	-1007370	-10439766
2771000	-11	96	-1187054	-10276163
2781000	-10	96	-1093876	-10254028
2791000	-10	97	-1004553	-10230363
2801000	-11	96	-1206132	-10258994
2811000	-10	97	-1007217	-10159757
2821000	-12	99	-1172869	-9997111
2831000	-10	98	-1008445	-10075998
2841000	-10	100	-997423	-9949888
2851000	-10	99	-1009639	-10008643
2861000	-11	99	-1097905	-9962758
2871000	-11	100	-1086146	-9843400
2881000	-12	101	-1172081	-9789262
2891000	-11	101	-1087487	-9772135
2901000	-10	101	-931166	-9843927
2911000	-12	104	-1066222	-9538487
2921000	-12	101	-1108491	-9752055
2931000	-8	104	-747695	-9514851
2941000	-14	105	-1213339	-9332771
2951000	-10	105	-917473	-9428223
2961000	-9	104	-862771	-9565498
2971000	-9	104	-785198	-9541814
2981000	-10	103	-959768	-9571461
2991000	-10	106	-864029	-9384389
3001000	-20	114	-1503038	-8476081
3011000	0	111	34902	-9044953
3021000	-9	107	-797056	-9299710
3031000	-9	106	-805409	-9344720
3041000	-10	107	-887789	-9304760
3051000	-10	106	-898465	-9347249
3061000	-12	107	-1043915	-9216266
3071000	-10	105	-925165	-9440072
3081000	-11	105	-1007286	-9397236
3091000	-12	104	-1113110	-9514381
3101000	-11	106	-1012465	-9340356
3111000	-10	105	-868025	-9407948
3121000	-12	105	-1043025	-9428710
3131000	-12	106	-1034927	-9317387
3141000	-10	106	-892738	-9385393
3151000	-11	104	-996575	-9503313
3161000	-12	106	-1054730	-9299289
3171000	-11	103	-1026383	-9592121
3181000	-10	105	-925793	-9410565
3191000	-11	106	-1007784	-9367951
3201000	-11	105	-1023628	-9414780
3211000	-11	105	-945277	-9393639
3221000	-12	106	-1025690	-9349440
3231000	-12	105	-1041779	-9394714
3241000	-12	105	-1056700	-9442999
3251000	-11	107	-956574	-9264790
3261000	-12	104	-1087593	-9534243
3271000	-11	106	-989911	-9355768
3281000	-10	106	-914620	-9327794
3291000	-11	107	-911765	-9214785
3301000	-11	106	-1010285	-9326646
3311000	-12	107	-1002151	-9222298
3321000	-13	107	-1082012	-9179774
3331000	-10	108	-859911	-9174058
3341000	-6	109	-489293	-9166446
3351000	-14	108	-1161153	-9071296
3361000	-10	108	-877011	-9158562
3371000	-10	108	-888757	-9203213
3381000	-10	108	-816129	-9180801
3391000	-9	110	-729258	-9005556
3401000	-11	110	-889222	-9037542
3411000	-10	110	-823562	-9010258
3421000	-9	113	-665120	-8785293
3431000	-9	112	-749483	-8890665
3441000	-9	112	-685270	-8865870
3451000	-10	111	-773106	-8970657
3461000	-10	115	-745733	-8593593
3471000	-9	112	-708919	-8848639
3481000	-7	114	-568323	-8759036
3491000	-10	116	-764979	-8582345
3501000	-10	115	-776272	-8620459
3511000	-8	116	-583832	-8602808
3521000	-9	118	-641749	-8443456
3531000	-8	116	-590951	-8551138
3541000	-11	118	-776516	-8381040
3551000	-12	119	-842510	-8353550
3561000	-9	120	-591192	-8290429
3571000	-10	120	-653586	-8264769
3581000	-10	120	-663301	-8301249
3591000	-11	119	-795703	-8324382
3601000	-10	120	-672471	-8245484
3611000	-12	122	-791607	-8146236
3621000	-9	120	-627272	-8252827
3631000	-9	122	-625984	-8165079
3641000	-11	123	-742697	-8069842
3651000	-11	123	-691731	-8052090
3661000	-11	123	-701034	-8089762
3671000	-12	121	-778674	-8172897
3681000	-8	125	-532532	-7994774
3691000	-13	125	-821879	-7942548
3701000	-11	126	-711255	-7875400
3711000	-13	125	-835579	-7893589
3721000	-12	124	-792888	-7994198
3731000	-14	125	-902383	-7898926
3741000	-13	125	-801519	-7940671
3751000	-11	126	-686754	-7869902
3761000	-14	126	-855694	-7828825
3771000	-12	128	-742868	-7767846
3781000	-11	126	-701119	-7861259
3791000	-14	128	-856548	-7711530
3801000	-14	124	-898191	-7961199
3811000	-14	128	-816303	-7725412
3821000	-14	129	-811198	-7648803
3831000	-13	126	-787593	-7847952
3841000	-15	125	-910655	-7865760
3851000	-15	130	-872884	-7572169
3861000	-15	130	-884631	-7602342
3871000	-14	128	-851595	-7691145
3881000	-13	129	-800057	-7675521
3891000	-14	128	-810740	-7704512
3901000	-12	130	-702584	-7642237
3911000	-12	131	-700439	-7564226
3921000	-12	131	-712330	-7591878
3931000	-11	132	-608237	-7527910
3941000	-13	130	-774593	-7597200
3951000	-13	130	-785656	-7627741
3961000	-12	129	-689164	-7663287
3971000	-9	135	-471087	-7397783
3981000	-11	133	-630589	-7467523
3991000	-12	133	-683785	-7443910
4001000	2	138	124128	-7222818
4011000	-8	141	-392614	-7050217
4021000	-9	134	-502390	-7451210
4031000	-8	137	-406203	-7286098
4041000	-9	135	-462510	-7359374
4051000	-10	136	-516912	-7335265
4061000	-6	139	-329720	-7177901
4071000	-6	137	-335687	-7298146
4081000	-7	138	-342162	-7225519
4091000	-7	138	-350152	-7253975
4101000	-5	139	-261097	-7188856
4111000	-6	141	-313322	-7080661
4121000	-6	141	-276490	-7060789
4131000	-8	140	-418072	-7128831
4141000	-5	139	-282993	-7202660
4151000	-5	143	-248430	-7002251
4161000	-5	145	-215157	-6896262
4171000	-5	144	-217306	-6918959
4181000	-5	141	-265572	-7075279
4191000	-6	144	-273058	-6923656
4201000	-3	141	-135445	-7077746
4211000	-20	140	-1001055	-6998876
4221000	-3	144	-156309	-6953461
4231000	-3	143	-161721	-6979749
4241000	-4	144	-212339	-6960011
4251000	-5	142	-257329	-7032234
4261000	-12	134	-648640	-7422635
4271000	-5	143	-268955	-6995660
4281000	-6	144	-274912	-6936528
4291000	-7	142	-322058	-7004025
4301000	-10	150	-450523	-6651088
4311000	-8	146	-376341	-6833793
4321000	-8	142	-383484	-7032500
4331000	-12	151	-503609	-6588901
4341000	-7	150	-309486	-6655451
4351000	-10	140	-494322	-7103244
4361000	-6	145	-273069	-6909438
4371000	-4	148	-197215	-6763851
4381000	-8	150	-364824	-6626960
4391000	-3	149	-123428	-6726530
4401000	-7	149	-333789	-6714701
4411000	-8	149	-379370	-6693619
4421000	-8	148	-343996	-6755933
4431000	-9	150	-388635	-6658684
4441000	-8	150	-351796	-6643680
4451000	-9	150	-395376	-6625936
4461000	-6	149	-281465	-6688441
4471000	-9	151	-406752	-6589678
4481000	-8	151	-332638	-6611687
4491000	-9	153	-375469	-6516716
4501000	-9	154	-379405	-6464153
4511000	-6	155	-269471	-6447118
4521000	-6	151	-274613	-6625248
4531000	-9	154	-394123	-6450629
4541000	-11	155	-438469	-6430848
4551000	-9	156	-365714	-6381734
4561000	-9	154	-372602	-6478515
4571000	-9	157	-375835	-6350951
4581000	-9	156	-382088	-6370746
4591000	-7	157	-278558	-6354574
4601000	-9	160	-355550	-6231870
4611000	-8	157	-323022	-6361595
4621000	-4	158	-146935	-6337543
4631000	-5	158	-190701	-6320659
4641000	-7	159	-269328	-6269430
4651000	-7	157	-272317	-6365135
4661000	1	155	26264	-6443619
4671000	-4	155	-161929	-6444532
4681000	-8	161	-322647	-6177970
4691000	-7	160	-290811	-6231552
4701000	-9	162	-333636	-6146886
4711000	-11	170	-367950	-5871335
4721000	-13	156	-532224	-6364560
4731000	-7	166	-243538	-6031250
4741000	-7	162	-281457	-6151289
4751000	-5	163	-183242	-6132874
4761000	-7	162	-255941	-6155811
4771000	-7	163	-263489	-6108010
4781000	-7	163	-265853	-6123497
4791000	-4	162	-164790	-6171932
4801000	-6	161	-234797	-6195955
4811000	-5	163	-179440	-6142954
4821000	-7	164	-251836	-6097017
4831000	-5	163	-187395	-6115622
4841000	-5	157	-216834	-6380126
4851000	-8	165	-302157	-6051477
4861000	-7	165	-240111	-6068030
4871000	-8	165	-277398	-6056582
4881000	-4	165	-147019	-6072288
4891000	-8	165	-285822	-6030237
4901000	-6	163	-222922	-6113011
4911000	-6	165	-229616	-6063551
4921000	-5	163	-198819	-6114570
4931000	-7	165	-239021	-6034128
4941000	-6	164	-209105	-6085773
4951000	-5	163	-178658	-6134740
4961000	-5	166	-189707	-6019490
4971000	-9	162	-356496	-6143817
4981000	-7	163	-261826	-6126177
4991000	-3	155	-108321	-6430310
5001000	0	169	9476	-5915808
5011000	-8	164	-313080	-6086551
5021000	-5	164	-177539	-6096587
5031000	-5	167	-189074	-5983642
5041000	-6	168	-197232	-5935778
5051000	-8	167	-297823	-5990229
5061000	-6	166	-233897	-6005561
5071000	-5	170	-180767	-5889448
5081000	-6	168	-214050	-5938848
5091000	-4	168	-153004	-5954760
5101000	-3	171	-99315	-5841933
5111000	-5	170	-166458	-5865505
5121000	-6	169	-198867	-5913655
5131000	-7	169	-235938	-5900502
5141000	-5	171	-182312	-5851830
5151000	-4	169	-148922	-5900209
5161000	-4	178	-119544	-5611461
5171000	-2	175	-80221	-5713245
5181000	-3	175	-85953	-5729323
5191000	-6	172	-204269	-5814580
5201000	-6	174	-183589	-5738584
5211000	-6	182	-174242	-5495001
5221000	-5	174	-159682	-5739261
5231000	-4	173	-135091	-5782751
5241000	-3	176	-90044	-5675657
5251000	-2	180	-72404	-5545383
5261000	-4	182	-110460	-5480278
5271000	-3	178	-106415	-5609585
5281000	-4	177	-133635	-5652547
5291000	-3	186	-83022	-5366247
5301000	0	175	14258	-5701839
5311000	-9	172	-297323	-5802355
5321000	-8	181	-245516	-5526444
5331000	-20	178	-617747	-5558124
5341000	1	181	29854	-5534519
5351000	-4	179	-109980	-5592151
5361000	-5	181	-146184	-5526042
5371000	-1	192	-20660	-5219004
5381000	-22	177	-698722	-5566754
5391000	-10	183	-305133	-5434592
5401000	-3	184	-89136	-5439236
5411000	-4	179	-137555	-5568883
5421000	-6	183	-177763	-5447550
5431000	-3	184	-101409	-5429544
5441000	-6	185	-162745	-5394098
5451000	-2	187	-64827	-5346327
5461000	-4	175	-118260	-5727830
5471000	-10	192	-262210	-5205126
5481000	-6	177	-187490	-5650646
5491000	-5	187	-131575	-5353535
5501000	-1	179	-29580	-5598406
5511000	1	197	26416	-5063879
5521000	-9	193	-232899	-5169420
5531000	-5	186	-146354	-5359176
5541000	12	189	332568	-5266232
5551000	-9	187	-264982	-5338654
5561000	-4	189	-111532	-5294559
5571000	-20	186	-579614	-5304794
5581000	-4	191	-97664	-5245737
5591000	-1	191	-25441	-5226333
5601000	-1	191	-29959	-5238003
5611000	-1	184	-39488	-5435206
5621000	-3	200	-86879	-5002378
5631000	-2	190	-66414	-5254522
5641000	2	191	53469	-5227799
5651000	1	183	34249	-5458409
5661000	-4	191	-106357	-5222683
5671000	-3	195	-69528	-5131689
5681000	10	194	273343	-5132701
5691000	0	187	2895	-5354264
5701000	-5	188	-136691	-5306070
5711000	-11	196	-275984	-5096521
5721000	-0	187	-10465	-5342690
5731000	-3	200	-80607	-4992889
5741000	-3	194	-68143	-5149759
5751000	-2	193	-44493	-5188063
5761000	4	198	104596	-5056780
5771000	2	190	58970	-5249384
5781000	-0	189	-8500	-5302176
5791000	-4	204	-85017	-4908216
5801000	-2	197	-47321	-5080934
5811000	4	196	114016	-5088628
5821000	-2	202	-48380	-4942916
5831000	6	196	161621	-5100838
5841000	2	196	56775	-5088724
5851000	-0	199	-885	-5015424
5861000	-2	199	-54223	-5035303
5871000	-7	194	-184710	-5152645
5881000	-9	195	-241090	-5120912
5891000	5	194	126509	-5156863
5901000	-0	202	-3521	-4954784
5911000	-2	201	-49987	-4976604
5921000	0	195	9898	-5123040
5931000	-5	199	-128478	-5022427
5941000	-1	200	-17999	-5005018
5951000	7	199	175642	-5030242
5961000	-6	200	-161862	-4994438
5971000	-1	198	-20102	-5043385
5981000	-3	197	-90291	-5086797
5991000	3	199	87512	-5034811
6001000	-3	192	-87458	-5210977
6011000	-3	198	-81472	-5051137
6021000	3	197	81699	-5065515
6031000	-2	197	-39560	-5070135
6041000	-2	196	-59360	-5109843
6051000	-7	192	-185515	-5209526
6061000	-1	192	-34292	-5207447
6071000	-2	197	-50676	-5074182
6081000	-4	198	-108092	-5042375
6091000	-3	190	-87435	-5248866
6101000	-6	204	-153594	-4902605
6111000	-12	194	-310433	-5143333
6121000	-4	204	-93164	-4902267
6131000	0	200	5370	-4994458
6141000	-6	196	-147403	-5091977
6151000	-2	203	-49926	-4932382
6161000	-4	197	-113386	-5065992
6171000	0	198	3054	-5046009
6181000	-4	204	-86946	-4907526
6191000	-3	211	-63161	-4741261
6201000	-1	198	-29057	-5061100
6211000	-6	199	-157382	-5015826
6221000	-7	198	-181504	-5053936
6231000	-4	201	-98032	-4963998
6241000	0	199	3404	-5012688
6251000	-5	195	-133919	-5134762
6261000	-10	199	-245955	-5008471
6271000	-5	201	-113201	-4964378
6281000	-7	200	-182405	-5005443
6291000	-5	202	-122472	-4942446
6301000	-4	201	-101262	-4974485
6311000	-5	204	-110572	-4895320
6321000	-5	204	-113161	-4906706
6331000	-3	208	-62473	-4803456
6341000	-5	209	-111171	-4775488
6351000	-5	211	-117299	-4745734
6361000	-8	207	-177196	-4821114
6371000	-3	210	-78872	-4759999
6381000	-5	207	-120836	-4818680
6391000	-4	209	-81821	-4783304
6401000	-7	211	-151678	-4739688
6411000	6	212	137523	-4710915
6421000	-2	201	-54648	-4969193
6431000	-9	209	-201333	-4771748
6441000	-1	209	-13587	-4786816
6451000	-2	213	-48412	-4696052
6461000	-2	217	-43679	-4603709
6471000	-3	218	-67228	-4594865
6481000	-6	214	-122881	-4670779
6491000	-4	215	-89438	-4638788
6501000	-3	216	-73525	-4626707
6511000	3	207	78888	-4826486
6521000	-4	219	-86089	-4565718
6531000	-3	214	-57041	-4670087
6541000	-3	215	-63793	-4643753
6551000	-5	221	-99559	-4519172
6561000	-2	217	-33340	-4617561
6571000	-3	221	-67106	-4530973
6581000	-6	219	-124435	-4568573
6591000	-2	225	-46786	-4435934
6601000	1	221	23933	-4527922
6611000	-2	218	-51972	-4590948
6621000	-2	217	-32791	-4617079
6631000	-5	222	-107151	-4498574
6641000	-0	218	-1327	-4592217
6651000	-3	218	-65411	-4589546
6661000	-3	224	-63441	-4466129
6671000	-15	226	-293963	-4411172
6681000	-2	205	-44131	-4867554
6691000	-3	221	-65560	-4529150
6701000	-5	220	-104709	-4542696
6711000	-3	218	-64833	-4587239
6721000	-4	218	-88631	-4581094
6731000	-6	220	-116553	-4535245
6741000	-4	220	-80569	-4538119
6751000	-2	207	-50590	-4832385
6761000	-7	231	-125758	-4322996
6771000	-20	222	-399930	-4460574
6781000	-1	221	-18185	-4525853
6791000	-5	222	-100483	-4506664
6801000	-5	219	-99378	-4555957
6811000	-5	223	-108312	-4490192
6821000	-4	222	-72402	-4493733
6831000	-6	222	-111889	-4506830
6841000	-4	223	-78801	-4473634
6851000	-1	222	-22792	-4494710
6861000	-5	220	-97163	-4553318
6871000	-4	224	-89212	-4465424
6881000	-6	221	-125115	-4516521
6891000	-5	222	-110952	-4503465
6901000	-4	222	-75135	-4508581
6911000	-2	223	-42424	-4475988
6921000	-15	216	-329936	-4603102
6931000	-5	223	-103319	-4482033
6941000	-4	228	-82104	-4375918
6951000	-1	224	-17133	-4468702
6961000	-3	225	-60510	-4445652
6971000	-6	227	-122202	-4407835
6981000	-1	225	-11857	-4438119
6991000	-3	224	-66525	-4471480
7001000	3	220	54841	-4536894
7011000	-6	228	-115548	-4386152
7021000	-2	221	-46038	-4519013
7031000	-2	226	-43849	-4432941
7041000	0	228	624	-4379576
7051000	-6	227	-107217	-4402872
7061000	-2	230	-28883	-4345678
7071000	-2	231	-34936	-4319679
7081000	-1	228	-11766	-4377086
7091000	2	238	28573	-4208071
7101000	12	231	223658	-4310346
7111000	-3	234	-51697	-4281390
7121000	-2	234	-38526	-4272272
7131000	-2	234	-38188	-4280382
7141000	-0	233	-5693	-4283724
7151000	-3	234	-61881	-4281270
7161000	0	234	5218	-4278847
7171000	-2	239	-27402	-4175848
7181000	2	226	46910	-4418929
7191000	-3	239	-50079	-4174838
7201000	0	237	3241	-4221196
7211000	0	236	35	-4230429
7221000	-0	238	-5553	-4206596
7231000	-1	238	-24430	-4200679
7241000	-1	239	-11468	-4191349
7251000	-2	239	-30448	-4186901
7261000	-6	233	-108710	-4289540
7271000	1	239	12602	-4175736
7281000	-3	240	-59054	-4160271
7291000	-4	240	-60877	-4168674
7301000	-5	242	-83898	-4130790
7311000	0	238	6527	-4206528
7321000	-2	241	-38267	-4153458
7331000	-4	242	-76693	-4134100
7341000	-3	242	-46541	-4138346
7351000	-4	240	-64327	-4163010
7361000	-0	242	-5611	-4127770
7371000	-3	240	-52764	-4159404
7381000	0	242	5872	-4125018
7391000	-1	245	-19011	-4088070
7401000	-3	244	-51292	-4100686
7411000	-4	244	-72446	-4093684
7421000	7	242	125759	-4127612
7431000	-9	241	-162554	-4148985
7441000	-3	245	-47646	-4080480
7451000	-4	243	-62336	-4106425
7461000	-4	245	-67835	-4083529
7471000	-1	246	-24004	-4067615
7481000	-6	247	-90843	-4052831
7491000	-5	249	-81795	-4011803
7501000	-5	247	-79935	-4049388
7511000	-5	248	-84926	-4023765
7521000	-5	251	-78415	-3981774
7531000	-3	249	-46966	-4014790
7541000	-5	250	-82577	-3995521
7551000	-3	251	-40273	-3981580
7561000	-5	252	-75621	-3964127
7571000	-6	253	-93711	-3957231
7581000	-6	255	-86160	-3918140
7591000	-3	254	-41549	-3934278
7601000	-4	253	-55583	-3958759
7611000	-3	255	-51165	-3918764
7621000	-5	253	-78996	-3956461
7631000	-2	257	-31132	-3897407
7641000	-4	256	-59921	-3908189
