f/Hz	Re{Y}/µS	Im{Y}/µS	Re{Z}/mOhm	Im{Z}/mOhm
1081000	26	-3208	2573	311725
1091000	24	-3181	2383	314396
1101000	21	-3152	2110	317284
1111000	26	-3114	2686	321140
1121000	29	-3097	3075	322882
1131000	22	-3064	2310	326314
1141000	25	-3034	2704	329594
1151000	30	-3014	3299	331794
1161000	28	-2975	3167	336156
1171000	27	-2951	3049	338794
1181000	21	-2929	2474	341453
1191000	26	-2906	3122	344145
1201000	16	-2883	1937	346843
1211000	16	-2853	1986	350547
1221000	27	-2824	3380	354113
1231000	25	-2811	3222	355654
1241000	12	-2784	1610	359150
1251000	18	-2763	2382	361863
1261000	18	-2737	2424	365302
1271000	20	-2718	2731	367857
1281000	22	-2689	3062	371886
1291000	19	-2674	2714	373921
1301000	14	-2652	1996	377009
1311000	21	-2634	2980	379673
1321000	17	-2612	2449	382839
1331000	13	-2588	1955	386403
1341000	24	-2568	3598	389320
1351000	24	-2546	3656	392802
1361000	22	-2531	3445	395097
1371000	17	-2512	2663	398150
1381000	18	-2492	2943	401213
1391000	14	-2469	2274	404947
1401000	15	-2450	2489	408125
1411000	23	-2436	3806	410459
1421000	21	-2417	3630	413688
1431000	14	-2397	2391	417247
1441000	15	-2383	2576	419673
1451000	14	-2373	2540	421422
1461000	19	-2352	3489	425113
1471000	17	-2341	3144	427108
1481000	17	-2321	3144	430736
1491000	17	-2296	3280	435544
1501000	18	-2281	3532	438382
1511000	16	-2267	3137	441049
1521000	12	-2258	2257	442947
1531000	14	-2243	2858	445827
1541000	14	-2221	2862	450193
1551000	8	-2204	1711	453781
1561000	17	-2186	3603	457419
1571000	14	-2170	3076	460772
1581000	16	-2152	3388	464638
1591000	18	-2145	3927	466210
1601000	19	-2138	4194	467745
1611000	16	-2115	3678	472790
1621000	17	-2100	3933	476267
1631000	13	-2088	2922	478803
1641000	7	-2074	1638	482049
1651000	11	-2065	2464	484325
1661000	17	-2051	4066	487427
1671000	21	-2036	4984	491043
1681000	13	-2016	3248	496088
1691000	10	-2005	2506	498813
1701000	12	-1997	2918	500775
1711000	10	-1986	2610	503602
1721000	13	-1969	3274	507806
1731000	11	-1961	2749	510033
1741000	19	-1955	4913	511373
1751000	19	-1942	4991	514805
1761000	15	-1921	4050	520399
1771000	17	-1907	4777	524417
1781000	17	-1901	4820	525973
1791000	10	-1888	2887	529778
1801000	10	-1883	2735	531031
1811000	9	-1874	2672	533623
1821000	14	-1861	4161	537451
1831000	14	-1851	4205	540089
1841000	9	-1837	2783	544449
1851000	9	-1825	2745	547819
1861000	9	-1814	2625	551405
1871000	18	-1800	5562	555357
1881000	19	-1794	5819	557470
1891000	15	-1779	4886	562058
1901000	13	-1769	4138	565268
1911000	18	-1761	5672	567861
1921000	14	-1759	4652	568538
1931000	8	-1749	2677	571885
1941000	8	-1739	2490	575098
1951000	9	-1723	3039	580353
1961000	10	-1713	3350	583810
1971000	6	-1702	2151	587563
1981000	7	-1690	2570	591535
1991000	9	-1681	3282	594786
2001000	14	-1672	5174	598086
2011000	14	-1664	5188	600841
2021000	15	-1659	5506	602658
2031000	12	-1652	4283	605469
2041000	6	-1641	2409	609452
2051000	5	-1630	1925	613518
2061000	5	-1626	1858	615015
2071000	9	-1614	3486	619500
2081000	8	-1604	3234	623275
2091000	6	-1593	2445	627564
2101000	4	-1588	1613	629806
2111000	8	-1580	3277	632788
2121000	8	-1573	3329	635797
2131000	14	-1565	5780	639104
2141000	16	-1564	6611	639519
2151000	19	-1543	7987	648103
2161000	14	-1536	6092	650912
2171000	11	-1527	4511	654878
2181000	10	-1519	4122	658507
2191000	9	-1516	3759	659784
2201000	7	-1505	2939	664645
2211000	6	-1499	2880	667130
2221000	7	-1494	3211	669230
2231000	11	-1486	5019	672920
2241000	10	-1477	4475	676807
2251000	13	-1472	6112	679347
2261000	15	-1467	6986	681764
2271000	15	-1460	7202	684787
2281000	11	-1444	5434	692644
2291000	13	-1431	6265	698847
2301000	12	-1424	5861	702138
2311000	11	-1420	5659	704019
2321000	13	-1414	6748	707265
2331000	9	-1407	4537	710497
2341000	10	-1403	4888	712756
2351000	8	-1394	4254	717099
2361000	8	-1385	4177	721876
2371000	8	-1380	4017	724849
2381000	8	-1377	4198	726411
2391000	11	-1374	5769	727507
2401000	11	-1369	5734	730607
2411000	11	-1365	5809	732490
2421000	9	-1359	5091	736029
2431000	-0	-1353	-117	739178
2441000	3	-1336	1536	748263
2451000	8	-1327	4452	753428
2461000	9	-1325	5184	754576
2471000	9	-1315	5380	760386
2481000	4	-1307	2607	765207
2491000	7	-1302	4132	767796
2501000	3	-1297	1846	771256
2511000	3	-1293	1722	773669
2521000	5	-1290	3047	775432
2531000	6	-1288	3742	776664
2541000	7	-1287	4408	776774
2551000	7	-1282	4165	780223
2561000	6	-1275	3396	784092
2571000	7	-1266	4326	789803
2581000	7	-1258	4520	795058
2591000	5	-1247	3060	802090
2601000	5	-1240	3360	806269
2611000	5	-1236	3090	808906
2621000	5	-1228	3340	814541
2631000	7	-1221	4892	818890
2641000	9	-1214	5870	823781
2651000	10	-1207	6725	828789
2661000	9	-1201	6412	832763
2671000	9	-1197	6115	835403
2681000	6	-1195	4365	836826
2691000	7	-1191	5131	839501
2701000	9	-1188	6622	841578
2711000	9	-1185	6381	844162
2721000	10	-1179	7397	848130
2731000	9	-1174	6328	851695
2741000	19	-1172	13694	853111
2751000	15	-1166	10849	857422
2761000	15	-1161	11189	860863
2771000	7	-1151	5383	869144
2781000	8	-1147	6139	872001
2791000	4	-1147	3074	872153
2801000	1	-1139	604	878327
2811000	5	-1137	3654	879371
2821000	6	-1128	4476	886614
2831000	8	-1127	6263	887486
2841000	4	-1119	2932	893384
2851000	9	-1113	7379	898769
2861000	8	-1107	6832	903398
2871000	10	-1099	7879	909734
2881000	11	-1096	9093	912712
2891000	8	-1097	7030	911490
2901000	15	-1091	12475	916179
2911000	17	-1085	14201	921834
2921000	12	-1083	10591	923634
2931000	15	-1077	13067	928398
2941000	15	-1080	12613	925630
2951000	10	-1073	8966	932049
2961000	10	-1068	9180	936046
2971000	8	-1063	6992	940941
2981000	5	-1054	4923	949075
2991000	4	-1047	3523	954971
3001000	5	-1043	4634	958571
3011000	7	-1038	6596	963140
3021000	6	-1036	5888	965147
3031000	5	-1032	5141	968762
3041000	7	-1030	6318	970657
3051000	8	-1028	7615	972420
3061000	13	-1021	12022	979533
3071000	13	-1015	13015	985012
3081000	9	-1011	8765	988811
3091000	8	-1007	8030	992550
3101000	15	-1000	14638	1000039
3111000	15	-995	14840	1004734
3121000	13	-990	13206	1009594
3131000	12	-990	12699	1009798
3141000	10	-988	10243	1012066
3151000	16	-982	16984	1017741
3161000	14	-982	14599	1018155
3171000	17	-976	17841	1024118
3181000	17	-973	17996	1027268
3191000	20	-967	20994	1033226
3201000	18	-964	19322	1036519
3211000	15	-961	16763	1040699
3221000	12	-952	13354	1049767
3231000	8	-948	9401	1054973
3241000	11	-946	12611	1057309
3251000	7	-944	7719	1059615
3261000	10	-942	10834	1061922
3271000	8	-941	8984	1063185
3281000	2	-934	2797	1070542
3291000	4	-930	4083	1074894
3301000	3	-928	3282	1077218
3311000	2	-924	2676	1081790
3321000	-7	-920	-7791	1087141
3331000	2	-916	1876	1092069
3341000	3	-907	3982	1102163
3351000	8	-903	9623	1107032
3361000	9	-910	10756	1098639
3371000	13	-897	16400	1114447
3381000	11	-895	13314	1116913
3391000	17	-893	21695	1119420
3401000	11	-889	14007	1124334
3411000	13	-890	16515	1123709
3421000	10	-888	13250	1126313
3431000	14	-885	18018	1130235
3441000	10	-881	12485	1135047
3451000	8	-876	10323	1141188
3461000	6	-870	8004	1149853
3471000	4	-868	5690	1151484
3481000	4	-868	4787	1151749
3491000	3	-864	3887	1156921
3501000	-1	-858	-1023	1165674
3511000	-2	-850	-2484	1175840
3521000	3	-850	3947	1176293
3531000	1	-849	1628	1177795
3541000	6	-844	9058	1184684
3551000	6	-842	7815	1187633
3561000	11	-837	15557	1194637
3571000	11	-836	16040	1196168
3581000	9	-834	12386	1199140
3591000	10	-833	13794	1199677
3601000	9	-827	13709	1209351
3611000	9	-824	13682	1213718
3621000	15	-817	21915	1223570
3631000	6	-822	8843	1217039
3641000	13	-806	19394	1240858
3651000	15	-808	22285	1237185
3661000	15	-803	22750	1244557
3671000	16	-805	24644	1242268
3681000	19	-799	28998	1251240
3691000	17	-801	26253	1247378
3701000	12	-795	18234	1257924
3711000	13	-794	21220	1259769
3721000	13	-794	21332	1258739
3731000	12	-790	19960	1265027
3741000	12	-790	18716	1265355
3751000	13	-790	20611	1265639
3761000	10	-786	16462	1271819
3771000	7	-784	12136	1275167
3781000	6	-777	10360	1287425
3791000	4	-774	7401	1292344
3801000	10	-771	16648	1297632
3811000	7	-767	12012	1304129
3821000	4	-759	7106	1316878
3831000	7	-757	11806	1320661
3841000	6	-753	10357	1327563
3851000	6	-752	10675	1329496
3861000	8	-751	13949	1331851
3871000	7	-745	12426	1342049
3881000	5	-748	9684	1337586
3891000	5	-744	9725	1343145
3901000	1	-736	2624	1358105
3911000	4	-734	7550	1362236
3921000	1	-736	2736	1359154
3931000	10	-731	18019	1366939
3941000	4	-732	8267	1365339
3951000	6	-718	10853	1391775
3961000	6	-719	11055	1390737
3971000	9	-712	17808	1404018
3981000	16	-712	32418	1403120
3991000	16	-709	32620	1409024
4001000	13	-705	25402	1418553
4011000	12	-706	23723	1415471
4021000	11	-701	21729	1426920
4031000	16	-701	33423	1425812
4041000	24	-697	50191	1433703
4051000	14	-696	28054	1436222
4061000	14	-700	28627	1427507
4071000	15	-692	32155	1445019
4081000	14	-692	28543	1443787
4091000	10	-691	20945	1446536
4101000	14	-688	28719	1452875
4111000	14	-687	29003	1455323
4121000	10	-675	21102	1481158
4131000	8	-678	17511	1475661
4141000	8	-678	17560	1474308
4151000	3	-669	6908	1494464
4161000	4	-667	9031	1499243
4171000	4	-664	8977	1505962
4181000	2	-663	4699	1508521
4191000	1	-663	2610	1508905
4201000	5	-658	10649	1520632
4211000	4	-656	8659	1525414
4221000	6	-653	15039	1530579
4231000	7	-655	17399	1527353
4241000	4	-647	10491	1544693
4251000	10	-648	23835	1543788
4261000	5	-644	12753	1552819
4271000	5	-641	12367	1560256
4281000	4	-641	10251	1560849
4291000	5	-638	12365	1566127
4301000	7	-635	16944	1573760
4311000	7	-632	17005	1581315
4321000	7	-631	16906	1584374
4331000	5	-624	13782	1603566
4341000	8	-619	20361	1614308
4351000	9	-616	24895	1622378
4361000	6	-615	15217	1625230
4371000	5	-619	13353	1616347
4381000	8	-606	21997	1648993
4391000	8	-609	22708	1642437
4401000	7	-607	20120	1648031
4411000	8	-606	22922	1648903
4421000	8	-606	20644	1649722
4431000	10	-604	27987	1655827
4441000	9	-604	23336	1653942
4451000	10	-601	28117	1662614
4461000	10	-604	28380	1655922
4471000	11	-598	30621	1672044
4481000	9	-595	25403	1680356
4491000	11	-595	31047	1678796
4501000	11	-601	31748	1661926
4511000	4	-592	10204	1689812
4521000	7	-594	20855	1683519
4531000	8	-592	23254	1689697
4541000	6	-589	17849	1697996
4551000	5	-585	14837	1709320
4561000	5	-582	14426	1718189
4571000	5	-581	14224	1721772
4581000	7	-578	19497	1731049
4591000	4	-573	13634	1745598
4601000	5	-567	15616	1763520
4611000	6	-570	18994	1753412
4621000	7	-563	21078	1777323
4631000	7	-565	21653	1769672
4641000	6	-561	18087	1782300
4651000	4	-560	12128	1785951
4661000	5	-557	17569	1795910
4671000	4	-557	12162	1793700
4681000	0	-557	331	1796912
4691000	1	-548	4517	1824868
4701000	3	-548	10718	1823253
4711000	1	-549	4776	1821029
4721000	2	-547	7404	1828307
4731000	1	-545	3868	1835249
4741000	1	-542	3256	1845457
4751000	-2	-534	-5356	1874276
4761000	5	-533	17197	1877012
4771000	5	-528	16373	1894402
4781000	6	-525	22762	1905816
4791000	7	-524	26010	1907230
4801000	9	-519	31832	1925455
4811000	6	-519	21961	1925991
4821000	9	-512	34348	1952058
4831000	8	-516	28323	1935775
4841000	8	-519	28704	1926768
4851000	7	-512	27798	1952005
4861000	12	-515	45694	1940146
4871000	9	-515	35700	1940978
4881000	7	-510	27923	1959323
4891000	13	-512	49257	1950968
4901000	8	-512	31857	1951631
4911000	11	-510	42107	1960399
4921000	8	-510	31730	1961234
4931000	10	-510	38869	1959392
4941000	8	-509	31528	1963758
4951000	8	-510	31774	1961578
4961000	12	-512	46341	1952879
4971000	13	-506	49448	1975464
4981000	7	-501	27074	1993785
4991000	8	-499	30341	2002547
5001000	5	-496	22230	2014399
5011000	4	-495	14757	2018873
5021000	2	-491	9740	2035033
5031000	2	-487	8121	2055277
5041000	2	-482	10672	2072484
5051000	7	-482	30133	2075345
5061000	2	-480	10208	2083374
5071000	5	-479	22090	2085558
5081000	4	-477	17403	2094680
5091000	4	-474	16410	2108210
5101000	4	-472	19843	2118035
5111000	5	-468	22788	2136389
5121000	4	-468	18614	2137598
5131000	5	-464	21533	2156244
5141000	6	-462	29609	2162460
5151000	7	-462	33767	2164242
5161000	4	-463	17203	2160550
5171000	8	-460	38157	2171940
5181000	9	-458	41893	2182428
5191000	10	-455	50169	2197594
5201000	12	-453	58755	2203935
5211000	12	-459	55197	2178857
5221000	13	-450	62499	2220738
5231000	14	-445	70827	2245559
5241000	15	-446	75728	2238080
5251000	18	-446	89936	2240048
5261000	19	-443	94608	2251091
5271000	17	-438	89314	2281164
5281000	15	-438	79675	2277969
5291000	6	-436	30941	2292209
5301000	14	-439	75021	2276735
5311000	14	-436	74565	2292965
5321000	17	-435	88949	2295010
5331000	9	-431	48690	2320176
5341000	9	-431	49014	2317207
5351000	9	-430	49029	2324000
5361000	11	-427	58153	2341351
5371000	9	-426	47892	2347999
5381000	12	-424	67881	2355696
5391000	12	-425	68045	2352476
5401000	12	-422	67070	2369712
5411000	12	-422	67080	2366385
5421000	10	-419	55807	2383419
5431000	13	-421	71618	2375556
5441000	11	-418	60892	2392999
5451000	14	-414	81496	2411711
5461000	18	-416	102883	2398047
5471000	15	-412	86226	2421194
5481000	18	-413	107904	2418054
5491000	17	-411	102225	2430937
5501000	22	-414	129139	2411341
5511000	17	-413	96665	2418384
5521000	16	-408	96104	2447831
5531000	18	-406	106981	2455582
5541000	18	-407	107271	2452183
5551000	18	-403	112633	2476865
5561000	14	-400	89211	2495872
5571000	19	-406	112671	2459005
5581000	16	-399	100434	2500552
5591000	10	-395	64322	2530678
5601000	13	-396	82196	2521860
5611000	7	-394	45480	2539802
5621000	1	-393	9048	2544860
5631000	10	-389	68040	2570075
5641000	5	-390	31963	2563863
5651000	-1	-387	-6482	2580996
5661000	8	-385	54007	2594903
5671000	8	-384	53311	2603384
5681000	3	-380	19587	2628515
5691000	6	-379	44220	2639467
5701000	7	-375	48633	2668153
5711000	7	-379	50294	2637993
5721000	8	-372	60020	2686997
5731000	12	-368	85678	2711228
5741000	12	-369	85895	2707024
5751000	11	-366	84666	2730222
5761000	15	-361	118390	2761972
5771000	10	-361	75504	2770558
5781000	5	-363	40785	2756772
5791000	13	-354	101555	2820640
5801000	14	-355	108993	2808796
5811000	11	-352	85303	2840076
5821000	11	-351	92456	2843316
5831000	10	-352	77716	2838521
5841000	15	-354	122955	2820954
5851000	12	-348	98476	2867942
5861000	9	-348	74984	2869584
5871000	8	-344	64974	2902636
5881000	8	-345	64686	2897940
5891000	8	-344	63902	2908765
5901000	9	-344	79723	2904935
5911000	9	-343	78575	2915491
5921000	8	-341	69374	2934308
5931000	11	-342	93910	2923345
5941000	9	-339	76314	2949582
5951000	8	-337	66631	2968450
5961000	10	-338	91425	2956856
5971000	8	-338	66570	2958929
5981000	6	-340	51748	2936873
5991000	8	-334	72098	2990204
6001000	10	-335	88703	2985725
6011000	12	-333	104668	2998859
6021000	9	-325	83061	3078445
6031000	8	-328	75873	3046726
6041000	11	-329	102072	3034480
6051000	11	-326	100147	3063262
6061000	11	-327	99958	3057854
6071000	11	-324	107371	3079094
6081000	12	-322	115117	3100854
6091000	15	-323	141792	3087439
6101000	15	-324	141405	3081879
6111000	18	-318	176435	3130859
6121000	17	-318	167371	3134994
6131000	15	-315	147985	3166227
6141000	19	-317	184788	3142772
6151000	12	-314	118629	3182380
6161000	15	-315	146847	3168697
6171000	17	-312	174129	3191391
6181000	23	-312	230425	3184976
6191000	15	-308	153101	3236801
6201000	9	-305	101441	3277957
6211000	11	-308	112966	3243525
6221000	12	-290	145984	3447530
6231000	24	-299	262897	3323082
6241000	11	-293	124302	3411007
6251000	12	-292	134559	3415627
6261000	15	-289	176569	3454111
6271000	7	-291	77405	3431966
6281000	5	-285	60372	3502221
6291000	14	-283	173292	3524950
6301000	13	-280	171698	3564402
6311000	10	-278	134408	3592313
6321000	12	-276	157572	3610945
6331000	15	-276	193328	3617005
6341000	12	-276	155965	3621179
6351000	12	-274	154643	3638325
6361000	6	-274	78876	3651893
6371000	13	-268	175855	3725274
6381000	13	-268	175295	3717706
6391000	9	-276	115102	3618772
6401000	7	-270	97532	3698664
6411000	11	-272	149094	3669739
6421000	9	-269	120819	3711919
6431000	8	-269	106906	3716418
6441000	7	-266	103062	3760730
6451000	7	-269	93018	3712738
6461000	11	-273	146024	3658121
6471000	12	-271	169123	3676890
6481000	11	-269	154617	3707258
6491000	10	-262	149929	3803985
6501000	12	-266	164263	3756628
6511000	10	-264	148680	3788660
6521000	16	-267	229018	3729999
6531000	11	-262	159357	3814562
6541000	12	-267	174600	3740687
6551000	14	-255	211086	3913024
6561000	16	-255	238959	3904093
6571000	11	-259	168321	3851972
6581000	15	-254	236519	3915381
6591000	14	-254	221405	3920736
6601000	15	-252	234772	3956729
6611000	10	-252	160081	3961453
6621000	12	-252	188629	3954988
6631000	12	-243	197599	4113796
6641000	16	-246	260519	4042113
6651000	12	-247	197918	4032284
6661000	12	-248	197243	4023129
6671000	13	-244	210095	4092396
6681000	12	-242	208627	4114818
6691000	9	-242	159098	4119819
6701000	13	-244	222652	4081394
6711000	12	-242	204680	4120668
6721000	11	-242	187459	4127521
6731000	11	-240	185815	4150117
6741000	8	-238	148925	4205093
6751000	7	-237	130301	4211311
6761000	9	-239	164946	4170281
6771000	6	-236	109287	4240010
6781000	9	-237	160488	4216929
6791000	9	-235	157149	4242349
6801000	12	-234	222814	4270211
6811000	10	-232	186987	4293998
6821000	10	-231	184280	4317909
6831000	10	-234	184666	4273018
6841000	12	-227	232846	4387114
6851000	13	-227	249149	4395574
6861000	16	-219	323139	4536697
6871000	20	-220	416042	4502836
6881000	16	-220	319272	4514512
6891000	17	-215	359083	4620984
6901000	22	-216	457035	4586335
6911000	18	-212	398778	4679927
6921000	19	-218	392710	4546746
6931000	18	-215	393911	4616336
6941000	20	-215	432220	4603565
6951000	18	-212	392485	4676042
6961000	15	-208	350522	4791567
6971000	28	-209	622090	4695857
6981000	19	-210	430856	4720890
6991000	17	-207	390121	4797444
7001000	20	-208	452061	4762071
7011000	14	-205	343811	4863442
7021000	17	-206	408015	4826598
7031000	17	-203	408636	4903394
7041000	21	-206	491101	4798799
7051000	14	-201	336249	4949233
7061000	14	-205	334746	4845727
7071000	11	-199	285282	5015000
7081000	16	-201	400859	4931634
7091000	12	-197	305215	5059584
7101000	9	-197	229358	5069845
7111000	16	-196	421846	5059344
7121000	10	-192	269990	5194503
7131000	11	-202	275787	4940398
7141000	5	-191	134280	5236277
7151000	8	-192	212023	5200685
7161000	3	-192	81808	5200848
7171000	5	-191	127474	5241498
7181000	4	-189	121964	5279314
7191000	8	-191	228008	5223078
7201000	3	-185	102197	5414753
7211000	7	-188	190144	5325735
7221000	6	-184	180300	5418332
7231000	5	-184	149681	5426811
7241000	8	-185	233190	5391366
7251000	9	-182	282968	5490300
7261000	8	-181	251175	5501445
7271000	6	-182	192983	5481552
7281000	9	-178	269646	5614646
7291000	7	-175	231980	5688765
7301000	4	-172	123329	5822977
7311000	7	-170	247503	5880031
7321000	12	-171	410028	5836214
7331000	7	-167	234919	5976789
7341000	6	-167	197583	5990393
7351000	6	-164	224223	6076206
7361000	7	-164	254226	6092949
7371000	11	-168	395313	5941951
7381000	6	-161	242793	6200068
7391000	5	-159	194274	6288008
7401000	5	-159	190965	6269256
7411000	8	-160	305210	6218145
7421000	9	-157	372989	6349792
7431000	1	-157	59920	6378964
7441000	7	-156	288254	6380275
7451000	7	-152	314432	6560988
7461000	6	-152	266979	6579320
7471000	1	-155	33065	6449035
7481000	4	-142	221760	7059997
7491000	8	-141	408422	7047817
7501000	7	-148	328256	6749091
7511000	8	-144	406413	6904839
7521000	7	-142	351850	7017520
7531000	11	-132	640705	7500206
7541000	12	-139	627219	7161826
7551000	17	-134	936496	7316464
7561000	15	-143	703355	6912866
7571000	13	-132	727037	7487335
7581000	11	-135	613209	7357247
7591000	13	-135	712514	7332691
7601000	12	-135	657977	7358644
7611000	13	-134	704059	7381263
7621000	11	-133	596287	7459253
7631000	16	-133	907613	7416181
7641000	13	-129	759267	7675437
7651000	13	-131	745147	7533546
7661000	16	-131	903595	7546148
7671000	10	-132	572524	7529825
7681000	14	-132	787437	7496302
7691000	13	-132	727402	7532139
7701000	12	-131	665064	7561900
7711000	13	-133	712945	7478968
7721000	12	-129	713026	7670330
7731000	12	-132	703722	7535097
7741000	12	-132	697639	7505024
7751000	13	-130	752249	7637238
7761000	13	-130	747016	7604524
7771000	10	-128	574919	7748742
7781000	11	-129	681657	7721546
7791000	8	-128	502047	7752568
7801000	9	-126	550851	7900788
7811000	15	-131	879359	7512082
7821000	10	-123	658200	8078009
7831000	12	-121	787307	8161365
7841000	11	-125	710037	7943185
7851000	15	-123	955069	8024293
7861000	15	-120	1025191	8176091
7871000	13	-123	880133	8028099
7881000	15	-119	1017618	8243026
7891000	18	-115	1308257	8456850
7901000	14	-117	1021880	8454875
7911000	10	-114	739371	8715919
7921000	18	-114	1381765	8546294
7931000	15	-114	1168444	8614514
7941000	10	-108	892590	9214264
7951000	19	-109	1568452	8856735
7961000	12	-101	1163473	9719507
7971000	10	-98	996816	10064607
7981000	10	-106	869937	9384204
7991000	9	-102	870487	9700499
8001000	12	-105	1113952	9376025
8011000	14	-105	1271632	9315630
8021000	10	-96	1061725	10311633
8031000	6	-99	646499	10074037
8041000	7	-98	731734	10127992
8051000	7	-97	717819	10273098
8061000	9	-101	898741	9826932
8071000	6	-94	687819	10578681
8081000	10	-94	1106053	10523378
8091000	7	-96	775706	10366379
8101000	3	-90	389384	11081705
8111000	6	-94	629278	10591172
8121000	6	-90	699489	11120179
8131000	2	-88	310134	11394256
8141000	3	-83	362907	11988566
8151000	5	-87	654076	11415699
8161000	4	-85	488000	11715543
8171000	5	-86	623314	11528334
8181000	3	-84	446336	11861691
8191000	7	-89	846836	11181561
8201000	3	-85	431381	11728067
8211000	4	-83	528623	12075848
8221000	12	-83	1757637	11812864
8231000	10	-73	1772350	13489250
8241000	8	-80	1194846	12318714
8251000	12	-74	2078109	13273498
8261000	13	-75	2190562	12983933
8271000	10	-72	1915409	13639925
8281000	15	-68	3163587	14104950
8291000	13	-70	2632785	13762093
8301000	15	-63	3563474	14896901
8311000	10	-69	2082694	14267196
8321000	18	-63	4145322	14704404
8331000	20	-58	5246965	15382662
8341000	13	-62	3145565	15503783
8351000	15	-59	4042684	15866927
8361000	16	-63	3668483	14871976
8371000	13	-57	3896781	16543942
8381000	14	-60	3687904	15934909
8391000	15	-63	3627765	15062465
8401000	15	-56	4406280	16566009
8411000	16	-56	4719871	16609995
8421000	14	-58	3959455	16130182
8431000	11	-54	3818028	17849065
8441000	10	-53	3486519	18104936
8451000	12	-51	4249576	18467057
8461000	11	-53	3759096	18061963
8471000	13	-53	4309316	17764798
8481000	12	-55	3833170	17448000
8491000	12	-50	4544768	18846722
8501000	13	-45	6116911	20644354
8511000	11	-50	4172171	18967884
8521000	7	-49	2749110	19851011
8531000	8	-53	2910651	18545869
8541000	8	-48	3493751	20159528
8551000	6	-49	2625663	20028820
8561000	5	-49	2203516	20262766
8571000	7	-44	3692453	22199302
8581000	8	-43	4151786	22458957
8591000	4	-44	2109856	22385372
8601000	7	-43	3579454	22515920
8611000	5	-44	2457322	22363950
8621000	8	-43	3932442	22511535
8631000	5	-47	2329495	21050819
8641000	7	-40	4045492	24191019
8651000	8	-40	4685403	24369016
8661000	7	-39	4105312	24785763
8671000	10	-40	5710735	23519472
8681000	6	-38	4246435	25492659
