f/Hz	Re{Y}/µS	Im{Y}/µS	Re{Z}/mOhm	Im{Z}/mOhm
2091000	253	-16452	934	60768
2101000	259	-16366	966	61089
2111000	252	-16277	949	61421
2121000	250	-16201	953	61709
2131000	259	-16138	993	61949
2141000	247	-16054	956	62273
2151000	254	-15981	996	62560
2161000	246	-15904	972	62864
2171000	244	-15835	975	63138
2181000	242	-15758	975	63447
2191000	236	-15683	959	63748
2201000	230	-15627	941	63978
2211000	230	-15542	954	64328
2221000	228	-15471	952	64621
2231000	233	-15401	981	64918
2241000	242	-15337	1028	65186
2251000	237	-15264	1019	65497
2261000	228	-15192	988	65811
2271000	229	-15137	998	66046
2281000	217	-15059	956	66394
2291000	218	-14995	969	66676
2301000	227	-14943	1017	66906
2311000	223	-14863	1009	67266
2321000	219	-14795	1002	67573
2331000	223	-14737	1027	67840
2341000	218	-14669	1012	68154
2351000	214	-14608	1003	68439
2361000	218	-14546	1031	68731
2371000	220	-14489	1047	69003
2381000	216	-14433	1037	69269
2391000	213	-14367	1030	69591
2401000	210	-14311	1025	69860
2411000	215	-14246	1061	70177
2421000	215	-14184	1068	70487
2431000	214	-14126	1073	70775
2441000	209	-14068	1056	71069
2451000	222	-14000	1134	71413
2461000	207	-13953	1064	71651
2471000	203	-13895	1052	71951
2481000	210	-13837	1097	72252
2491000	200	-13784	1053	72531
2501000	200	-13731	1061	72811
2511000	199	-13681	1064	73077
2521000	203	-13621	1096	73398
2531000	191	-13573	1037	73661
2541000	187	-13507	1027	74022
2551000	197	-13458	1087	74291
2561000	191	-13414	1063	74535
2571000	189	-13353	1060	74873
2581000	195	-13302	1104	75163
2591000	188	-13244	1071	75489
2601000	190	-13193	1089	75781
2611000	184	-13147	1067	76046
2621000	190	-13097	1110	76338
2631000	184	-13050	1083	76615
2641000	185	-13006	1095	76870
2651000	185	-12945	1105	77236
2661000	183	-12899	1098	77512
2671000	185	-12852	1119	77796
2681000	183	-12805	1114	78079
2691000	179	-12748	1099	78426
2701000	176	-12703	1090	78708
2711000	175	-12653	1095	79019
2721000	175	-12609	1103	79293
2731000	176	-12560	1115	79602
2741000	172	-12515	1097	79890
2751000	172	-12467	1104	80197
2761000	179	-12426	1160	80463
2771000	173	-12369	1130	80833
2781000	168	-12328	1102	81102
2791000	173	-12296	1143	81313
2801000	172	-12241	1146	81679
2811000	167	-12188	1124	82030
2821000	167	-12148	1133	82300
2831000	173	-12106	1181	82586
2841000	177	-12063	1217	82881
2851000	172	-12017	1191	83198
2861000	172	-11988	1199	83396
2871000	168	-11939	1179	83740
2881000	173	-11901	1222	84008
2891000	165	-11850	1177	84368
2901000	163	-11816	1170	84617
2911000	166	-11766	1196	84974
2921000	160	-11724	1165	85281
2931000	167	-11687	1220	85551
2941000	159	-11641	1172	85890
2951000	166	-11615	1228	86076
2961000	163	-11571	1216	86404
2971000	167	-11532	1255	86694
2981000	155	-11489	1177	87027
2991000	158	-11453	1204	87298
3001000	154	-11407	1181	87649
3011000	158	-11375	1220	87895
3021000	154	-11341	1193	88161
3031000	149	-11296	1168	88510
3041000	150	-11264	1184	88761
3051000	145	-11224	1148	89083
3061000	146	-11188	1169	89365
3071000	152	-11158	1224	89607
3081000	149	-11106	1207	90022
3091000	158	-11078	1285	90250
3101000	151	-11034	1242	90611
3111000	157	-10998	1298	90911
3121000	151	-10964	1255	91189
3131000	150	-10924	1260	91523
3141000	147	-10896	1242	91756
3151000	145	-10856	1226	92097
3161000	139	-10826	1183	92351
3171000	138	-10794	1183	92627
3181000	137	-10750	1189	93005
3191000	140	-10721	1218	93263
3201000	135	-10683	1181	93595
3211000	141	-10658	1237	93812
3221000	140	-10627	1235	94085
3231000	135	-10580	1204	94501
3241000	140	-10550	1258	94774
3251000	135	-10511	1222	95119
3261000	140	-10489	1276	95318
3271000	145	-10462	1327	95563
3281000	146	-10417	1349	95981
3291000	145	-10383	1341	96296
3301000	145	-10350	1356	96603
3311000	144	-10317	1348	96910
3321000	139	-10288	1311	97184
3331000	137	-10258	1301	97463
3341000	131	-10226	1251	97771
3351000	132	-10198	1268	98040
3361000	130	-10159	1262	98419
3371000	138	-10141	1337	98589
3381000	138	-10110	1346	98896
3391000	135	-10073	1330	99256
3401000	129	-10042	1281	99565
3411000	135	-10019	1343	99789
3421000	123	-9982	1231	100165
3431000	127	-9958	1282	100401
3441000	129	-9930	1312	100689
3451000	130	-9895	1325	101047
3461000	131	-9858	1349	101428
3471000	136	-9836	1405	101645
3481000	121	-9798	1256	102048
3491000	128	-9777	1336	102264
3501000	128	-9749	1349	102554
3511000	126	-9725	1336	102810
3521000	126	-9697	1335	103104
3531000	125	-9665	1343	103446
3541000	116	-9630	1255	103823
3551000	120	-9606	1302	104089
3561000	120	-9576	1304	104416
3571000	123	-9567	1347	104510
3581000	120	-9525	1321	104968
3591000	117	-9496	1301	105288
3601000	125	-9474	1397	105537
3611000	112	-9442	1252	105893
3621000	121	-9410	1363	106248
3631000	125	-9394	1414	106430
3641000	116	-9366	1327	106750
3651000	120	-9339	1373	107066
3661000	117	-9321	1343	107269
3671000	109	-9284	1262	107697
3681000	113	-9264	1322	107927
3691000	115	-9239	1346	108223
3701000	120	-9217	1416	108472
3711000	117	-9183	1390	108879
3721000	108	-9155	1292	109215
3731000	120	-9140	1438	109390
3741000	103	-9111	1243	109749
3751000	111	-9085	1345	110055
3761000	116	-9057	1409	110397
3771000	131	-9039	1607	110603
3781000	120	-8999	1484	111103
3791000	113	-8979	1404	111356
3801000	113	-8965	1404	111528
3811000	104	-8927	1301	111999
3821000	101	-8921	1273	112077
3831000	101	-8888	1282	112495
3841000	106	-8874	1345	112667
3851000	105	-8843	1338	113063
3861000	108	-8809	1391	113505
3871000	106	-8793	1377	113707
3881000	109	-8767	1421	114050
3891000	106	-8741	1387	114380
3901000	105	-8713	1386	114759
3911000	105	-8698	1382	114947
3921000	109	-8672	1452	115295
3931000	109	-8656	1453	115507
3941000	100	-8634	1346	115802
3951000	105	-8612	1418	116099
3961000	96	-8586	1308	116458
3971000	103	-8568	1405	116699
3981000	106	-8542	1459	117049
3991000	110	-8523	1512	117312
4001000	101	-8493	1396	117731
4011000	93	-8468	1293	118081
4021000	98	-8451	1372	118307
4031000	100	-8435	1411	118530
4041000	104	-8401	1473	119021
4051000	105	-8382	1499	119281
4061000	108	-8356	1540	119656
4071000	111	-8345	1593	119811
4081000	102	-8314	1478	120254
4091000	102	-8302	1486	120428
4101000	101	-8282	1477	120719
4111000	99	-8267	1448	120948
4121000	97	-8238	1430	121370
4131000	97	-8215	1439	121709
4141000	99	-8193	1469	122034
4151000	99	-8175	1482	122310
4161000	100	-8159	1499	122549
4171000	100	-8137	1508	122882
4181000	102	-8107	1559	123323
4191000	107	-8092	1627	123562
4201000	101	-8075	1544	123815
4211000	95	-8051	1464	124198
4221000	103	-8040	1595	124352
4231000	104	-8029	1609	124533
4241000	99	-8002	1538	124942
4251000	87	-7978	1367	125336
4261000	93	-7954	1471	125708
4271000	92	-7933	1455	126037
4281000	94	-7924	1490	126185
4291000	88	-7901	1416	126546
4301000	85	-7879	1376	126903
4311000	89	-7865	1438	127128
4321000	102	-7838	1666	127560
4331000	101	-7826	1653	127762
4341000	97	-7802	1592	128155
4351000	95	-7778	1574	128542
4361000	90	-7762	1495	128813
4371000	89	-7750	1488	129019
4381000	88	-7739	1465	129205
4391000	86	-7710	1454	129684
4401000	89	-7697	1502	129895
4411000	92	-7677	1561	130234
4421000	94	-7663	1604	130470
4431000	91	-7640	1555	130867
4441000	91	-7615	1575	131296
4451000	93	-7599	1605	131579
4461000	94	-7581	1637	131888
4471000	99	-7567	1726	132134
4481000	93	-7543	1626	132556
4491000	89	-7526	1563	132857
4501000	89	-7512	1581	133108
4511000	86	-7492	1531	133452
4521000	90	-7478	1607	133701
4531000	89	-7458	1598	134067
4541000	86	-7438	1552	134420
4551000	81	-7420	1466	134756
4561000	79	-7406	1448	135013
4571000	86	-7399	1563	135142
4581000	82	-7375	1505	135584
4591000	83	-7359	1541	135874
4601000	91	-7343	1683	136156
4611000	91	-7322	1699	136563
4621000	93	-7310	1744	136784
4631000	96	-7292	1812	137107
4641000	90	-7276	1700	137410
4651000	83	-7254	1583	137842
4661000	83	-7242	1577	138071
4671000	85	-7231	1626	138267
4681000	84	-7214	1611	138593
4691000	80	-7189	1551	139090
4701000	87	-7177	1684	139307
4711000	83	-7164	1619	139565
4721000	87	-7148	1694	139871
4731000	86	-7132	1685	140193
4741000	87	-7112	1728	140577
4751000	87	-7089	1738	141043
4761000	83	-7076	1648	141304
4771000	83	-7061	1660	141599
4781000	83	-7054	1665	141748
4791000	80	-7038	1619	142060
4801000	75	-7017	1529	142496
4811000	76	-7003	1543	142777
4821000	72	-6983	1479	143185
4831000	79	-6972	1623	143415
4841000	85	-6964	1748	143564
4851000	78	-6946	1609	143953
4861000	74	-6925	1541	144378
4871000	74	-6914	1551	144615
4881000	75	-6898	1580	144945
4891000	83	-6885	1757	145227
4901000	84	-6867	1788	145603
4911000	81	-6849	1719	145989
4921000	78	-6835	1663	146292
4931000	78	-6820	1668	146617
4941000	71	-6808	1534	146874
4951000	73	-6794	1583	147174
4961000	76	-6788	1650	147306
4971000	78	-6769	1711	147710
4981000	75	-6752	1639	148085
4991000	73	-6734	1619	148489
5001000	78	-6718	1725	148830
5011000	79	-6706	1755	149109
5021000	82	-6699	1822	149252
5031000	78	-6673	1763	149840
5041000	79	-6659	1781	150157
5051000	79	-6649	1782	150385
5061000	80	-6641	1820	150559
5071000	83	-6630	1895	150817
5081000	81	-6618	1840	151091
5091000	76	-6610	1732	151278
5101000	74	-6576	1713	152045
5111000	73	-6570	1697	152197
5121000	73	-6556	1692	152521
5131000	73	-6543	1716	152819
5141000	77	-6534	1812	153026
5151000	73	-6521	1706	153329
5161000	67	-6503	1584	153748
5171000	66	-6492	1560	154019
5181000	76	-6476	1806	154405
5191000	85	-6462	2029	154732
5201000	81	-6445	1951	155127
5211000	78	-6438	1894	155313
5221000	81	-6422	1961	155684
5231000	76	-6406	1840	156087
5241000	75	-6395	1821	156344
5251000	68	-6380	1673	156722
5261000	69	-6370	1710	156972
5271000	71	-6356	1762	157302
5281000	79	-6345	1950	157570
5291000	73	-6329	1812	157991
5301000	66	-6319	1654	158229
5311000	70	-6302	1765	158660
5321000	76	-6292	1925	158905
5331000	81	-6279	2057	159235
5341000	82	-6267	2081	159537
5351000	83	-6258	2122	159756
5361000	77	-6237	1967	160317
5371000	73	-6228	1889	160536
5381000	73	-6212	1903	160948
5391000	72	-6201	1884	161250
5401000	76	-6193	1973	161447
5411000	76	-6182	1976	161732
5421000	67	-6164	1759	162225
5431000	69	-6152	1817	162525
5441000	64	-6141	1702	162834
5451000	66	-6131	1756	163086
5461000	64	-6118	1697	163428
5471000	63	-6107	1697	163721
5481000	70	-6096	1882	164007
5491000	77	-6086	2076	164273
5501000	74	-6068	2009	164775
5511000	70	-6055	1905	165140
5521000	69	-6046	1889	165381
5531000	67	-6032	1832	165773
5541000	63	-6022	1743	166028
5551000	63	-6017	1734	166180
5561000	64	-6009	1763	166399
5571000	64	-5998	1770	166692
5581000	60	-5977	1672	167283
5591000	66	-5962	1853	167701
5601000	70	-5952	1987	167991
5611000	66	-5942	1859	168268
5621000	63	-5923	1803	168805
5631000	71	-5917	2020	168985
5641000	80	-5908	2300	169224
5651000	76	-5899	2181	169480
5661000	72	-5880	2071	170034
5671000	72	-5874	2075	170218
5681000	68	-5860	1978	170618
5691000	66	-5849	1928	170960
5701000	70	-5843	2062	171126
5711000	73	-5833	2154	171411
5721000	71	-5823	2091	171714
5731000	64	-5802	1899	172326
5741000	62	-5795	1857	172534
5751000	63	-5785	1879	172848
5761000	63	-5781	1889	172971
5771000	64	-5772	1907	173242
5781000	62	-5758	1860	173648
5791000	66	-5748	1996	173948
5801000	75	-5735	2267	174335
5811000	72	-5721	2201	174778
5821000	68	-5707	2094	175210
5831000	66	-5697	2025	175520
5841000	67	-5681	2067	175989
5851000	61	-5675	1900	176180
5861000	60	-5666	1866	176468
5871000	66	-5661	2065	176626
5881000	63	-5654	1958	176836
5891000	58	-5640	1835	177286
5901000	59	-5625	1867	177757
5911000	62	-5613	1953	178125
5921000	62	-5605	1966	178396
5931000	63	-5592	2012	178813
5941000	59	-5582	1884	179138
5951000	67	-5573	2147	179399
5961000	67	-5564	2167	179687
5971000	70	-5557	2279	179922
5981000	68	-5546	2214	180290
5991000	60	-5533	1968	180710
6001000	60	-5525	1973	180973
6011000	60	-5514	1976	181320
6021000	57	-5508	1885	181522
6031000	59	-5499	1947	181825
6041000	63	-5488	2105	182184
6051000	64	-5480	2130	182441
6061000	65	-5469	2159	182823
6071000	59	-5456	1977	183266
6081000	55	-5442	1862	183751
6091000	54	-5437	1829	183912
6101000	56	-5428	1908	184211
6111000	60	-5412	2059	184736
6121000	64	-5399	2187	185202
6131000	62	-5395	2147	185346
6141000	64	-5388	2219	185588
6151000	66	-5380	2271	185846
6161000	63	-5365	2174	186358
6171000	57	-5357	2002	186655
6181000	57	-5351	1991	186845
6191000	53	-5339	1849	187278
6201000	50	-5329	1769	187624
6211000	55	-5320	1941	187957
6221000	55	-5314	1965	188153
6231000	62	-5301	2222	188611
6241000	63	-5295	2236	188846
6251000	57	-5277	2048	189491
6261000	58	-5273	2073	189631
6271000	59	-5261	2116	190058
6281000	61	-5255	2222	190255
6291000	61	-5240	2210	190798
6301000	62	-5229	2260	191197
6311000	63	-5222	2300	191477
6321000	63	-5218	2319	191627
6331000	63	-5215	2321	191743
6341000	61	-5205	2238	192096
6351000	58	-5197	2138	192405
6361000	55	-5189	2037	192699
6371000	54	-5175	2011	193212
6381000	55	-5162	2052	193706
6391000	57	-5154	2161	194019
6401000	58	-5148	2200	194235
6411000	59	-5139	2227	194558
6421000	60	-5135	2278	194719
6431000	57	-5127	2168	195026
6441000	54	-5117	2061	195397
6451000	52	-5093	2023	196310
6461000	56	-5088	2170	196506
6471000	61	-5078	2365	196906
6481000	61	-5072	2387	197124
6491000	64	-5064	2510	197432
6501000	62	-5058	2421	197696
6511000	63	-5049	2487	198040
6521000	60	-5043	2359	198261
6531000	63	-5037	2501	198508
6541000	60	-5030	2352	198798
6551000	57	-5020	2244	199190
6561000	54	-5004	2147	199817
6571000	54	-4994	2149	200198
6581000	55	-4986	2195	200552
6591000	51	-4977	2055	200907
6601000	49	-4970	1976	201198
6611000	52	-4966	2102	201363
6621000	55	-4959	2243	201631
6631000	62	-4948	2549	202077
6641000	66	-4940	2711	202396
6651000	61	-4928	2502	202873
6661000	55	-4915	2276	203450
6671000	55	-4906	2289	203815
6681000	57	-4906	2351	203804
6691000	55	-4900	2294	204061
6701000	55	-4896	2309	204239
6711000	55	-4887	2304	204601
6721000	53	-4883	2221	204780
6731000	57	-4874	2418	205158
6741000	57	-4867	2397	205441
6751000	59	-4856	2493	205889
6761000	59	-4851	2490	206097
6771000	48	-4831	2053	206974
6781000	50	-4828	2151	207081
6791000	50	-4824	2153	207292
6801000	52	-4814	2255	207720
6811000	53	-4804	2293	208139
6821000	58	-4793	2530	208604
6831000	61	-4786	2665	208912
6841000	62	-4780	2699	209192
6851000	60	-4773	2642	209470
6861000	60	-4768	2627	209720
6871000	52	-4752	2318	210390
6881000	49	-4747	2173	210627
6891000	48	-4741	2113	210925
6901000	49	-4734	2170	211227
6911000	51	-4725	2276	211620
6921000	43	-4716	1946	212029
6931000	49	-4709	2213	212342
6941000	49	-4701	2224	212707
6951000	51	-4695	2310	212986
6961000	54	-4686	2476	213393
6971000	55	-4684	2526	213471
6981000	57	-4674	2609	213896
6991000	58	-4663	2652	214436
7001000	59	-4653	2704	214876
7011000	58	-4646	2681	215225
7021000	56	-4638	2607	215586
7031000	52	-4626	2442	216129
7041000	52	-4619	2416	216489
7051000	51	-4613	2393	216739
7061000	50	-4610	2366	216916
7071000	53	-4603	2519	217223
7081000	56	-4597	2650	217493
7091000	67	-4590	3195	217837
7101000	57	-4574	2733	218602
7111000	55	-4573	2628	218625
7121000	51	-4562	2466	219196
7131000	47	-4557	2285	219410
7141000	48	-4556	2323	219481
7151000	52	-4550	2535	219774
7161000	50	-4546	2398	219951
7171000	51	-4546	2464	219967
7181000	51	-4531	2484	220650
7191000	56	-4516	2733	221415
7201000	58	-4510	2861	221678
7211000	65	-4501	3213	222111
7221000	64	-4500	3174	222174
7231000	65	-4494	3198	222474
7241000	59	-4484	2941	222985
7251000	56	-4473	2777	223550
7261000	50	-4466	2503	223890
7271000	53	-4465	2649	223956
7281000	52	-4455	2638	224457
7291000	49	-4448	2486	224815
7301000	48	-4437	2463	225373
7311000	50	-4434	2544	225505
7321000	53	-4427	2708	225876
7331000	56	-4421	2872	226176
7341000	57	-4415	2901	226456
7351000	61	-4409	3153	226786
7361000	54	-4401	2804	227168
7371000	53	-4386	2734	227984
7381000	51	-4376	2662	228502
7391000	56	-4367	2944	228970
7401000	59	-4363	3082	229175
7411000	59	-4362	3103	229234
7421000	57	-4356	3024	229520
7431000	57	-4351	2990	229791
7441000	54	-4343	2868	230212
7451000	51	-4337	2713	230532
7461000	54	-4331	2886	230873
7471000	56	-4330	2961	230889
7481000	59	-4323	3135	231288
7491000	56	-4315	2987	231738
7501000	54	-4303	2933	232351
7511000	55	-4299	2976	232549
7521000	50	-4290	2715	233045
7531000	47	-4289	2560	233104
7541000	48	-4281	2613	233545
7551000	44	-4272	2387	234034
7561000	43	-4265	2364	234462
7571000	40	-4257	2228	234869
7581000	46	-4251	2539	235195
7591000	55	-4245	3052	235529
7601000	57	-4234	3154	236159
7611000	57	-4233	3158	236209
7621000	55	-4224	3085	236678
7631000	54	-4224	3024	236710
7641000	49	-4211	2746	237427
7651000	44	-4204	2500	237846
7661000	43	-4203	2409	237903
7671000	44	-4200	2472	238048
7681000	43	-4188	2446	238759
7691000	44	-4185	2517	238906
7701000	45	-4175	2557	239507
7711000	43	-4168	2480	239895
7721000	43	-4162	2498	240256
7731000	47	-4157	2698	240513
7741000	51	-4154	2948	240719
7751000	53	-4150	3083	240932
7761000	52	-4141	3028	241422
7771000	56	-4133	3274	241904
7781000	54	-4126	3196	242323
7791000	54	-4119	3192	242753
7801000	51	-4108	3009	243413
7811000	52	-4103	3066	243705
7821000	50	-4100	2984	243885
7831000	46	-4092	2765	244352
7841000	45	-4086	2686	244717
7851000	43	-4088	2554	244610
7861000	43	-4082	2562	244959
7871000	48	-4077	2883	245270
7881000	44	-4073	2645	245515
7891000	48	-4066	2877	245923
7901000	53	-4060	3236	246282
7911000	50	-4053	3030	246709
7921000	49	-4045	3001	247198
7931000	48	-4035	2941	247786
7941000	41	-4031	2494	248075
7951000	40	-4024	2448	248483
7961000	41	-4020	2540	248757
7971000	42	-4013	2627	249138
7981000	44	-4011	2705	249302
7991000	45	-3995	2846	250249
8001000	48	-3990	3016	250592
8011000	46	-3982	2870	251077
8021000	48	-3975	3044	251523
8031000	49	-3963	3103	252268
8041000	48	-3967	3038	252067
8051000	57	-3958	3632	252578
8061000	50	-3958	3171	252581
8071000	51	-3956	3280	252726
8081000	48	-3948	3070	253243
8091000	47	-3947	3026	253307
8101000	45	-3936	2924	254045
8111000	43	-3931	2785	254364
8121000	45	-3926	2947	254693
8131000	46	-3923	3012	254866
8141000	44	-3911	2855	255680
8151000	41	-3903	2665	256194
8161000	43	-3897	2863	256553
8171000	42	-3892	2803	256922
8181000	43	-3886	2839	257333
8191000	49	-3880	3251	257682
8201000	51	-3880	3367	257689
8211000	54	-3871	3592	258271
8221000	58	-3866	3873	258639
8231000	58	-3860	3904	258980
8241000	51	-3848	3446	259857
8251000	49	-3845	3339	260042
8261000	48	-3838	3238	260493
8271000	47	-3828	3206	261173
8281000	47	-3827	3186	261231
8291000	50	-3826	3411	261313
8301000	47	-3823	3242	261548
8311000	50	-3814	3461	262158
8321000	49	-3809	3378	262502
8331000	48	-3804	3301	262841
8341000	46	-3806	3189	262712
8351000	46	-3793	3188	263575
8361000	46	-3790	3174	263840
8371000	45	-3785	3152	264137
8381000	47	-3786	3289	264118
8391000	45	-3782	3154	264340
8401000	50	-3777	3481	264714
8411000	50	-3770	3503	265222
8421000	46	-3759	3244	266005
8431000	51	-3751	3654	266553
8441000	48	-3744	3407	267036
8451000	50	-3740	3543	267316
8461000	49	-3734	3509	267748
8471000	48	-3734	3460	267738
8481000	43	-3722	3126	268616
8491000	42	-3716	3071	269092
8501000	43	-3717	3103	269004
8511000	40	-3713	2908	269291
8521000	41	-3711	3000	269442
8531000	43	-3709	3129	269604
8541000	44	-3702	3219	270088
8551000	44	-3704	3179	269924
8561000	44	-3697	3187	270473
8571000	47	-3689	3460	271042
8581000	45	-3675	3349	272040
8591000	41	-3667	3036	272704
8601000	39	-3665	2902	272794
8611000	40	-3660	2968	273176
8621000	41	-3651	3055	273879
8631000	45	-3644	3377	274418
8641000	45	-3644	3354	274411
8651000	48	-3635	3622	275090
8661000	49	-3630	3737	275400
8671000	55	-3629	4185	275504
8681000	53	-3626	4000	275749
8691000	51	-3620	3911	276222
8701000	50	-3611	3839	276861
8711000	47	-3609	3579	277068
8721000	49	-3606	3806	277296
8731000	50	-3603	3818	277513
8741000	50	-3600	3888	277754
8751000	53	-3600	4116	277716
8761000	50	-3587	3881	278733
8771000	52	-3581	4080	279157
8781000	49	-3577	3816	279550
8791000	47	-3569	3703	280122
8801000	44	-3567	3436	280319
8811000	44	-3563	3429	280597
8821000	44	-3557	3512	281105
8831000	40	-3552	3146	281459
