f/Hz	Re{Y}/µS	Im{Y}/µS	Re{Z}/mOhm	Im{Z}/mOhm
2071000	474	-27500	627	36353
2081000	478	-27364	638	36533
2091000	479	-27240	646	36700
2101000	491	-27119	667	36863
2111000	465	-26982	638	37051
2121000	459	-26849	636	37235
2131000	454	-26713	635	37424
2141000	467	-26602	659	37580
2151000	452	-26477	644	37757
2161000	453	-26357	652	37930
2171000	460	-26232	668	38109
2181000	463	-26113	678	38284
2191000	451	-26001	667	38449
2201000	447	-25878	667	38631
2211000	436	-25754	656	38817
2221000	445	-25644	676	38984
2231000	433	-25509	665	39191
2241000	434	-25393	674	39369
2251000	435	-25322	679	39480
2261000	423	-25185	666	39694
2271000	432	-25081	686	39858
2281000	418	-24971	670	40035
2291000	430	-24856	696	40220
2301000	423	-24754	690	40385
2311000	411	-24647	677	40561
2321000	412	-24535	684	40746
2331000	398	-24438	666	40908
2341000	419	-24320	708	41106
2351000	396	-24207	676	41300
2361000	398	-24110	685	41466
2371000	403	-24013	699	41632
2381000	401	-23905	702	41821
2391000	405	-23821	713	41968
2401000	385	-23712	685	42162
2411000	400	-23610	718	42342
2421000	391	-23525	706	42496
2431000	379	-23420	691	42686
2441000	379	-23328	697	42855
2451000	385	-23241	713	43016
2461000	371	-23129	694	43225
2471000	387	-23045	729	43380
2481000	386	-22952	733	43557
2491000	372	-22854	713	43744
2501000	371	-22754	716	43936
2511000	372	-22664	725	44111
2521000	359	-22587	704	44262
2531000	373	-22497	737	44438
2541000	367	-22402	731	44628
2551000	362	-22324	726	44784
2561000	353	-22237	714	44959
2571000	364	-22151	741	45132
2581000	358	-22050	736	45340
2591000	351	-21968	727	45509
2601000	348	-21892	725	45667
2611000	357	-21801	751	45856
2621000	347	-21719	736	46031
2631000	352	-21641	752	46196
2641000	347	-21540	748	46413
2651000	347	-21462	752	46582
2661000	339	-21395	740	46728
2671000	341	-21307	752	46922
2681000	332	-21227	738	47099
2691000	349	-21148	781	47273
2701000	329	-21071	740	47448
2711000	326	-20995	740	47619
2721000	332	-20920	759	47789
2731000	335	-20838	772	47976
2741000	327	-20776	758	48120
2751000	322	-20683	753	48337
2761000	316	-20610	745	48509
2771000	324	-20536	768	48683
2781000	319	-20469	761	48843
2791000	318	-20404	764	48997
2801000	316	-20313	766	49218
2811000	312	-20240	762	49394
2821000	320	-20169	785	49569
2831000	304	-20095	752	49752
2841000	304	-20032	757	49909
2851000	305	-19955	765	50102
2861000	298	-19883	753	50282
2871000	309	-19817	787	50450
2881000	303	-19746	778	50630
2891000	306	-19689	788	50777
2901000	299	-19610	776	50983
2911000	288	-19541	753	51164
2921000	298	-19485	786	51308
2931000	303	-19404	803	51523
2941000	286	-19350	764	51667
2951000	297	-19277	800	51862
2961000	292	-19221	791	52014
2971000	286	-19141	781	52232
2981000	282	-19078	774	52406
2991000	292	-19023	808	52557
3001000	291	-18944	811	52775
3011000	286	-18893	802	52917
3021000	284	-18820	803	53123
3031000	281	-18765	797	53278
3041000	283	-18692	809	53486
3051000	283	-18641	815	53633
3061000	280	-18578	812	53814
3071000	283	-18521	825	53979
3081000	272	-18458	798	54165
3091000	277	-18383	821	54385
3101000	277	-18334	824	54532
3111000	273	-18272	818	54716
3121000	272	-18218	819	54878
3131000	276	-18153	838	55076
3141000	274	-18100	837	55235
3151000	271	-18044	833	55408
3161000	271	-17994	837	55562
3171000	264	-17930	820	55761
3181000	266	-17880	831	55915
3191000	259	-17811	817	56133
3201000	272	-17766	861	56273
3211000	267	-17707	851	56461
3221000	268	-17654	859	56631
3231000	251	-17592	810	56832
3241000	256	-17535	832	57017
3251000	257	-17485	840	57181
3261000	259	-17425	854	57378
3271000	253	-17366	840	57573
3281000	250	-17312	834	57752
3291000	260	-17270	870	57891
3301000	260	-17213	877	58082
3311000	255	-17154	866	58283
3321000	254	-17102	869	58460
3331000	252	-17050	867	58638
3341000	249	-17002	861	58804
3351000	244	-16945	850	59002
3361000	242	-16900	845	59160
3371000	246	-16859	865	59304
3381000	245	-16812	867	59469
3391000	240	-16749	854	59694
3401000	242	-16705	868	59849
3411000	246	-16653	888	60037
3421000	250	-16605	905	60208
3431000	242	-16550	882	60408
3441000	241	-16509	885	60560
3451000	235	-16459	868	60744
3461000	236	-16412	877	60918
3471000	226	-16364	845	61098
3481000	232	-16318	871	61268
3491000	229	-16259	865	61491
3501000	233	-16212	888	61671
3511000	226	-16174	864	61815
3521000	221	-16121	849	62020
3531000	219	-16075	847	62196
3541000	225	-16038	873	62340
3551000	223	-15994	873	62509
3561000	225	-15937	884	62736
3571000	226	-15902	894	62872
3581000	228	-15845	908	63099
3591000	231	-15805	925	63256
3601000	225	-15760	908	63440
3611000	222	-15715	900	63622
3621000	220	-15671	895	63801
3631000	228	-15639	933	63931
3641000	223	-15600	914	64088
3651000	223	-15544	922	64319
3661000	220	-15507	915	64472
3671000	219	-15458	915	64678
3681000	212	-15413	893	64868
3691000	209	-15374	884	65031
3701000	206	-15327	877	65230
3711000	208	-15293	888	65376
3721000	204	-15248	878	65573
3731000	204	-15209	881	65740
3741000	207	-15162	899	65944
3751000	203	-15121	888	66122
3761000	201	-15078	883	66311
3771000	204	-15045	903	66454
3781000	208	-15008	925	66617
3791000	206	-14961	922	66829
3801000	205	-14918	922	67021
3811000	208	-14873	938	67221
3821000	205	-14836	931	67393
3831000	205	-14802	934	67544
3841000	203	-14757	934	67753
3851000	208	-14723	958	67908
3861000	206	-14676	956	68126
3871000	203	-14640	947	68292
3881000	204	-14612	955	68425
3891000	200	-14567	944	68636
3901000	198	-14531	939	68806
3911000	197	-14486	936	69017
3921000	199	-14457	953	69157
3931000	196	-14425	942	69312
3941000	191	-14381	923	69523
3951000	191	-14348	930	69683
3961000	197	-14308	960	69876
3971000	190	-14272	935	70054
3981000	190	-14238	937	70223
3991000	184	-14201	910	70408
4001000	184	-14161	920	70606
4011000	192	-14137	962	70721
4021000	188	-14093	947	70946
4031000	188	-14067	952	71077
4041000	188	-14025	954	71288
4051000	186	-13985	950	71493
4061000	189	-13953	972	71654
4071000	182	-13908	942	71891
4081000	179	-13876	930	72057
4091000	185	-13850	964	72190
4101000	180	-13808	943	72411
4111000	181	-13771	956	72603
4121000	178	-13742	944	72756
4131000	179	-13709	952	72935
4141000	187	-13677	999	73102
4151000	179	-13644	963	73280
4161000	181	-13610	978	73462
4171000	184	-13581	995	73618
4181000	175	-13534	955	73875
4191000	179	-13516	978	73973
4201000	180	-13484	988	74147
4211000	179	-13446	989	74359
4221000	175	-13405	976	74587
4231000	178	-13384	996	74700
4241000	172	-13345	964	74924
4251000	173	-13310	976	75117
4261000	175	-13289	993	75239
4271000	172	-13251	977	75454
4281000	175	-13219	1004	75635
4291000	176	-13193	1013	75785
4301000	167	-13155	964	76006
4311000	170	-13118	986	76218
4321000	170	-13099	991	76329
4331000	166	-13062	972	76544
4341000	167	-13027	982	76749
4351000	169	-13001	1002	76902
4361000	165	-12968	981	77103
4371000	174	-12945	1035	77234
4381000	168	-12918	1006	77400
4391000	170	-12880	1026	77629
4401000	172	-12847	1045	77824
4411000	173	-12820	1050	77988
4421000	165	-12784	1011	78207
4431000	170	-12760	1042	78354
4441000	171	-12736	1054	78506
4451000	168	-12694	1043	78763
4461000	167	-12657	1044	78991
4471000	174	-12638	1088	79112
4481000	165	-12610	1034	79287
4491000	175	-12587	1102	79432
4501000	170	-12561	1080	79599
4511000	166	-12525	1061	79828
4521000	166	-12493	1065	80029
4531000	167	-12471	1071	80173
4541000	162	-12441	1047	80365
4551000	161	-12410	1047	80567
4561000	156	-12381	1019	80757
4571000	159	-12359	1039	80899
4581000	160	-12327	1053	81109
4591000	154	-12298	1016	81298
4601000	158	-12281	1050	81415
4611000	152	-12248	1015	81636
4621000	155	-12221	1041	81816
4631000	154	-12200	1031	81956
4641000	153	-12172	1029	82142
4651000	152	-12142	1032	82348
4661000	151	-12114	1032	82537
4671000	147	-12094	1006	82673
4681000	152	-12061	1045	82902
4691000	151	-12039	1040	83053
4701000	152	-12014	1052	83223
4711000	153	-11975	1065	83491
4721000	146	-11947	1024	83687
4731000	153	-11924	1074	83850
4741000	150	-11899	1057	84026
4751000	149	-11870	1060	84235
4761000	147	-11846	1047	84402
4771000	153	-11827	1090	84535
4781000	149	-11798	1073	84746
4791000	151	-11770	1087	84947
4801000	152	-11753	1098	85074
4811000	150	-11726	1093	85270
4821000	151	-11691	1107	85520
4831000	150	-11666	1098	85708
4841000	154	-11644	1134	85865
4851000	154	-11621	1140	86034
4861000	151	-11596	1121	86222
4871000	150	-11570	1120	86415
4881000	150	-11553	1125	86541
4891000	146	-11518	1103	86806
4901000	147	-11505	1113	86901
4911000	147	-11481	1117	87087
4921000	146	-11458	1116	87259
4931000	142	-11429	1087	87480
4941000	138	-11403	1062	87686
4951000	138	-11388	1066	87801
4961000	139	-11356	1078	88045
4971000	137	-11336	1063	88199
4981000	140	-11315	1095	88368
4991000	143	-11294	1119	88525
5001000	142	-11264	1118	88766
5011000	140	-11235	1111	88995
5021000	135	-11216	1076	89147
5031000	142	-11199	1131	89283
5041000	137	-11167	1100	89534
5051000	135	-11153	1088	89652
5061000	136	-11132	1101	89821
5071000	143	-11110	1156	89998
5081000	138	-11075	1121	90278
5091000	138	-11051	1126	90472
5101000	136	-11034	1116	90611
5111000	142	-11011	1174	90802
5121000	140	-10981	1164	91051
5131000	142	-10962	1181	91208
5141000	140	-10941	1168	91389
5151000	146	-10923	1223	91530
5161000	139	-10898	1174	91745
5171000	135	-10871	1141	91973
5181000	134	-10855	1140	92106
5191000	138	-10841	1175	92228
5201000	133	-10812	1137	92475
5211000	136	-10801	1162	92572
5221000	135	-10777	1159	92773
5231000	138	-10759	1196	92932
5241000	133	-10731	1157	93173
5251000	131	-10707	1142	93380
5261000	131	-10685	1148	93576
5271000	136	-10669	1190	93711
5281000	129	-10640	1142	93968
5291000	131	-10625	1157	94102
5301000	131	-10607	1166	94260
5311000	136	-10588	1217	94433
5321000	138	-10560	1241	94677
5331000	137	-10536	1232	94900
5341000	132	-10512	1192	95117
5351000	137	-10496	1245	95257
5361000	140	-10474	1273	95454
5371000	134	-10452	1229	95661
5381000	135	-10432	1244	95846
5391000	134	-10412	1236	96026
5401000	137	-10395	1270	96185
5411000	131	-10371	1214	96406
5421000	131	-10352	1224	96583
5431000	130	-10333	1216	96760
5441000	133	-10322	1245	96866
5451000	129	-10293	1218	97137
5461000	124	-10276	1172	97298
5471000	124	-10258	1177	97467
5481000	125	-10238	1192	97657
5491000	128	-10223	1228	97807
5501000	124	-10202	1187	98002
5511000	120	-10181	1162	98206
5521000	120	-10162	1164	98393
5531000	123	-10148	1193	98523
5541000	118	-10123	1154	98768
5551000	121	-10103	1187	98970
5561000	126	-10085	1242	99143
5571000	126	-10063	1246	99363
5581000	131	-10047	1294	99515
5591000	129	-10025	1279	99739
5601000	126	-10008	1260	99908
5611000	123	-9991	1235	100079
5621000	123	-9981	1231	100174
5631000	122	-9959	1230	100397
5641000	115	-9936	1165	100636
5651000	114	-9923	1161	100762
5661000	115	-9906	1175	100930
5671000	117	-9891	1194	101084
5681000	120	-9869	1232	101313
5691000	119	-9845	1225	101564
5701000	115	-9822	1196	101794
5711000	121	-9808	1258	101941
5721000	120	-9797	1249	102058
5731000	119	-9768	1244	102365
5741000	117	-9753	1226	102516
5751000	123	-9741	1293	102640
5761000	129	-9723	1360	102835
5771000	129	-9707	1364	103003
5781000	124	-9680	1325	103284
5791000	124	-9662	1326	103480
5801000	120	-9643	1286	103688
5811000	117	-9630	1264	103822
5821000	120	-9623	1292	103898
5831000	114	-9593	1242	104226
5841000	114	-9579	1237	104383
5851000	115	-9561	1263	104576
5861000	116	-9544	1275	104764
5871000	119	-9532	1308	104894
5881000	119	-9509	1313	105145
5891000	114	-9495	1269	105301
5901000	110	-9477	1222	105508
5911000	109	-9460	1213	105690
5921000	111	-9453	1241	105767
5931000	107	-9429	1207	106043
5941000	108	-9411	1225	106243
5951000	113	-9394	1276	106439
5961000	112	-9371	1271	106702
5971000	122	-9364	1396	106769
5981000	122	-9347	1393	106965
5991000	119	-9323	1369	107246
6001000	115	-9308	1325	107422
6011000	112	-9293	1298	107597
6021000	115	-9281	1335	107726
6031000	114	-9271	1327	107850
6041000	105	-9244	1234	108161
6051000	109	-9230	1275	108324
6061000	111	-9221	1306	108430
6071000	108	-9205	1277	108624
6081000	113	-9188	1339	108821
6091000	111	-9170	1322	109039
6101000	109	-9148	1298	109295
6111000	105	-9135	1255	109460
6121000	108	-9114	1298	109701
6131000	111	-9107	1343	109795
6141000	110	-9092	1333	109975
6151000	104	-9064	1270	110311
6161000	115	-9052	1398	110450
6171000	107	-9036	1316	110652
6181000	107	-9022	1311	110821
6191000	110	-9015	1349	110909
6201000	104	-9003	1287	111059
6211000	102	-8984	1261	111298
6221000	102	-8970	1271	111473
6231000	99	-8954	1233	111666
6241000	101	-8943	1265	111799
6251000	108	-8926	1355	112018
6261000	100	-8905	1263	112283
6271000	103	-8891	1297	112458
6281000	104	-8875	1314	112657
6291000	98	-8856	1255	112898
6301000	99	-8847	1271	113023
6311000	99	-8837	1264	113150
6321000	97	-8818	1244	113386
6331000	101	-8799	1299	113630
6341000	100	-8780	1303	113879
6351000	108	-8765	1402	114076
6361000	109	-8758	1415	114166
6371000	107	-8745	1395	114333
6381000	98	-8724	1290	114608
6391000	98	-8715	1294	114736
6401000	103	-8711	1361	114786
6411000	108	-8699	1425	114944
6421000	101	-8681	1345	115176
6431000	101	-8665	1350	115387
6441000	95	-8643	1267	115681
6451000	97	-8632	1302	115827
6461000	97	-8613	1311	116094
6471000	99	-8598	1343	116296
6481000	104	-8589	1405	116414
6491000	101	-8574	1372	116617
6501000	98	-8552	1337	116922
6511000	98	-8541	1349	117066
6521000	102	-8532	1401	117185
6531000	105	-8513	1455	117443
6541000	106	-8499	1461	117642
6551000	105	-8492	1452	117743
6561000	98	-8478	1365	117936
6571000	94	-8461	1315	118178
6581000	89	-8447	1251	118368
6591000	89	-8431	1249	118596
6601000	92	-8423	1297	118705
6611000	97	-8411	1365	118880
6621000	95	-8390	1350	119171
6631000	93	-8375	1323	119385
6641000	99	-8366	1411	119511
6651000	96	-8357	1374	119642
6661000	95	-8346	1359	119802
6671000	96	-8336	1381	119939
6681000	95	-8319	1379	120197
6691000	93	-8299	1345	120482
6701000	98	-8287	1430	120654
6711000	96	-8267	1407	120944
6721000	103	-8257	1506	121094
6731000	102	-8246	1503	121248
6741000	102	-8235	1497	121416
6751000	98	-8214	1449	121733
6761000	93	-8199	1378	121953
6771000	92	-8192	1377	122053
6781000	90	-8178	1349	122263
6791000	89	-8166	1333	122439
6801000	94	-8159	1409	122555
6811000	95	-8150	1432	122687
6821000	95	-8131	1431	122967
6831000	92	-8111	1403	123267
6841000	92	-8103	1398	123394
6851000	89	-8086	1360	123648
6861000	91	-8080	1400	123747
6871000	94	-8068	1450	123925
6881000	94	-8053	1451	124156
6891000	93	-8032	1447	124484
6901000	95	-8022	1471	124643
6911000	97	-8016	1516	124739
6921000	95	-8009	1486	124845
6931000	92	-7994	1447	125073
6941000	93	-7986	1466	125195
6951000	94	-7979	1477	125319
6961000	88	-7960	1386	125606
6971000	86	-7947	1363	125821
6981000	86	-7934	1361	126026
6991000	90	-7919	1439	126264
7001000	92	-7910	1469	126403
7011000	92	-7900	1472	126558
7021000	91	-7886	1458	126783
7031000	85	-7869	1376	127062
7041000	84	-7859	1357	127234
7051000	87	-7848	1410	127401
7061000	95	-7834	1546	127623
7071000	95	-7821	1557	127850
7081000	95	-7811	1550	128011
7091000	98	-7804	1610	128127
7101000	96	-7789	1579	128368
7111000	91	-7776	1508	128589
7121000	86	-7759	1424	128861
7131000	80	-7749	1332	129029
7141000	82	-7743	1366	129138
7151000	83	-7734	1383	129285
7161000	87	-7723	1453	129462
7171000	86	-7704	1451	129778
7181000	81	-7690	1374	130023
7191000	82	-7681	1388	130168
7201000	86	-7668	1462	130396
7211000	85	-7656	1454	130604
7221000	86	-7645	1464	130797
7231000	89	-7639	1532	130895
7241000	97	-7625	1673	131121
7251000	96	-7608	1651	131417
7261000	91	-7594	1576	131670
7271000	91	-7587	1580	131782
7281000	90	-7575	1562	131996
7291000	90	-7566	1564	132149
7301000	89	-7558	1557	132297
7311000	87	-7551	1521	132408
7321000	87	-7538	1529	132642
7331000	82	-7518	1444	132998
7341000	86	-7504	1524	133245
7351000	87	-7498	1542	133344
7361000	86	-7488	1525	133537
7371000	82	-7479	1471	133694
7381000	84	-7472	1498	133822
7391000	85	-7464	1522	133953
7401000	83	-7453	1486	134164
7411000	79	-7437	1436	134438
7421000	87	-7421	1575	134734
7431000	88	-7409	1607	134958
7441000	87	-7390	1590	135298
7451000	85	-7386	1551	135382
7461000	90	-7379	1646	135497
7471000	93	-7368	1707	135701
7481000	87	-7355	1617	135936
7491000	80	-7344	1486	136151
7501000	81	-7340	1511	136226
7511000	83	-7335	1550	136324
7521000	85	-7327	1575	136459
7531000	90	-7315	1683	136678
7541000	91	-7302	1703	136919
7551000	87	-7290	1635	137151
7561000	85	-7282	1608	137301
7571000	81	-7267	1533	137598
7581000	79	-7256	1503	137793
7591000	83	-7245	1577	138010
7601000	85	-7231	1632	138283
7611000	87	-7218	1662	138515
7621000	90	-7211	1724	138660
7631000	89	-7204	1711	138794
7641000	87	-7192	1686	139018
7651000	77	-7178	1498	139294
7661000	76	-7171	1473	139433
7671000	77	-7167	1494	139514
7681000	78	-7161	1516	139636
7691000	77	-7148	1501	139890
7701000	75	-7138	1479	140072
7711000	80	-7129	1573	140258
7721000	81	-7122	1598	140390
7731000	81	-7107	1597	140689
7741000	76	-7095	1512	140936
7751000	74	-7084	1478	141141
7761000	76	-7073	1515	141363
7771000	71	-7057	1431	141685
7781000	73	-7046	1474	141903
7791000	80	-7040	1616	142018
7801000	85	-7033	1709	142164
7811000	87	-7024	1760	142344
7821000	80	-7009	1624	142658
7831000	78	-6998	1600	142881
7841000	77	-6991	1581	143022
7851000	80	-6988	1630	143086
7861000	79	-6981	1621	143221
7871000	78	-6973	1608	143394
7881000	78	-6962	1608	143618
7891000	80	-6952	1655	143815
7901000	82	-6944	1695	143993
7911000	77	-6926	1601	144369
7921000	78	-6911	1636	144678
7931000	78	-6904	1631	144829
7941000	78	-6896	1643	144994
7951000	75	-6887	1580	145185
7961000	78	-6877	1659	145398
7971000	82	-6870	1747	145530
7981000	84	-6862	1782	145708
7991000	85	-6850	1806	145959
8001000	81	-6840	1730	146177
8011000	74	-6826	1582	146476
8021000	72	-6821	1548	146599
8031000	72	-6811	1543	146798
8041000	71	-6805	1534	146935
8051000	65	-6796	1407	147138
8061000	72	-6784	1555	147394
8071000	73	-6780	1591	147469
8081000	75	-6771	1641	147675
8091000	77	-6762	1684	147867
8101000	72	-6750	1579	148138
8111000	72	-6738	1580	148391
8121000	71	-6732	1571	148526
8131000	69	-6718	1518	148837
8141000	70	-6709	1562	149045
8151000	73	-6701	1617	149219
8161000	79	-6690	1762	149458
8171000	85	-6682	1901	149625
8181000	82	-6672	1837	149861
8191000	76	-6657	1722	150205
8201000	76	-6648	1717	150408
8211000	74	-6645	1684	150466
8221000	78	-6638	1777	150631
8231000	74	-6628	1690	150853
8241000	70	-6623	1586	150983
8251000	69	-6613	1587	151193
8261000	74	-6607	1697	151336
8271000	76	-6601	1740	151469
8281000	78	-6592	1801	151685
8291000	78	-6577	1813	152021
8301000	73	-6567	1704	152264
8311000	75	-6560	1733	152412
8321000	73	-6549	1693	152683
8331000	73	-6537	1706	152946
8341000	75	-6528	1750	153156
8351000	80	-6518	1874	153390
8361000	85	-6517	2008	153427
8371000	88	-6509	2068	153608
8381000	82	-6497	1934	153898
8391000	78	-6484	1858	154213
8401000	72	-6474	1722	154447
8411000	76	-6469	1814	154561
8421000	75	-6463	1806	154694
8431000	79	-6457	1892	154855
8441000	80	-6448	1916	155067
8451000	78	-6439	1876	155288
8461000	78	-6428	1898	155534
8471000	78	-6425	1896	155610
8481000	79	-6418	1927	155797
8491000	72	-6409	1755	156008
8501000	72	-6397	1751	156296
8511000	71	-6392	1737	156418
8521000	68	-6381	1677	156698
8531000	69	-6371	1697	156933
8541000	71	-6355	1750	157331
8551000	74	-6349	1824	157474
8561000	76	-6341	1883	157678
8571000	79	-6340	1974	157696
8581000	77	-6333	1915	157873
8591000	75	-6325	1865	158080
8601000	65	-6312	1635	158410
8611000	61	-6305	1532	158596
8621000	63	-6301	1594	158687
8631000	65	-6294	1635	158855
8641000	66	-6282	1661	159165
8651000	66	-6273	1688	159404
8661000	69	-6265	1761	159600
8671000	72	-6258	1845	159763
8681000	74	-6253	1901	159899
8691000	74	-6247	1902	160065
8701000	69	-6238	1776	160279
8711000	71	-6224	1834	160643
8721000	76	-6216	1964	160843
8731000	76	-6205	1981	161129
8741000	73	-6197	1907	161354
8751000	73	-6188	1911	161587
8761000	74	-6181	1926	161752
8771000	74	-6176	1933	161906
8781000	73	-6173	1916	161974
8791000	77	-6169	2032	162088
8801000	75	-6157	1983	162382
8811000	71	-6147	1873	162650
8821000	71	-6135	1880	162987
8831000	69	-6124	1836	163259
8841000	70	-6119	1858	163393
8851000	70	-6114	1859	163526
8861000	68	-6106	1833	163755
8871000	64	-6098	1711	163965
8881000	63	-6093	1692	164099
8891000	63	-6088	1692	164233
8901000	69	-6084	1851	164354
8911000	71	-6078	1933	164518
8921000	68	-6065	1847	164847
8931000	74	-6052	2019	165219
